	3.9790564	3.9389663	3.790592	3.9082575	3.9291418	3.9679556	3.9332147	4.0044947	3.918274	3.8293622	3.803127	3.878176	3.860201	3.842949	3.5432422	3.8930323	3.6833186	3.729812	3.786694	3.6440108	4.0335755	3.8782299	3.9527664	3.8623896	3.7934437	3.9179351	3.7013402	3.9404283	3.9677918	3.8022275	3.694551	3.9276593	3.730366	3.6568744	3.9143968	3.7499716
	3.9771097	3.7376916	3.9888783	3.7499387	3.873519	4.0276213	3.9762552	3.7480412	3.8292277	3.8591146	3.9109719	3.9723206	3.9317565	3.9463425	3.9601772	3.699477	3.793834	3.976015	3.6137545	4.014566	3.9473925	3.997344	3.9198205	3.9809742	3.8333256	3.9097974	3.7092788	3.9208176	3.653516	3.9760787	3.4343283	3.8164492	3.8169875	3.6122544	3.8086734	3.8338132
	3.8688955	3.8245254	3.8293219	3.9270422	3.7048075	3.718538	3.7539055	3.8333151	3.7794135	3.9389086	3.93816	3.9024184	3.7590644	3.7445705	3.9305327	3.9297047	3.7489092	3.9221642	4.0139866	3.6252162	3.9147685	3.92309	3.946765	3.9787872	3.929101	3.7108574	3.8070102	3.9268453	3.9200149	3.9382102	3.8705459	3.8607774	3.8648834	3.8238976	3.9400122	3.866753
	3.9273791	3.928066	3.9254415	3.5029097	3.9396627	3.9719243	3.9924626	3.9313583	3.9093788	3.8583329	3.8242812	3.9463446	3.7569854	3.823811	3.822443	3.9296207	3.6432114	3.7912128	3.6428924	3.9173496	3.8264854	3.8741612	3.8686762	3.865615	3.9233859	3.8770542	3.768281	3.9369094	3.6964269	3.8089118	3.8240635	3.804585	3.9512453	3.8133783	3.9370086	3.879569
	3.9772477	3.7504826	3.921615	3.7151241	3.8860078	3.85098	3.877603	3.7390473	3.9400377	3.7545204	3.810325	3.8988323	3.9831822	3.782202	3.9299595	3.9287689	3.762498	3.671593	3.7046392	3.954356	3.93165	3.9350865	3.8562276	3.9488666	3.866424	3.7343326	3.8741968	3.57695	3.980194	3.686547	3.8217292	3.8326788	3.905997	3.7885358	3.9910893	4.035608
	3.9344802	3.7613373	3.9569077	3.9722457	3.5169182	3.8176928	3.7345128	3.9646661	3.8400986	3.8659596	3.814925	3.7723026	3.936641	3.8647668	3.9200819	3.757834	3.9250245	3.9426677	3.5893087	4.001361	3.8161523	3.9586127	3.9565372	3.8519795	3.9448547	3.7246907	3.9473877	3.9919012	3.847163	3.5903723	3.8176408	3.8115866	3.926836	3.9404697	3.957575	3.8606594
	3.8266602	3.9543834	3.977415	3.9765482	3.9551377	3.8148313	3.8597152	3.87506	3.7807937	3.9124146	3.8168774	3.9262872	3.703868	3.931746	3.9278715	3.9582417	3.8650036	3.8684433	3.7482011	3.858644	3.501864	3.831623	3.7657745	3.8909276	3.771852	3.985735	3.7271733	3.918753	3.82081	3.970518	3.828994	3.944955	3.8520558	3.9700582	3.932821	3.9376938
	3.8483868	4.000132	3.9725947	4.026592	3.910345	3.9636896	3.8843775	3.7650738	3.4556808	3.9037151	3.97674	3.9437065	3.905412	3.6671033	3.890159	3.7732213	3.9270732	3.6577992	3.7732244	3.6222365	3.7521348	3.8574188	3.940411	3.7911112	3.5268803	3.857425	3.7775428	3.9131165	3.9022126	3.7492292	3.8058753	3.9360378	3.818047	3.9823053	3.9383457	3.5144658
	3.938459	3.5703197	3.6377964	3.9360569	3.7786665	3.9501433	3.9192398	3.9363935	3.7271812	3.7682118	3.8393388	3.9934158	3.883436	3.9232917	3.9311478	3.8244133	3.9303443	3.828126	3.974443	3.9857569	4.0061307	3.9750998	3.9543798	3.9394853	3.778197	3.9203765	3.929042	3.9774232	3.7233334	3.9584966	3.9267635	3.746596	3.873295	3.9283788	3.931473	3.9666
	3.6249056	3.943573	3.9222035	3.9382732	3.4786127	3.857688	3.9456306	3.758535	4.0133944	4.0187273	3.8168867	3.9413567	3.724704	3.977439	3.765099	3.9422545	3.913744	3.932385	3.8162267	3.9032753	3.85095	3.878649	3.8565085	3.6893046	3.826898	4.024353	3.958162	3.9652805	3.7098634	3.9152632	3.8815508	3.8109055	3.8472648	3.9016526	3.9649231	3.8687954
	3.9367738	3.8236036	3.718965	3.6521327	3.8765132	3.8589299	3.7659738	3.9358056	3.896701	3.753739	3.8883736	3.5286646	3.951973	3.8146615	3.9873214	3.9059603	3.6311932	3.6711912	3.9820862	3.9657726	3.7981124	3.5260477	3.9860406	3.8730083	3.9856665	3.8040957	3.9377794	3.8320084	3.6949248	3.7637606	3.9584637	3.889803	3.8082514	3.958417	4.068665	3.91394
	3.9863362	3.973403	3.9680176	3.8142447	3.81412	3.863568	3.8164532	3.98119	4.0687804	3.9358752	3.9327362	3.8496525	3.9209032	3.972198	3.8580475	3.6899786	3.8346298	3.700464	3.8841486	3.7578793	3.9320326	3.932074	3.8587642	3.5510263	3.9225738	3.815914	3.816026	3.9679809	3.8030794	3.6987576	3.9595559	3.8107631	3.5895653	3.9163218	3.9229808	3.809172
