	1958.76666667	1927.16666667	1940.31147541	1861.91153846	1911.76136364	1900.20512821	1994.19245283	1926.89756722	1888.97055058	1924.33205128	1894.24913495	1886.28571429	2246.08053691
	1927.62845011	1979.33217993	1972.07312614	1892.72633391	1878.66552316	1838.75492958	1912.33887734	1869.88586957	1867.20614597	1868.89431968	1860.3648449	1862.02282158	1891.31081081
	1893.25	1963.73015873	1977.90801887	1893.51798561	1886.10869565	1841.40277778	1907.14678899	1869.65366615	1867.02714286	1866.04328358	1849.4739777	1867.2804878	1970.01993355
	1883.0	1932.36842105	1935.21306818	1882.88472622	1880.66875	1878.94252874	1905.87313433	1871.69384058	1866.66145833	1870.4320298	1861.54631829	1867.85365854	1941.56891496
	1924.0	1933.5	1957.05882353	1867.58095238	1894.70639535	1891.67101828	1912.36756757	1867.10642202	1868.24763705	1871.59661836	1865.38888889	1878.30136986	1898.95035461
	nan	nan	1953.02857143	1880.04651163	1901.31701632	1890.00447427	1918.68556701	1883.34583333	1874.79759519	1881.94117647	1910.9587156	1924.31654676	1940.38392857
	nan	1925.4	1945.5	1889.78139535	1879.77683616	1877.65432099	1911.68	1894.53398058	1880.06521739	1878.03504673	1894.35204082	2071.59276018	2125.17085427
	1872.40625	1930.74666667	1935.91489362	1868.0	1867.60150376	1854.45080092	1885.68421053	1872.97402597	1866.7853211	1874.87133183	1872.9509434	1943.77669903	2291.21556886
	1905.21140143	1932.79205607	1899.59570662	1861.85638298	1850.64692483	1841.01978022	1859.92288557	1859.03362832	1855.12131716	1863.60364465	1908.84279476	2059.77653631	2280.19631902
	1951.80452342	1941.62179487	1907.87179487	1861.85714286	1857.55378486	1846.02603037	1855.03555556	1854.44020797	1854.10197368	1866.77483444	1921.57377049	2020.62251656	2068.03723404
	1961.32329843	1947.56684492	1911.80820106	1869.19148936	1864.79562044	1848.01104972	1852.38361266	1852.40614887	1851.31597222	1857.76510067	1904.32352941	1903.22175732	1984.04032258
	1923.49487179	1890.98696219	1872.45103093	1845.66666667	1847.35343619	1842.2037037	1844.81987578	1846.13082707	1851.24319066	1864.93939394	1875.33529412	1897.72881356	1908.55692308
	1899.0921895	1882.05419355	1851.35019455	1836.32682292	1839.21419009	1838.8079096	1837.50842266	1835.85947712	1843.46345515	1853.77849462	1916.51986755	1889.41860465	1905.88474576
	1883.40460948	1874.87779238	1855.04252577	1837.13246753	1838.52489906	1836.35401975	1841.16376307	1836.4095092	1834.95297806	1841.19734345	1925.36466165	1941.53813559	1937.73333333
	1873.30541237	1864.95071336	1863.06418485	1846.58387516	1840.53214774	1836.96428571	1846.83713355	1837.33990895	1837.26604069	1843.55197133	2052.30232558	1970.08050847	1924.78549849
	1867.16691958	1857.32697947	1855.21756757	1847.03744799	1849.17307692	1838.78211382	1839.61482821	1834.80392157	1840.38486842	1856.75698925	1990.26515152	1924.95180723	1934.40625
	1872.13559322	1855.52441614	1841.21060606	1837.84048027	1859.87586207	1845.30769231	1845.01284404	1845.04393673	1841.63618677	1852.63973799	1935.11212121	1886.74358974	2074.22844828
	nan	1856.81	1834.69791667	1839.46800731	1850.38809524	1839.90146751	1864.77103718	1837.56957328	1829.27757353	1830.50174216	1916.33630952	1885.12585034	1938.63755459
	nan	10756.5555556	1837.6013986	1837.25454545	1845.6588785	1843.11839323	1886.40334129	1832.77132486	1818.85901639	1828.17565217	1863.48973607	1865.35294118	1934.64125561
	12008.3	11234.7368421	1875.98058252	1825.87594937	1840.30339806	1885.07090465	1856.40677966	1823.10457516	1811.59696459	1826.99655766	1860.59259259	1922.82638889	1944.90410959
	12117.8666667	10906.9166667	2717.67647059	1879.72440945	1963.18181818	1850.84357542	1829.93577982	1822.77853492	1815.70545455	1834.47445255	1848.86011905	1890.35114504	2097.84357542
	11683.8421053	10533.6451613	2072.69047619	2074.88333333	2167.34558824	1841.56637168	1832.025	1827.14779874	1821.59265176	1825.24878049	1844.35904255	1836.93464052	2870.37857143
