0	6	6	149	480	176	90	34	30	46	69	103	112	135	
218	579	692	314	312	183	63	37	21	33	56	89	135	190	
275	706	665	601	423	241	136	107	72	102	137	198	242	294	
338	872	779	764	563	468	333	299	279	332	391	433	448	433	
424	865	870	847	761	600	508	532	558	598	592	605	588	525	
467	871	863	865	767	623	560	652	685	695	670	680	624	505	
428	872	873	841	670	570	589	700	757	758	746	696	611	476	
356	878	838	785	666	611	664	749	768	811	789	719	600	426	
278	854	781	711	663	702	741	772	814	811	804	746	584	374	
181	783	639	602	623	699	785	825	823	801	762	699	526	284	
93	669	528	542	679	745	806	828	829	809	761	651	407	195	
47	367	393	469	551	615	672	781	801	773	698	562	329	108	
19	189	332	451	528	576	610	725	755	732	645	481	249	63	
8	181	346	474	531	549	579	669	702	693	612	441	232	49	
6	211	373	501	546	554	569	641	660	665	567	472	271	62	
5	385	496	608	655	628	640	684	693	690	681	605	417	127	
12	591	615	643	680	678	688	735	717	748	748	704	545	242	
40	723	633	646	583	705	715	715	746	782	778	753	632	390	
133	827	710	635	645	433	574	736	779	804	803	772	710	546	
327	851	747	569	535	537	519	720	783	813	806	798	741	644	
539	732	681	349	194	221	370	608	740	791	799	795	762	707	
667	819	593	215	79	83	175	430	633	752	775	787	786	751	
734	500	363	91	23	18	50	225	490	676	752	783	782	758	
765	836	291	43	2	0	4	55	238	513	674	721	747	704	
714	578	484	98	2	0	0	31	248	590	736	748	738	690	
689	286	703	511	33	0	0	130	718	865	869	846	816	745	
748	879	878	876	877	465	489	867	879	879	879	879	879	869	

879
