	nan	nan	nan	0.0	127.279220614	220.999584449	108.0	146.233125468	213.725401529	328.162029927	361.172597894	329.067695362	320.215496317	308.62136047	338.151150931	344.96233639	357.710351109	341.41782939	313.691361933	338.623057772	418.744802953	430.597517668	127.279220614	nan	nan
	nan	0.0	200.556610194	280.001353147	328.025744032	356.589780679	321.340819245	342.346025191	398.329956634	467.262053303	524.20629231	487.846457063	425.271428056	395.52530522	395.144998106	419.081884021	392.984805836	359.000934794	319.842568002	290.070554385	274.120537008	279.306258718	186.35055839	0.0	nan
	139.002703258	330.224084985	503.788474512	472.101044901	459.504317141	524.305367886	561.929839008	607.622323759	661.598403351	670.958937192	627.22260517	580.562944601	516.32587183	492.934469602	485.486133753	489.695389376	474.776338136	432.762970812	381.999998892	342.755199394	278.34265074	262.128362711	265.220871589	121.973566892	0.0
	304.558149725	487.885370614	462.259945305	428.962496756	440.664597522	439.349032862	473.329862012	507.528610087	525.555196529	550.313661939	553.713119322	563.401629566	565.127992879	567.60491119	573.251362135	575.9513703	553.436053359	513.478171578	449.522281132	387.913405782	328.839912423	289.108522279	248.602034134	222.414949413	0.0
	354.896611122	541.633976342	508.834076371	500.306274339	483.288809244	461.584307553	468.763890032	480.198696134	496.132241911	520.041513068	568.341588535	624.050308784	649.79665991	661.044743728	661.934223004	650.495979943	638.015823681	589.102454423	539.235719436	467.991060228	397.73629874	331.968398186	282.752661736	250.099571968	176.694651872
	362.252399491	586.042723499	607.089082341	601.305252166	581.632674503	553.314940075	553.663072816	563.701263589	595.286175244	630.940822551	691.405352446	724.982347549	736.602792109	742.815900484	747.087410646	736.098531153	729.172032804	682.119807088	621.13417383	546.956641352	475.976607458	393.324394082	327.658386934	252.446813747	188.277554424
	354.112314755	610.351623064	701.128694965	727.136929222	703.636172707	674.38240235	670.8532256	692.861035947	731.641969628	764.449194088	801.827782932	815.428291498	825.957817899	824.346047132	803.505729097	814.73770393	805.984712035	766.356111951	701.732628193	621.560981564	548.53095727	466.856905897	377.858972445	288.151411746	222.297307106
	370.80309134	598.252800661	745.342394542	789.432046604	813.135390163	802.38722089	809.926750642	832.592131711	850.181526763	875.84551184	887.469972759	895.096579054	874.249422274	854.120340158	852.61758536	863.285272947	868.699377069	830.321230011	765.41032107	683.279074181	600.354907275	509.435914671	419.535202216	343.475237551	257.796042613
	415.320727453	612.522400483	776.407942535	863.561232739	877.809694441	871.696195842	891.656184176	917.251850217	938.50682018	965.149058681	956.498126937	935.245527736	893.218992549	878.390672102	877.466318458	882.203570055	877.994455847	878.281582868	800.559835363	713.461204087	631.408270944	536.702018765	455.066730772	357.45431048	264.838459418
	437.942716919	625.767223486	793.193268312	891.415746915	939.251238931	949.029902572	950.999684335	972.746599836	981.947795655	1002.89622617	978.436747479	953.446653812	911.848688892	887.612114767	900.545867881	907.536577718	935.550459953	921.719271333	853.387844941	775.842127001	675.939750934	587.159462	476.565091385	399.549071968	270.347386477
	496.228423132	655.507531703	831.312075631	924.755108258	969.407201454	989.15149254	1011.65245015	1011.38917326	1039.80860284	1020.81780498	996.60277284	965.675514625	936.626897686	922.002317607	902.034104722	938.231771743	973.157567909	949.518223369	886.811316514	832.174953587	724.050970258	618.203590737	526.953169716	432.484663403	336.140884105
	454.088670109	660.297890522	860.202428619	936.267541015	986.781443912	1002.86861459	1005.04081055	1029.71990827	1011.76476143	1002.60107025	975.375736281	954.748715462	916.447459861	899.106872717	909.992942668	930.240579228	982.000112184	983.352207908	928.720132726	848.522262115	759.43155915	661.42389979	564.920906389	465.469603804	382.961724902
	428.795968057	685.927731859	875.871055587	953.453301586	983.541089204	987.677908702	1007.5303246	1012.53110429	988.920112428	984.607766646	945.572569266	914.6823947	906.491588126	897.216396919	901.074354583	931.375977787	997.874858193	998.809838704	949.584805206	859.854531252	784.053083065	700.649591377	613.66501364	516.19669353	424.398866978
	459.85049717	690.344118878	897.610919377	946.711938395	974.885117732	964.143851567	980.691003227	961.084452918	946.049195427	924.259989624	900.717955017	913.094209603	875.345297226	895.44118976	892.971693847	938.206779206	988.760320909	998.571974019	938.322691207	871.325847776	801.797120188	736.100817576	654.802910468	557.86880964	470.957282863
	472.875016342	724.966407211	883.660624504	938.649553957	945.726766409	958.165928589	974.531233481	925.607724612	925.02105738	921.523541677	887.008413142	898.200534538	860.659768675	863.129856491	892.146469191	935.164360352	996.081909628	1009.14448622	934.652676366	889.779388047	833.488210452	753.505451616	661.418437866	554.438005912	462.874185328
