	346.160832747	196.89799187	236.532653681	386.674954676	715.648523008	1010.92549834	1141.42389078	1170.61451391	1210.89719619
	922.112525009	490.302707726	438.308693973	572.907403623	1093.22858219	1507.91790329	1674.96150232	1762.35742667	1757.58532323
	1155.51533304	1304.94406497	847.562106302	1154.67392788	1640.05315781	1791.35570396	1835.79475281	1864.00302525	1949.41129677
	2244.11133386	1339.56644402	1145.68957798	1293.4360801	1646.1531597	1738.70260832	1907.75651629	1758.60985599	1906.95565202
	1648.35987326	1565.75911721	1544.70290776	1509.35506359	1784.7609356	1777.98595528	1906.85610491	1827.83608	1966.67486997
	1239.69326427	1298.86134458	1649.01748939	1999.30952126	1903.8938906	1878.57323047	1909.30547091	2090.59346012	2048.41304703
	727.44796954	873.646019627	1381.36742648	1947.26874492	2065.96295116	1926.64103236	1958.45077915	2054.48157682	1774.8225471
	526.708762564	615.077832197	1082.30284164	1748.26947748	2010.87480996	1898.2143987	1780.12029868	1824.4279318	1501.2777432
	528.609032171	703.445727257	1282.2122242	1768.28957904	2023.32766772	1864.17925344	1774.80264003	1781.83907819	1403.89883065
	545.808273138	746.57447428	1345.07666087	1754.8701295	1976.12758388	1875.86539667	1808.09419711	1856.79359872	1294.02605203
	567.444101751	772.317359647	1131.7770792	1821.56644523	1944.66973104	1865.62319258	1854.19793791	1898.84674005	1336.78937994
	678.308561719	885.302597389	1376.24744696	1779.31065508	1943.21107723	1865.30545101	1857.30677289	1937.36474015	1758.32711764
	830.411777509	1055.89934121	1241.58076556	1596.5407715	1947.56814365	1903.04352276	1987.62450078	1884.63283925	1928.93351093
	977.665261687	792.916890659	763.79724716	1138.18656133	1670.08169507	1897.6301359	1998.96363221	1898.60511653	1997.37644923
	993.030507474	535.647461126	440.387637416	630.443901793	1141.66654035	1611.63201109	1958.48338209	1904.99916904	2024.9505911
