	799.988111696	761.987521748	2150.59331651	4925.05909954	4522.02353515	4092.75905423	3694.25798326	3361.26909224	3207.53819344	3213.68396846	2949.00119372	2898.99525774	2556.07503069	2612.1577425	2761.44711295	2750.71949319	2783.77215326	2962.4430818	3108.74092949	3028.07982494	3092.56037425	3028.27871032	2986.61008285	3106.90959876	3242.0509882	3440.92775181	3492.81072631	3518.19769204	3507.68449498	3567.96869425
	774.363234764	730.068286331	2255.34300531	4821.294858	4518.18505719	4163.3185262	3701.10252682	3525.20016561	3292.26672215	3115.20886744	2982.72089682	3107.15593308	2592.57825529	2647.47285557	2833.95311989	2792.24203669	2854.56444633	3043.13766874	3185.59819917	3195.19892881	3152.51109113	3047.10594449	3031.98030802	3112.06996921	3241.73766478	3406.65533429	3441.35335769	3453.65399062	3515.49337493	3581.32012733
	757.489272705	734.322567313	1487.4082471	4648.85537967	4684.28700722	4242.73516468	3837.67145816	3675.08371488	3373.90015789	3333.6517196	3284.65960269	3311.5027692	3004.70925762	2912.93293393	3022.83166083	2952.23959275	3003.44819999	3216.4608576	3277.57878242	3240.64428281	3235.26902713	3190.44956411	3077.98177658	3164.15745757	3325.92413016	3412.46103964	3513.50482779	3503.3015468	3593.90029847	3654.96256119
	1529.49473612	1218.25461854	1120.77266343	4458.79920604	4795.59495109	4415.34203105	4031.04463752	3848.10923742	3630.9456414	3550.12517853	3528.49052975	3526.95795769	3207.70237896	3063.39779672	3277.29006456	3138.80880275	3188.91201103	3317.77826644	3330.82208286	3273.02939751	3284.31795373	3205.6100743	3127.12729414	3266.52412485	3335.57428372	3456.90803727	3533.65099955	3530.8910604	3597.09423057	3690.9296807
	1844.56495725	1124.17860408	1643.12047926	3997.09217725	4740.0857845	4510.54736096	4147.44208845	3976.43482269	3749.79776784	3717.69423014	3702.54535982	3710.25122839	3356.4508233	3294.62279204	3447.00772198	3317.96560374	3311.90876549	3438.7546128	3389.40677541	3360.80124701	3357.35730978	3258.25543178	3258.20832172	3394.01717839	3389.64611692	3556.11572041	3509.8804373	3556.24436717	3645.14859716	3774.49639715
	1461.1495421	1956.70130748	2256.79292242	3389.68684741	4612.20414175	4543.20363564	4213.50114545	4068.96278822	3952.59415994	3904.4651923	3833.1925698	3845.11421504	3524.33176056	3470.68775964	3613.37622057	3492.03385401	3490.77246015	3561.94194197	3551.23839038	3507.19777645	3496.4713725	3409.93049617	3243.43684019	3460.99969915	3509.70196014	3619.44565762	3545.75596858	3496.30751945	3625.92819683	3765.94347369
	2094.49003106	2361.01988427	2222.46231741	3216.06050454	4461.15572415	4530.09847477	4232.48443351	4152.464231	3962.67053227	3959.70837747	3937.11406215	3920.0182603	3654.09043845	3569.99051628	3693.86964535	3624.49552178	3595.15801567	3644.54676168	3681.80073325	3570.52101029	3518.71155796	3515.10244211	3339.44558798	3486.70759633	3480.61596587	3552.20671701	3550.65457791	3533.3282902	3631.06757082	3736.52760635
	2217.21752286	2267.61344774	2388.94301416	2309.35470625	4080.04044755	4422.79780501	4296.86961158	4091.91505148	3948.6804444	4014.01535863	3966.1819522	3946.12547385	3706.83211505	3627.01324174	3767.18047922	3648.30968705	3641.25444795	3743.49022159	3748.05575987	3703.95874917	3649.97944977	3527.23850288	3417.67132979	3534.52493903	3555.27781329	3538.9925008	3538.04660929	3527.43124086	3609.91060251	3698.63148269
	1816.74254852	2318.77563369	2315.64948785	2705.70548372	3955.23282945	4294.83685736	4154.53385457	4039.50690294	3938.19646654	3996.77563289	3929.80230389	3972.30717699	3690.74491715	3658.46256292	3763.46123158	3630.04729932	3668.72337883	3802.94637023	3794.96172734	3735.34447841	3692.53710716	3609.38306677	3425.26786727	3529.35092756	3487.56029716	3487.21305097	3478.27743496	3544.92323598	3539.9277446	3571.39576594
	2370.22440587	2333.55021383	2645.84149224	3074.36136446	4004.39694494	4085.14136286	4043.12660929	3946.18868341	3879.95882759	3906.51344664	3954.31255869	3925.46971805	3635.13098083	3676.26880847	3788.26544243	3691.91937409	3748.8178073	3847.27209945	3865.72467397	3774.06621116	3755.93524747	3652.24574282	3419.365816	3420.25296333	3412.9939713	3381.0421973	3443.38281856	3446.73438761	3417.75511502	3392.26308211
	2549.11755939	2734.66000282	2926.09865994	3308.3152786	4061.90106044	4072.46127926	3930.57066038	3918.00513241	3830.39046723	3862.97526487	3764.15016626	3813.1982032	3701.87041923	3699.18400152	3802.75835385	3780.16323203	3743.51374608	3848.04556019	3848.69052702	3841.44059287	3831.98508039	3664.59014525	3483.27355229	3423.87241867	3443.94540889	3368.19534088	3402.18068307	3340.95844115	3339.41754901	3326.84209582
	2863.45782046	3268.25957453	3079.27347015	3478.59461191	3971.63457341	3949.83207967	3823.9293485	3761.73004944	3702.93736947	3722.23916003	3630.5213582	3682.63990979	3543.14772952	3664.66678365	3808.21733671	3846.07854082	3792.5710198	3923.28905497	3980.46533185	3892.82733009	3815.77951763	3694.70460335	3529.58217495	3474.87425704	3435.68533164	3409.50777728	3354.44265686	3299.94441688	3224.18192398	3208.61497771
	3265.63852773	3338.26746867	3381.93701532	3639.34604099	3847.18442564	3844.05133626	3664.06805867	3645.22287002	3529.64993332	3503.00173793	3478.83115395	3539.47129298	3466.10952645	3616.48379235	3780.7589463	3792.168232	3798.51380922	3879.64060596	3935.85719082	3873.14566011	3725.07671256	3609.56225437	3473.772863	3372.74743692	3359.74648719	3334.93285608	3222.87643644	3164.52766648	3080.79327264	3054.58630969
	3385.42560596	3403.75473097	3403.17290866	3571.13362675	3788.79550872	3717.3259025	3594.05585337	3483.23242182	3408.14657715	3480.19224264	3340.82670128	3370.38227218	3361.68003522	3618.79251316	3712.01533686	3721.67816026	3797.12793236	3883.37352387	3921.97759367	3844.72717164	3744.01743313	3612.69028296	3430.57316493	3362.52498425	3291.34561702	3272.45086195	3089.89791331	2943.84588472	2922.47158917	2866.71566917
	3547.09598866	3280.42236898	3372.34032054	3662.5156416	3707.92404606	3549.38114484	3467.45177847	3360.67214487	3243.04105904	3173.02593272	3163.48076032	3356.78638907	3281.75189317	3417.58816606	3618.39613633	3704.03676044	3823.49083003	3928.56426249	3904.8821171	3844.37355233	3766.83439643	3607.17932379	3425.75414536	3338.68680683	3304.13650376	3239.09177293	3041.61988733	2938.61076758	2829.81033608	2852.32558103
	3448.1685128	3410.46990521	3596.67392966	3626.68465148	3702.6702712	3572.9558615	3544.2494436	3372.00414394	3211.02870822	3188.06151433	3225.75932858	3363.29486363	3292.24527701	3444.3737835	3594.567446	3780.26987167	3874.23554336	3899.72520614	3939.85634132	3873.84674911	3746.59538698	3630.56247809	3472.73429873	3312.33773995	3237.83697758	3169.63631129	3017.97949549	2820.06090774	2780.56052692	2755.26457308
	3577.37363927	3536.13076125	3561.00318241	3614.03787912	3604.0915452	3512.28606609	3442.98829866	3333.08464196	3229.78953203	3233.58554073	3245.34302731	3371.64092387	3307.20973551	3455.45461447	3614.39327659	3741.40336618	3813.10116514	3877.76939156	3887.18176278	3829.46711331	3731.30974033	3560.84249438	3451.97813374	3303.43803554	3161.47380167	3111.02914153	2948.61323079	2795.07269153	2707.21673399	2622.32484494
	3640.28874474	3584.33537791	3568.35509377	3548.46985627	3566.45905912	3409.41594344	3482.83154093	3352.71488529	3243.38276393	3184.49305984	3159.8047662	3328.52756071	3341.36149478	3417.16434769	3534.52172371	3695.87461705	3780.94338534	3923.2053879	3854.85837213	3818.42421702	3669.80617755	3507.45648209	3349.28257655	3243.76386653	3163.07724707	3076.30491746	2948.30097062	2783.44747354	2706.57307658	2622.16698176
	3593.6190632	3598.84446295	3524.8748123	3479.44752244	3549.39929992	3412.91150971	3351.90597459	3351.05931824	3283.34016168	3230.50962812	3206.24785872	3294.53327494	3290.00736208	3417.4782177	3545.8962274	3737.39042172	3747.54376238	3913.1045652	3866.95325433	3814.94674136	3696.48101071	3504.01467212	3382.56681708	3183.93036502	3128.91562309	3043.53600795	2879.03969765	2750.33879356	2760.77024622	2626.11727146
	3511.02922772	3523.36090379	3487.09166066	3482.63390716	3508.64601337	3369.18768014	3418.33605103	3350.06023957	3296.10355112	3262.07890869	3277.49364339	3322.90328281	3432.13961809	3489.92172447	3512.3188314	3686.8993357	3821.91680297	3940.33964967	3911.78888999	3845.00667308	3708.08291259	3470.74051828	3382.6566481	3174.45512115	3146.77279255	3063.23819099	2943.36137628	2778.82730475	2713.93339271	2646.33701809
	3439.57856425	3475.71611847	3450.75811558	3461.77149619	3513.0266186	3388.25929267	3407.18611294	3318.80276514	3330.59358986	3295.55441021	3289.45724951	3457.35424348	3437.68098449	3501.4064111	3560.3691812	3733.37795955	3850.23556246	3977.52374756	3903.05650206	3865.29842005	3751.09959493	3509.859841	3368.20094782	3228.51252067	3172.64586393	3075.29135382	2942.58651644	2817.62462636	2724.32687713	2660.41935369
	3417.45546047	3469.59680955	3439.48324111	3462.72026912	3449.6001349	3364.05319187	3390.64202454	3323.02891828	3277.20887045	3223.790965	3254.42786512	3398.31884986	3390.79170494	3548.58682549	3624.50300558	3790.25880277	3916.39423575	3981.52634152	3990.05389819	3911.69223318	3776.46453615	3553.34461269	3450.43873493	3288.22111943	3170.90959568	3064.15980978	2908.58902639	2822.60311779	2777.20305441	2684.56061739
	3409.32074933	3419.02191899	3433.83069542	3435.43972574	3421.33818769	3378.42399649	3337.52116248	3274.25547568	3254.06449105	3194.7266324	3215.47083512	3374.20259383	3427.93657223	3472.79034921	3602.94431113	3835.92104476	3973.62019234	3968.81133972	3961.69829676	3957.99588954	3811.99263066	3640.96243014	3496.94981224	3374.29954694	3250.05717964	3118.45076419	2976.79464864	2888.99378387	2809.01103176	2702.1949457
	3344.14770731	3371.76246412	3393.5999223	3440.55461501	3379.20057839	3394.13024495	3300.9004057	3240.23520345	3223.39264043	3163.26871649	3200.13069788	3361.33965779	3382.67357608	3424.7881681	3608.7581551	3836.60683362	3977.47016292	4017.47216877	4019.76845552	3995.56614793	3845.99553161	3719.48538019	3595.62093608	3422.78512693	3344.64900665	3161.32784091	3059.54678288	2958.66132056	2843.02004971	2789.3439259
	3246.47401543	3317.05914041	3360.99883128	3403.36738045	3392.03345926	3321.83086251	3260.98930973	3189.51008135	3197.14994274	3128.96221326	3165.165689	3309.07028609	3294.2903403	3392.9488341	3495.18712443	3849.45037141	3991.89835149	4026.84772534	4115.57128724	4062.08407648	3927.75446527	3804.00844642	3684.13956259	3498.35820118	3423.0743158	3262.02514656	3156.51520251	3019.67870174	2959.31178511	2850.34905891
