	7033.4734252	6561.29891839	6798.17913386	7406.56856857	8179.58971774	8961.63081696	9813.15491453	10753.626132	10980.9982047
	7275.63030303	6704.67873303	6785.30165746	7121.93716143	7844.03624161	8707.35402906	9425.1205165	9876.92446043	9521.79883946
	11516.9714286	7718.27838258	7313.18821096	7736.50790068	8741.30527817	9560.81481481	10169.0854701	10300.3008475	9901.69014085
	10019.255814	7912.30018416	7674.19742489	7944.85915493	8707.37123288	9343.8715415	9965.90243902	10579.0316456	9762.31111111
	8304.19153226	7828.09748428	8016.80583942	8223.38770053	8862.315625	9350.16176471	10074.1359223	10327.5337838	9405.30340557
	7342.03540904	7299.75714286	7902.97708674	8835.48746518	9105.76901408	9623.00980392	9833.87916667	9938.06341463	8979.26136364
	6720.65808445	6792.77111111	7356.88333333	8340.41139241	9962.89325843	9325.56825397	9332.36413043	9343.73819742	7948.13636364
	6524.74187192	6602.16443988	7074.95714286	8363.08438819	9660.92763158	9842.42307692	9179.33387622	8724.74863388	7544.65698324
	6490.22475248	6625.9800885	7202.69872702	8349.75	9763.04347826	10124.4661654	9662.34686347	8700.42764858	7327.95333333
	6600.3013834	6636.50241546	7184.28915663	8221.31359649	9726.49555556	9943.40085288	9689.92585895	8890.65008026	7161.18191721
	6842.06852036	6759.19179601	7064.44645341	8357.80032206	9506.86856128	9692.48726655	9400.29323308	8946.28594249	7282.78752887
	7133.42105263	7115.42360061	7562.89347537	8475.84193548	9391.97791165	9600.84693878	9523.62133333	9421.41747573	8117.95392954
	7400.37002342	7484.7960373	7671.81818182	8309.5625	9286.6369863	9564.86526946	9707.69201521	10159.7164751	9539.92753623
	8068.84064171	7342.2754065	7294.29783037	7575.70464602	8202.47653959	8876.29400749	9617.60597826	10278.110687	9863.83695652
	8652.665	7149.74729597	6872.16141732	7016.10130391	7485.4764574	8348.42326733	9800.33759124	10271.1532258	9826.10917031
