	nan	nan	12940.4285714	12576.8072917	12272.5115681	11758.8938172	11489.6455696	11374.107565	11467.9843562	11644.1315136	11823.9561856	11958.380704	12018.1182796	12255.6965099
	nan	12485.1769912	12068.9907692	11837.5683594	11602.1397059	11245.9403183	11045.5386445	10905.5337995	11036.3439716	11230.8797084	11443.1265823	11584.3051075	11658.1030479	11897.1393035
	nan	12531.7254902	12108.0672269	11871.4055416	11583.6356968	11224.255814	11086.6537433	10957.2336683	11000.0338101	11141.9504132	11233.0571429	11297.2125206	11274.5281307	11496.9923954
	nan	12779.0	12322.2150538	12042.2764977	11820.8845144	11530.1566524	11402.5962617	11305.6684685	11337.925636	11318.4705882	11360.5356201	11341.2534819	11205.0125945	11353.3309859
	nan	nan	12478.0	12038.43	11831.5021834	11653.7566667	11661.7043189	11511.6909722	11476.0083333	11505.915493	11395.121547	11389.7403846	11187.1779359	11298.8795181
	nan	nan	12341.6153846	12034.5949367	11829.6146341	11685.9649805	11680.5576923	11709.3615819	11741.3043478	11635.7857143	11468.592	11267.6966292	11119.2077465	11096.6010782
	nan	12449.0	12167.7083333	12079.3421053	11773.8167539	11637.9295775	11688.0993789	11682.3783784	11797.1904762	11627.6027397	11473.9255319	11244.8870056	10922.4680851	10816.6827133
	nan	12012.25	12111.0625	11903.5037594	11760.5036496	11580.559322	11604.0348837	11682.609375	11824.3	11579.5686275	11493.5164835	11235.5363128	10820.1413043	10531.9199255
	12709.0	12349.0	11917.8187919	11755.7571429	11763.5306122	11605.2916667	11638.0243902	11673.9767442	11797.1860465	11538.877551	11518.6666667	11256.2037915	10761.3156627	10375.5730159
	12533.3103448	12023.6516854	11590.2300885	11585.1741935	11697.1805556	11843.6206897	11960.5	11832.1891892	11757.8510638	11752.5333333	11421.8181818	11217.6245059	10698.7602339	10153.957708
	12072.8851675	11647.591954	11442.0329341	11587.0670103	11667.6276596	11864.3035714	11957.4888889	11744.0869565	11788.0491803	11553.1078431	11425.2815534	11067.8995098	10474.7136294	9875.19226119
	11632.4609375	11382.6226804	11362.7481108	11629.0720721	11820.5847458	11936.3253012	11901.05	11795.1129032	11799.5555556	11646.3557047	11333.1068966	10849.9035917	10254.0302234	9588.8411215
	11090.8072464	11218.6913124	11293.5116883	11615.5592593	11727.6321839	11746.9782609	11779.75	11641.8434783	11689.6899225	11598.11	11334.4501348	10753.5032258	10097.6851852	9427.57175926
	10981.3560058	11155.991984	11336.0944882	11564.7518248	11642.5961538	11621.0601093	11670.0697674	11581.9877301	11573.8433735	11576.9606299	11350.9009901	10828.7354331	10082.6423358	9334.32220944
	11126.2166934	11292.1872146	11418.2917847	11612.9607843	11669.0368664	11597.3714286	11661.3509615	11576.8627451	11587.122549	11611.8461538	11358.9064935	10985.7955326	10245.75125	9439.46383467
	11394.9346939	11399.6552795	11536.4303797	11728.488764	11720.4258065	11570.3037975	11666.2335329	11668.0111111	11579.4385965	11560.3052632	11512.1434109	11237.1390728	10674.7828418	9813.17803468
	11740.3846154	11590.5938697	11642.5990783	11802.427673	11753.5347222	11644.6408451	11705.4100719	11645.1347518	11603.4836066	11531.3589744	11588.1698113	11443.5339506	11024.6093248	10275.6574519
	12109.6779661	11834.7356828	11752.3539823	12082.2857143	11906.509434	11748.5923077	11857.296875	11812.0254237	11755.5844156	11548.1688312	11586.647619	11585.784689	11299.4177215	10740.0534979
	12220.8095238	11949.3821656	11773.9521739	11830.9752475	11738.7945205	11790.8	11808.8627451	11865.3218391	11971.5423729	11742.4655172	11750.0126582	11685.1699346	11425.6826923	11187.3383459
	12712.3333333	12135.9051724	11748.0578231	11692.143695	11731.2380952	11891.4	11936.9632353	11873.6091954	12031.5263158	12055.4385965	11798.3529412	11806.0495868	11574.1026786	11528.2537764
	nan	12195.5641026	11674.9791271	11425.4861314	11454.0395137	11759.93083	11946.1461538	12006.619403	12150.8024691	12157.1621622	12012.1975309	11920.1909091	11746.508982	11778.4439024
	12714.0	12074.9648241	11435.0060332	11074.1925	11115.4271357	11496.1690341	11891.2828508	12069.1757322	12205.0952381	12201.6804124	12197.8068182	12057.2674419	11855.4049587	11991.8125
	12490.7142857	11871.2051282	11075.1525199	10733.6331776	10818.2752613	11251.281401	11786.8103976	12049.2339332	12214.5757576	12198.398374	12277.2340426	12245.4736842	11992.3157895	12042.0970874
	12609.625	11637.016129	10802.5850422	10438.1611429	10390.8634812	10743.8925714	11425.5521845	11925.2921875	12183.6693989	12242.9310345	12301.1528662	12131.6141732	12073.2485207	12213.7452229
	nan	12417.3127413	11471.0154044	10859.6556442	10493.0295791	10781.8430034	11587.0058962	12162.8700475	12469.1245675	12530.8741259	12536.007874	12402.3333333	12247.6382979	12349.6825397
	nan	nan	12659.9230769	11918.5959596	11271.3697383	11493.883959	12358.4646195	12709.8074534	12912.3333333	12979.0	12945.25	12739.5272727	12610.780303	12608.9692308
	nan	nan	nan	12844.0	12729.9347826	12751.5948718	12956.5	nan	nan	nan	nan	nan	12818.0	12801.125
