0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	5	0	0	0	0	0	0	0	0	0	0	
0	0	7	0	0	0	0	0	0	0	2	4	0	
2	0	0	0	0	0	0	0	0	0	0	4	4	
2	0	0	0	0	0	0	0	0	0	0	1	3	
6	0	0	0	0	0	0	0	0	0	0	1	1	
2	0	0	0	0	0	0	0	0	0	0	1	1	
2	0	0	0	0	0	0	0	0	0	0	1	1	
1	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	2	0	
0	0	0	0	0	0	0	0	0	0	1	1	1	
0	0	0	0	0	0	0	0	0	0	0	2	2	
0	0	0	0	0	0	0	0	0	0	0	2	2	
1	0	0	0	0	0	0	0	0	0	1	1	0	
2	4	0	0	0	0	0	0	0	0	0	2	0	
0	36	35	0	0	1	0	2	0	0	0	0	0	
1	162	120	6	0	2	1	1	0	0	0	0	0	
3	291	143	12	6	4	1	1	0	0	0	0	0	
3	266	125	16	10	4	0	0	0	0	0	0	0	

781
