	nan	nan	nan	12979.0	12889.0	12750.4285714	12925.0	12902.3333333	12851.2169811	12639.0595238	12514.3931034	12620.03125	12716.9142857	12695.9903846	12711.2118644	12679.2258065	12693.2587413	12695.1067961	12759.7096774	12784.8214286	12776.3	12549.6666667	12889.0	nan	nan
	nan	12979.0	12856.4285714	12765.1962963	12661.2408964	12519.0402542	12588.0091533	12484.0454545	12262.6223176	12011.5427975	12180.9792627	12293.4662045	12469.9980507	12554.2112971	12562.7011765	12556.4444444	12585.8017621	12656.5710383	12725.2035398	12761.9908257	12817.1276596	12809.1176471	12787.5714286	12979.0	nan
	12908.0566038	12463.5170279	12374.7326733	12121.2380435	11949.4064865	11873.3692142	12000.7193764	12002.6591422	11892.2542759	11759.6026637	11801.6714286	11910.9534368	12089.2299771	12209.1063321	12294.2496815	12291.2330346	12370.0574555	12469.1624204	12596.4446903	12694.0912409	12752.362963	12820.1206897	12792.6470588	12901.8571429	12979.0
	12650.467433	12218.8893957	11604.643617	11315.4019088	11193.4615385	11141.3593256	11260.1610526	11293.6652632	11267.9473684	11221.7231579	11338.947313	11500.7919321	11702.3448276	11844.1291759	11966.5151163	12007.4988095	12104.2851759	12242.8519022	12429.8869144	12568.5619266	12668.0337079	12757.8888889	12826.1052632	12801.5833333	12979.0
	12575.3285421	11881.2307692	11295.6811902	11036.5	10897.5042105	10814.2168421	10870.8526316	10923.86	10939.6031579	10946.7126316	11103.2021053	11304.6128692	11502.2746781	11651.5760266	11764.024447	11835.7339782	11925.2423469	12036.8164642	12240.619403	12415.1467391	12559.8886139	12663.1434599	12760.6410256	12822.21875	12872.0
	12545.4338395	11860.5918367	11294.424017	11035.4456177	10870.9357218	10777.2044257	10817.1768421	10885.2557895	10938.9905263	10998.8642105	11191.4571429	11370.7440605	11510.1576577	11614.5458824	11707.158867	11723.1580311	11785.8766756	11876.5331492	12057.6038292	12236.8693467	12411.3438155	12549.6512346	12697.5752688	12792.6056338	12845.25
	12635.5652174	11975.346397	11433.3813187	11163.057508	10978.968254	10866.7336152	10879.5748945	10968.7423442	11075.2076271	11177.5435016	11345.7566964	11481.5245902	11578.8688119	11629.5158311	11637.1271429	11657.522694	11682.2011662	11742.8060781	11910.0119581	12085.3114754	12284.1555977	12451.928934	12614.7410359	12754.4311927	12813.8965517
	12657.9542484	12069.8810289	11581.6411483	11282.7776524	11113.8993435	11030.2678186	11053.2612903	11156.8745946	11280.2538803	11397.5422943	11521.1489899	11602.35	11630.8892308	11616.513289	11601.5694915	11607.4378194	11599.7224959	11646.5274725	11790.1512739	11970.1901528	12156.7189293	12364.543943	12562.2110727	12705.6344828	12798.8636364
	12661.744186	12171.0320197	11654.5020921	11385.1034063	11194.7444314	11120.5910138	11176.7531573	11292.1272085	11416.33125	11524.7061224	11594.1855346	11618.0855019	11650.4396728	11637.7852632	11603.515528	11559.0643154	11516.6124031	11584.8646749	11731.0982456	11888.2211896	12093.2193159	12314.4254808	12512.5233333	12672.1210191	12791.8363636
	12593.6944444	12186.8033333	11700.5904605	11398.6740638	11267.8761062	11223.3546798	11261.6675127	11384.6760753	11458.1072508	11520.8480138	11521.9686801	11590.6828087	11676.1102564	11652.1763158	11639.1551724	11555.6898148	11488.0463158	11506.4179688	11652.3410853	11840.8135922	12028.4673469	12248.4524362	12453.8393939	12627.4114583	12751.125
