	35.2473954909	46.1696749922	50.103676441	38.7440797157	53.9515764194	78.7010505541	99.679243783	23.0862050194	15.9736628091	34.6741054405	51.8998924029	65.9790860494	111.478442662
	71.8621879196	92.2814656106	97.7060572779	79.6194205533	91.2965854394	120.608827356	109.728428357	51.0394989445	21.8836935679	71.2003290032	90.2429748515	114.764405517	166.05532501
	55.751121065	94.3389086222	109.94253873	107.593561038	114.771018711	134.863352625	169.413026536	104.228351803	85.3882769161	89.9575998364	107.66361402	132.693740032	511.869435051
	23.0	81.3589903979	101.851845108	104.084195982	130.785689291	148.950352215	139.638592951	121.930540181	110.714182385	118.129491877	121.107285889	145.462519014	419.71703787
	6.0	73.5	120.922420725	100.673757015	141.53587911	148.169179893	140.293379964	119.056380349	129.291544639	131.500350244	153.82542815	130.519518819	181.891044709
	nan	nan	144.69939001	124.258583249	123.698604366	137.872326823	154.989837039	135.263636032	128.233305641	152.900648476	436.025757953	669.404379683	390.789568089
	nan	156.615580323	149.124149301	102.208512948	128.574511472	125.660263828	139.657484204	140.939112071	139.713558238	143.279565251	471.314427248	1198.84190978	1267.95453169
	84.4650541798	134.871355331	111.281969103	94.9257268448	118.864317238	127.662869387	124.308196863	126.203546434	134.698915919	148.352560867	152.263083674	553.052656986	1568.41630762
	80.6567782614	85.9604953413	83.7201085919	91.3414155619	101.901357829	114.658775388	123.783599986	107.578498699	112.671879159	128.880116233	588.469461539	1030.92974001	1616.06630968
	69.9892138855	83.5069928708	79.9763961933	84.8380914408	93.7077346726	97.1482942695	115.318394323	103.983252444	103.792252633	119.198306516	444.089937933	795.814079769	1122.91255684
	45.0232509056	61.7050693641	65.4167064923	70.9302439164	75.1029598575	77.1070377712	84.6934990524	89.9911992877	102.043295661	103.82988513	392.646996979	204.909993986	804.775979641
	44.0031610095	56.219024438	54.7826085539	58.2615038693	60.7502293854	66.2001182461	72.6977609674	82.2060826651	95.0587837909	237.219528184	176.959315501	150.114889769	301.235028083
	42.0688625513	51.3535716491	47.731705977	51.5448197901	54.1423297763	62.6092703072	68.9230567697	71.8610668795	91.2501735857	98.6394780719	627.089575498	164.080856935	187.620660217
	42.2916546195	57.6644153919	47.4440473036	51.3808101061	58.6760306012	69.2593920456	68.1412834169	73.7291060248	84.0867274083	90.8495793334	663.689770437	712.332021997	496.051404146
	46.4268993259	57.4733923337	56.1917310894	59.1110660326	65.2650912836	71.8198509216	224.281617242	78.8628576661	83.6588082751	95.9424856913	1126.26618224	775.926252039	548.646094555
	53.0964941566	64.2425992586	64.9491274063	67.7281216257	77.1892582089	81.7210086656	82.6849940621	84.498138497	92.4933491634	183.521570264	880.081709876	441.498704541	624.219893616
	59.0328715172	71.9756603884	71.8691121515	84.2702929398	95.6568014844	102.926296374	97.2916254643	97.8357712693	104.71626447	113.256650583	712.411646519	314.449404266	1138.22690092
	nan	84.0153194364	78.5728324274	90.3624652113	106.678017333	111.2233891	429.373489364	106.250658765	108.261844604	105.028828781	507.673460261	367.354100538	541.62115104
	nan	1923.95744415	102.59095503	89.5620086221	110.836561879	101.461991238	606.047425295	106.040820025	104.504842428	105.117633975	241.533743015	159.713278455	385.378291236
	747.869915159	1651.96259172	526.491759136	98.6436999922	101.805152215	656.130747123	420.722481648	101.354852166	100.333160657	99.941841893	231.645081333	667.125834893	582.520515194
	700.081220685	1844.68700861	2800.34066962	733.475704498	1086.03486898	237.861886832	88.7084364728	99.8979480082	98.3434823245	100.264619248	113.017176655	577.842458834	1266.12995798
	816.167891859	1498.18704522	1244.23377623	1543.21577765	1764.70737609	387.367165382	89.1212421568	91.9408487288	91.1444376158	89.8556831777	244.352784561	130.785268963	2513.55868802
