0	61	51	56	53	51	55	53	44	38	31	27	37	27	29	35	41	44	49	29	16	12	14	11	12	10	14	14	11	9	9	4	4	4	4	4	2	1	1	
1	58	43	48	51	47	50	50	43	31	22	23	38	34	35	36	41	49	47	38	22	17	17	15	14	13	12	10	11	12	6	3	5	3	3	3	3	1	1	
1	49	39	42	45	45	46	47	44	35	17	26	38	37	42	38	42	47	44	39	37	26	20	18	19	15	13	13	11	11	6	2	3	3	2	4	3	1	1	
1	43	39	42	46	40	39	39	35	34	27	31	42	40	42	43	45	44	33	26	32	33	25	22	25	23	17	13	14	9	6	3	4	3	2	2	1	1	1	
0	39	39	41	45	41	36	34	30	32	27	32	39	41	46	50	48	41	32	30	34	36	37	26	27	24	22	12	12	9	5	4	4	4	3	2	1	1	1	
0	39	34	40	43	39	37	32	26	28	24	30	40	42	44	51	46	43	37	37	35	40	37	36	28	25	20	14	11	13	7	6	4	3	2	2	1	1	0	
0	39	36	38	42	38	34	34	27	26	23	29	41	47	49	48	48	47	38	37	37	41	43	42	40	34	24	11	14	13	10	7	7	4	2	2	1	0	0	
1	37	35	36	42	37	33	31	25	23	19	28	41	47	51	50	47	41	41	38	43	41	48	51	49	44	34	14	16	15	12	7	5	5	2	0	0	0	0	
0	37	36	37	40	36	30	30	20	19	16	24	39	44	51	56	48	40	38	40	37	39	50	49	45	49	41	21	17	16	12	9	9	3	3	2	1	0	0	
0	35	35	36	40	36	33	29	18	13	17	23	34	40	45	49	39	36	35	38	36	35	39	44	45	46	42	25	15	13	12	9	9	7	5	3	1	0	0	
0	33	33	38	40	36	34	30	20	14	16	21	32	41	45	48	38	34	33	33	33	33	36	38	37	39	41	27	19	14	7	11	11	9	2	2	2	1	0	
0	27	32	39	38	39	34	29	20	17	17	20	26	42	42	42	36	33	30	29	29	29	31	31	32	39	35	17	15	13	9	11	9	8	5	3	2	0	1	
0	27	28	28	33	33	31	24	19	16	16	15	19	28	31	31	28	29	25	22	20	26	23	23	22	29	21	6	5	12	11	9	8	8	5	2	2	1	1	
0	29	32	30	34	35	34	29	20	17	17	20	23	28	24	33	25	26	22	21	15	17	20	18	20	22	20	5	6	9	11	10	6	7	4	3	1	1	0	
0	18	19	19	22	23	25	19	16	11	11	10	13	12	14	12	13	18	14	10	10	15	14	13	13	16	14	3	2	8	8	8	7	5	3	2	0	0	0	
0	14	19	16	20	24	22	18	19	14	11	9	10	11	12	10	14	11	10	8	8	12	12	8	8	11	12	8	8	8	7	11	9	5	4	3	2	1	0	
0	15	17	21	22	25	23	21	21	15	11	10	7	10	11	7	7	7	9	6	6	8	8	7	4	8	12	10	11	10	9	9	6	5	4	2	2	0	0	
0	16	18	23	21	24	23	23	20	17	12	9	9	7	6	5	7	8	8	5	5	7	6	7	5	8	13	12	11	13	9	7	6	6	4	1	1	0	0	
0	16	18	21	21	26	22	23	19	17	11	8	6	7	4	4	6	6	6	5	4	6	5	5	6	10	9	9	12	11	10	7	7	5	5	1	1	0	0	
0	14	19	21	23	22	19	20	19	13	10	7	7	6	5	3	4	3	2	2	4	6	5	6	6	10	9	7	10	9	11	8	4	5	4	1	0	0	0	
0	16	17	25	25	23	21	21	18	13	9	10	8	8	4	3	3	3	3	1	2	4	2	4	6	7	9	9	9	8	9	7	4	2	1	0	0	0	0	
0	20	26	31	29	23	21	21	21	18	11	9	9	8	6	3	1	4	3	2	2	4	3	4	8	9	10	8	6	6	6	5	4	3	0	0	0	0	0	
0	21	34	29	30	30	27	27	22	21	13	10	10	7	6	7	2	4	3	4	4	5	4	3	9	9	9	5	6	6	6	4	3	1	0	0	0	0	0	
0	27	35	37	38	36	36	35	27	25	16	10	12	6	7	6	7	6	7	5	7	8	9	6	7	8	9	5	5	5	4	3	1	1	0	0	0	0	0	
0	26	35	40	42	44	40	32	24	22	18	13	13	10	8	9	7	9	7	8	8	10	10	9	5	7	7	3	3	3	3	2	1	1	0	0	0	0	0	
0	27	36	39	46	44	39	40	25	17	15	12	10	9	10	10	8	9	7	9	9	11	12	12	7	6	4	4	2	2	1	1	0	0	0	0	0	0	0	
0	25	31	43	45	45	41	34	21	13	9	9	7	8	8	10	9	8	7	9	10	12	10	8	7	4	3	2	1	1	0	0	0	0	0	0	0	0	0	
0	18	29	38	40	39	29	19	10	5	5	4	4	5	7	6	8	6	6	7	9	10	8	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	19	21	22	26	20	16	10	3	2	2	1	2	1	1	2	4	4	6	6	7	8	6	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	11	14	14	13	11	9	3	2	2	0	0	0	0	1	1	0	1	2	4	3	3	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	5	8	9	9	6	2	2	1	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

817
