	1244.43577183	1263.70827824	1291.86975842	1276.71325918	1259.91285066	1198.21737889	1175.84896332	1158.46120521	1173.28366697	1138.54580386	1224.76524468	1132.55278402	1164.53599214	1155.38796766	1124.76721217	1086.44780943	1070.85554297	1122.48886506	1191.97188747	1185.97598143	1200.06033202	1223.07781126	1302.67808069	1494.32047209	1498.62458734	1518.80685589	1474.46426886	1494.96113332	1469.80736247	1458.71448017	1448.11278077	1515.82927793	1614.41767451	1670.3060049	1888.2328563	1781.05564282	1951.6277471	1949.86622827	1780.02011808
	1249.86933827	1311.31198818	1308.66389173	1277.60828196	1256.56928085	1168.31309276	1167.03205807	1223.90827135	1254.97512134	1289.15151037	1280.34067015	1218.79737267	1307.34935279	1262.05543262	1186.00314903	1091.18048862	1071.63903094	1084.97806419	1118.8353558	1168.25480758	1120.66997008	1156.01742519	1369.18813223	1465.37958181	1495.20378454	1474.43707458	1514.68814006	1573.10346373	1499.1515448	1600.55402642	1637.29957778	1670.38857335	1903.99069459	1900.09197983	1895.34012713	1888.91443933	2046.93280006	2072.38776226	2049.12664092
	1263.35568342	1316.6395075	1313.16251404	1285.96855269	1236.03895849	1162.11205858	1157.89174553	1211.43898837	1282.66882058	1352.16111237	1356.85729099	1381.06579733	1336.71965268	1346.98654902	1269.81344054	1094.21514327	1032.04139422	1054.17652007	1057.3162664	1080.09813341	1085.57999076	1100.94958838	1298.86054715	1426.81424195	1525.39826815	1469.15178871	1548.73928806	1532.35570934	1600.47889407	1712.60224173	1749.90231796	1769.27369039	1899.96499795	2148.18903295	1941.66842657	1914.84968155	1891.32370829	1975.53160497	1648.36357745
	1275.7162909	1303.99863969	1316.82317503	1267.26318856	1224.76632147	1231.63899247	1227.53570594	1311.11261563	1302.07101508	1331.84957805	1374.83650767	1382.87487011	1362.75906985	1386.37144832	1326.96044794	1205.53223921	1039.1227894	1100.08699124	1055.84833447	1044.8915226	1063.59476176	1111.26554952	1288.41170348	1408.4093128	1573.99963413	1483.08325149	1516.92156721	1563.55694694	1684.82309334	1776.65857315	1879.52634015	1900.40290868	2054.11625729	2298.49314177	2267.89884849	2152.9725805	2052.25625008	2484.92976768	1763.51159984
	1253.05251804	1331.58206412	1342.62800999	1309.74449256	1294.35314966	1240.97120582	1277.1618892	1321.70846244	1355.82374493	1483.7460643	1563.40073741	1568.02901116	1569.65718135	1569.80661152	1435.43341334	1331.74650083	1244.43458106	1296.1146568	1134.47852587	1113.31816168	1067.32281213	1079.06062874	1255.60493306	1384.30104141	1567.55602438	1540.00123961	1521.55220899	1618.82368103	1804.81865981	1982.73373937	2080.26908928	1863.27236116	2328.9170574	2407.62287227	2441.16318923	2147.37850883	2029.99724116	2349.87912472	1778.37796882
	1229.40400463	1317.1902477	1325.66892361	1297.65890727	1275.1244727	1288.97842509	1274.9910648	1409.43370869	1450.92231453	1483.72281304	1564.92488648	1613.46736643	1665.29426542	1597.44680838	1686.37749317	1592.02850129	1435.04333186	1339.39458467	1343.80504864	1185.65701	1085.52107719	1105.81522101	1278.31919791	1376.22631209	1580.08403496	1745.61449538	1627.52755022	1676.64870989	1855.25869897	2090.89241416	2126.27245237	1993.26390316	2235.99619513	2240.9255775	2162.73310605	1967.4189355	1979.66078602	2508.15225663	1889.12147289
	1246.4720708	1280.61449858	1405.75061057	1373.58050519	1342.79632499	1393.33178389	1373.97072903	1348.02405628	1498.79682456	1499.55191562	1507.39449389	1628.90033473	1738.31113682	1865.90854961	1775.88834762	1622.49478119	1411.10016701	1298.40265134	1428.53918491	1325.01295763	1261.49679904	1291.44944974	1359.12032148	1367.97918879	1579.42652411	1710.27857447	1870.32330554	1883.79185172	1991.84255964	2190.11943909	2367.19682454	2238.07889897	2322.76576046	2324.9150367	2069.02639111	2181.09245446	2453.85086346	2799.3021209	2381.30914223
	1218.84423164	1379.08789906	1432.0557865	1398.77682798	1415.19772238	1378.28354043	1444.19209809	1452.70619025	1488.40798189	1657.21416751	1628.82368532	1767.6598489	1823.6109104	1873.85980257	1833.683376	1660.68105643	1404.56511375	1262.60794428	1358.83694587	1341.95766269	1223.80058858	1297.01843391	1287.24318382	1408.9148383	1535.24706697	1702.98157803	2004.39387495	2083.9050419	2036.17170725	2309.89547147	2389.00827611	2600.27661865	2090.64919926	2251.35614788	2505.03820883	2782.29380575	2882.73281947	2425.24447104	2801.19577218
	1314.03928949	1386.61934146	1385.29143332	1417.15821703	1399.61949084	1462.75954999	1450.61473958	1530.50075288	1555.13126813	1727.38798968	1669.17098398	1741.9928803	1828.61840693	1860.43828329	1735.41809203	1651.66787838	1444.82521504	1408.56224908	1282.37942563	1279.02083142	1259.40298272	1295.46635911	1342.54855641	1333.02235338	1317.36152598	1459.74804268	1979.20987887	1847.02975074	1814.87717773	2282.88914943	1936.1128605	2178.90117046	2277.11013897	2163.02957872	2795.61855269	2975.99382621	2807.07836409	2008.0719994	2243.18711832
	1322.27316291	1339.78418917	1356.10835939	1398.27559739	1400.35456011	1430.35392288	1491.29517145	1600.07467599	1733.48356089	1754.50708136	1671.61183773	1827.21683671	1824.17052992	1819.1228569	1754.66002536	1713.97587451	1538.95758814	1458.96041118	1316.97414087	1266.5947529	1242.5160579	1144.52233937	1312.77865838	1339.19961009	1361.84605046	1410.78165178	1575.38500451	1714.61035029	1911.46961399	2184.69139075	1977.87586471	1842.72826113	1698.4460151	1629.79493379	2727.64369576	3133.50265553	3039.98168989	2203.35841537	2690.37249127
	1434.12855094	1410.9846547	1347.27123904	1438.06091673	1436.40996256	1464.45232783	1544.52635103	1613.70594055	1707.62689848	1789.50633641	1757.21327071	1832.310997	1799.71821766	1783.82312003	1744.62600586	1654.84335161	1525.30798176	1530.9477807	1439.97396351	1438.10034494	1241.66162044	1232.12109041	1307.95369244	1304.12368903	1407.73610505	1377.16730916	1409.34830629	1851.52392069	2145.74397618	2169.63205134	2155.30515877	1801.88827955	1379.19359189	1736.43299522	2587.53080159	3135.3148536	3134.59595628	3156.09861926	3145.60742712
	1534.44101077	1521.38442457	1460.61622334	1460.52195646	1443.04337864	1476.71992841	1502.56441276	1585.17436011	1702.05453442	1736.11311516	1840.01683441	1811.68376781	1720.78630611	1734.2175038	1696.77943595	1638.1212786	1532.4037103	1482.78503748	1480.47943659	1478.83933441	1323.02312303	1256.39209767	1332.60140069	1428.70467776	1354.11851272	1340.10928058	1735.43600372	2136.52890067	2151.07419989	2105.5532933	2314.22425903	2172.62805836	1346.21272195	1326.65638204	2514.86682487	3019.53136509	3151.86806526	3193.7681458	3093.55813736
	1641.44332593	1608.7459636	1620.41606215	1543.42581439	1447.20364319	1481.39649513	1477.67023694	1564.33098327	1694.59534265	1852.13965143	1770.0400851	1775.71415858	1764.39736877	1707.92704033	1685.26037121	1627.94449258	1502.34878093	1440.44727698	1472.62918101	1514.73298778	1437.79812393	1233.04803151	1344.85143691	1388.10628833	1318.67508615	1330.51967488	2241.6638864	2503.65765603	2208.38147032	2141.30553878	2339.28604249	2104.38435493	1193.25082865	2048.43163807	2764.77461838	2996.20075539	3207.98548692	3201.42201083	3114.33123303
	1615.06876191	1625.71412009	1629.5902033	1475.67197987	1504.49521679	1441.30342546	1466.77751327	1479.90396554	1461.81852172	1517.8886064	1410.55373204	1657.73726056	1654.29523514	1643.95542861	1634.87784116	1488.28275628	1437.81525824	1306.61131976	1378.59879243	1413.65875958	1407.6981015	1362.46502143	1300.93170675	1321.46750162	1183.77506417	1407.86522832	2531.64339402	2888.04033793	2301.1699387	2674.86792097	2993.31831073	2555.72997714	2530.74271658	2567.64529927	2834.65483268	3129.8700012	3150.67850905	3185.35525582	3071.7871821
	1794.50542862	1744.42808678	1727.55606968	1575.41557616	1538.94190666	1452.82855043	1495.66907874	1456.27079299	1532.91525248	1578.76339132	1671.8551592	1797.11389444	1797.250348	1720.86642333	1662.98097861	1633.6665613	1456.04373511	1263.84271005	1389.67290881	1393.00867583	1341.48917489	1467.83429162	1454.48224153	1333.11217364	1134.53287447	1551.24077952	3359.38862702	3545.1626299	3127.37607061	3222.98400397	3260.4761817	3172.65438569	2915.83666727	2940.69751777	3050.93568258	3140.5675769	3134.99933217	3191.78649992	3154.92049112
	1827.62427781	1781.27176556	1791.04082816	1566.49683255	1484.5473689	1413.63464722	1500.71844064	1436.91530241	1411.97179925	1496.10229677	1556.37799057	1765.37185746	1797.83485518	1747.81468159	1695.7606907	1631.78982567	1363.48039377	1152.72814449	1276.40459494	1366.56288059	1151.95929011	1327.07188832	1405.36902332	1357.1406762	1337.5204973	1565.14847526	2670.15707984	2985.34548153	3233.03277104	3191.10065132	3216.08428507	3208.68632539	3134.79165943	3114.1571195	3060.79851942	3105.28799523	3055.74327228	3122.40849215	3076.01552001
	1801.87639045	1766.55513078	1758.13471055	1635.15497732	1473.60520137	1435.03656239	1431.31384586	1359.73665788	1371.87477973	1328.54696608	1423.14515464	1612.71144709	1714.0914167	1732.29308233	1714.19639787	1665.70965039	1435.27009403	1231.93847573	1308.47940622	1309.94473582	1134.50569514	944.509602548	1187.04990528	1323.44578174	1260.52696076	1552.40429912	2402.08684189	2903.88991563	3045.19139619	3124.70390911	3113.20494656	3140.81923564	3104.35246587	3067.32752282	2953.78861481	2972.75887599	2989.21231157	2929.4370751	2821.0691339
	1782.94325817	1768.32715673	1675.29640707	1594.68591454	1410.64038231	1399.24223382	1366.77463488	1317.87120225	1311.33052677	1250.06850545	1313.2689182	1393.89398493	1598.3087235	1618.41090959	1580.08666085	1579.77632624	1519.8483961	1305.05219807	1428.86267108	1251.92033734	1075.11250709	935.287317909	1046.83153932	1412.8917908	1786.45663166	1688.92622217	2312.21158694	2623.16455886	2642.4818086	2861.82138739	2972.49615705	3060.31250218	3002.54143061	2791.28761008	2700.77364953	2665.76360132	2689.40675168	2649.75115599	2689.21671193
	1714.07249252	1718.07208358	1647.26599255	1508.3413563	1319.88361894	1360.71992001	1265.11036292	1205.3847111	1159.67770039	1141.19575645	1187.46329261	1222.22830404	1425.65158377	1510.85692803	1539.29145352	1528.23790351	1493.69994046	1369.63165797	1412.21567715	1284.86681723	1074.51787374	1053.92975976	1103.50293553	1309.35486389	1569.87055802	1941.76269338	2388.60237831	2415.52799851	2503.43888408	2639.70825684	2813.42271751	2920.92475941	2689.75150442	2485.78274199	2434.34674882	2338.40648074	2441.59496056	2429.27269207	2498.24730667
