	8818.75615213	8745.35128205	8752.58974359	8769.67777778	8836.43229167	8819.15046296	8820.94047619	8765.20580475	8703.70557029	8617.9602122	8535.00773196	8397.9375	8081.26470588	7880.85507246	7824.59340659	7917.6863354	7866.09770115	7943.9084507	8078.97196262	7998.38541667	7968.45226131	7876.76	7798.95675676	7757.76767677	7673.76732673	7613.01449275	7447.55940594	7404.83663366	7339.33160622	7249.34302326	7271.62130178	7310.8875	7321.82857143	7294.44137931	7296.2962963	7303.83453237	7364.69166667	7403.70707071	7483.73404255
	8768.36258661	8699.48275862	8718.63276836	8762.27906977	8779.1540404	8772.16216216	8755.84120172	8729.69156627	8615.73314607	8497.24	8403.79063361	8317.10893855	8047.46258503	7808.61023622	7815.3968254	7947.9	7944.35519126	8021.83149171	8088.08710801	8104.87307692	8089.19245283	8008.56962025	7979.79904306	7822.215	7662.87939698	7498.42713568	7450.30348259	7369.18	7258.46842105	7310.64088398	7302.45604396	7238.38157895	7352.67716535	7406.28571429	7496.45	7474.87826087	7492.74528302	7539.94666667	7526.15277778
	8703.21256039	8634.9863388	8683.98285714	8702.26203209	8715.27777778	8725.76637555	8697.47537473	8656.53695652	8509.19946809	8377.44477612	8328.93239437	8271.58888889	8038.92976589	7850.23931624	7833.38053097	7954.81907895	7961.05497382	8063.83076923	8145.82262997	8270.875	8222.59859155	8124.10727969	7994.05069124	7879.49514563	7712.35858586	7481.74736842	7354.66489362	7264.95628415	7294.72677596	7220.43373494	7299.58433735	7313.07692308	7491.08108108	7659.38461538	7845.19387755	7659.8989899	7729.33707865	7702.66666667	7672.27142857
	8651.13793103	8570.21525886	8575.49051491	8635.62404092	8681.18779343	8665.48842105	8616.27983539	8551.42217484	8518.12114014	8407.90330789	8311.81369863	8219.24277457	8070.70648464	7928.81781377	7970.11507937	8014.03761755	8057.07594937	8155.67326733	8267.0132626	8363.95942029	8395.03503185	8352.60958904	8141.01709402	7928.4	7679.19587629	7573.69892473	7394.79444444	7257.19318182	7330.06703911	7236.82236842	7274.7	7328.61313869	7542.36633663	7741.7654321	7740.65822785	7681.82142857	7627.23076923	7176.40322581	7589.92207792
	8613.89901478	8537.84358974	8539.36434109	8586.76303318	8603.07223476	8583.20162933	8541.3604888	8530.13836478	8423.85462555	8431.62247191	8279.90864198	8146.45530726	8033.93425606	7946.7756654	8051.55102041	8119.08264463	8148.1558753	8222.10884354	8380.26650943	8444.39588689	8486.9198895	8482.82716049	8354.48669202	8114.95196507	7844.78606965	7699.89714286	7305.36942675	7190.58	7238.43478261	7255.11678832	7326.58394161	7690.70093458	7980.08	7992.77777778	7784.60869565	7860.16216216	7737.64935065	7296.6056338	7531.5
	8521.93925234	8502.47482014	8540.01428571	8547.48723898	8515.39534884	8468.54240631	8484.55533597	8464.25458248	8408.18736842	8403.86295503	8325.9086758	8186.30769231	8032.98153846	8093.53144654	8116.81661891	8170.67942584	8263.21610169	8350.57052632	8450.95454545	8560.69090909	8637.89781022	8616.28453039	8476.21403509	8375.66798419	8141.91121495	7893.0	7332.75714286	7182.77692308	7270.93023256	7434.5042735	7555.07826087	8120.44444444	8295.63636364	8219.76315789	8166.92957746	8071.03846154	7784.06024096	7309.80487805	7636.84337349
	8439.06726457	8446.02022472	8441.2529274	8425.55654102	8405.61133603	8371.33463035	8369.59338521	8402.67387033	8330.67782427	8321.05376344	8322.83482143	8222.56363636	8082.01431981	8002.95811518	8100.34263959	8270.55604396	8428.12643678	8539.14624506	8550.73523422	8637.08367347	8697.68903803	8697.43765903	8627.23148148	8537.21090909	8377.5387931	8206.77094972	7538.03252033	7343.08411215	7609.10344828	7661.03738318	7562.64423077	8059.46753247	8329.42666667	8215.29113924	8243.02597403	7955.49438202	7486.66326531	6998.29213483	7313.79545455
	8373.91814159	8336.39373602	8360.99084668	8357.0349345	8316.63293651	8329.03639847	8299.27428571	8297.92842942	8287.43568465	8269.41845494	8250.95384615	8146.93291405	8119.25053079	8060.99336283	8147.34802784	8350.72520661	8560.97777778	8667.93245779	8684.203125	8731.08964143	8815.08280255	8837.11954023	8805.9327957	8802.09480122	8694.70411985	8526.92708333	8045.08823529	7809.79591837	8090.7699115	7984.0	7991.01941748	8217.01265823	8525.73170732	8298.46511628	7950.84210526	7348.2972973	7097.23140496	7645.01111111	6925.23232323
	8285.1826484	8248.23515982	8293.79596413	8273.12836439	8248.59727626	8261.52862595	8259.15429688	8242.85507246	8229.0397351	8144.46875	8222.77292576	8178.64123711	8137.6838843	8136.4004065	8260.11226611	8388.38539554	8601.3071298	8681.82545455	8785.71455224	8831.2901354	8879.5242915	8876.20305677	8872.41843972	8923.15748031	8892.66123779	8820.88546256	8558.5982906	8532.7745098	8645.75	8244.4	8585.16091954	8567.98648649	8415.96551724	8220.17924528	7448.01680672	6973.79545455	7264.45454545	7985.5	7699.01041667
	8236.98210291	8251.92427617	8279.52051836	8221.7854251	8225.82778865	8256.93897638	8238.86	8203.76680672	8066.19518072	8079.28306265	8203.46956522	8150.70103093	8180.50299401	8242.30933852	8344.94847328	8471.26568266	8612.00534759	8735.47294939	8822.02380952	8897.6641651	8940.50698603	9024.94968553	8938.90205011	8904.87684729	8866.31940299	8899.02973978	8950.37583893	8899.68181818	8566.00775194	8524.54081633	8715.92941176	8693.425	8659.23529412	8499.17699115	7484.11363636	6723.41558442	6833.26760563	7816.41489362	7031.67692308
