0	392	389	398	386	390	366	325	334	359	371	392	417	418	
445	292	427	389	333	357	299	289	310	348	359	384	399	426	
439	313	380	360	321	286	277	295	316	341	354	378	391	420	
447	406	379	321	263	254	296	327	333	353	366	370	404	410	
448	449	396	302	275	290	318	346	379	378	368	387	408	430	
460	457	366	332	317	334	347	389	406	394	394	411	412	438	
454	428	378	318	319	346	380	413	425	419	411	406	411	423	
439	412	371	321	315	361	385	418	432	414	400	392	388	399	
415	373	335	313	326	339	377	409	419	408	375	349	341	353	
343	351	318	305	315	333	371	392	393	359	337	293	272	272	
259	320	305	313	331	344	371	383	378	329	286	239	204	191	
159	285	290	303	317	348	364	381	363	312	238	202	157	126	
100	272	276	298	307	339	365	370	345	297	226	185	143	121	
102	262	280	296	309	344	370	369	359	310	241	188	145	124	
93	267	285	297	316	344	369	381	372	338	273	220	175	135	
113	293	302	321	329	348	370	385	396	373	328	291	247	211	
194	313	323	320	320	349	370	394	405	391	381	341	306	272	
255	322	327	319	312	344	378	395	412	425	406	386	363	349	
322	329	335	321	327	351	383	411	441	433	424	417	401	387	
380	348	325	295	310	334	378	431	455	448	435	431	428	429	
424	357	290	246	268	314	374	420	446	438	433	433	445	456	
464	361	273	220	227	285	344	394	422	440	437	435	447	466	
493	379	313	246	240	278	333	379	412	439	432	432	454	486	
498	437	349	306	272	281	343	386	407	424	422	439	455	483	
498	439	411	360	323	298	347	373	395	413	423	432	459	471	
498	485	413	396	351	357	383	388	381	391	399	414	436	448	
484	542	433	415	395	388	391	400	386	389	397	407	420	442	

1026
