	4014.23404255	5848.7	6857.33333333	7474.88888889	7613.48837209	7579.96244131	7819.65354331	7110.9486166	6923.89387755	6752.81666667	6536.22907489	6457.60663507	6344.43203883	6360.62162162
	4221.95238095	4837.90123457	5373.6741573	6993.36893204	7811.32701422	7795.3908046	7931.35416667	7343.32441472	7131.2761194	6986.1031746	6657.68644068	6649.44690265	6369.29901961	6264.91489362
	3996.71428571	5618.36129032	6384.67407407	7594.69060773	8472.84313725	7912.53020134	8073.84768212	7302.61736334	7250.20350877	7264.56862745	6807.03930131	6604.24509804	6376.65168539	6181.94219653
	3959.80851064	5695.28648649	7106.275	8080.78971963	8579.45555556	7685.40893471	7750.53103448	7189.04290429	7260.72058824	7250.78884462	6965.4212766	6702.02525253	6447.625	6180.58552632
	3064.42675159	5310.84792627	6892.90987124	7184.76078431	7555.5631769	7101.49655172	7289.52857143	6898.40780142	7131.98823529	7129.31223629	6742.93396226	6469.52150538	6500.4691358	5885.35114504
	2783.12195122	4865.47031963	5797.09836066	6186.18402778	6853.03249097	6262.76344086	6738.66283525	6397.56666667	6630.5	6666.39912281	6144.19178082	6208.0326087	6193.05	5845.0
	2895.84	4367.91699605	5456.9112628	5449.04	5959.82653061	5718.02464789	6158.94047619	5787.68032787	6145.91101695	6446.98340249	6188.77934272	6363.00512821	6221.66060606	6043.75
	3336.76744186	4405.28709677	5028.58412698	4921.58762887	5515.16774194	5375.04778157	5692.0876494	5420.91020408	5977.01162791	6512.99591837	6463.29910714	6693.23041475	6786.33165829	6561.89204545
	3876.47019868	4342.62210797	4521.20680628	4464.86857143	4921.17765043	4739.2	5265.21454545	5014.23722628	5765.06993007	6296.65357143	6629.31560284	6849.22775801	7210.41365462	7243.99601594
	4420.77403846	4511.29694323	4481.68552036	4315.51960784	4606.44141689	4539.14939024	5369.11006289	5231.46905537	5969.61980831	6667.30519481	6932.00607903	7228.91666667	7701.40935673	7734.2776204
	4658.92449355	4622.42372881	4454.06876228	4240.45714286	4532.90736342	4434.84715026	5066.56193353	5193.93175074	5950.46820809	6677.05149051	7161.30126582	7461.89756098	7823.72488038	8017.03325942
	4944.88145897	4731.61237785	4525.92746114	4364.71124031	4673.15968064	4668.65292842	5134.98382749	5216.0	6000.19949495	6919.27356322	7146.84988962	7549.29652352	7842.6927593	7958.96455224
	4881.54088953	4673.55864198	4557.15806988	4379.08376963	4612.63925234	4675.82020202	4926.78894472	5133.31707317	5849.97652582	6708.11252654	7070.10707071	7431.17457306	7642.76022305	7695.7399651
	4835.01126761	4602.28679818	4555.17515924	4317.97560976	4561.34177215	4562.98568507	4846.24752475	4847.25853659	5712.65789474	6609.86117137	7030.04646465	7364.35660377	7526.73975045	7663.19478261
	4778.83053221	4495.30136986	4459.98251192	4269.22902098	4432.90942699	4431.20833333	4609.91556728	4735.86075949	5530.71072319	6352.24651163	6778.71398747	7208.38653846	7527.01094891	7707.8517179
	4699.20567376	4446.34749621	4387.59289176	4151.71220401	4394.12921348	4336.76645435	4475.65879265	4426.25205479	4968.36338028	5920.19109948	6457.21342926	6865.53636364	7173.72399151	7466.06932773
	4555.00873362	4453.67325228	4350.70529801	4164.86136784	4327.03007519	4253.41774892	4347.17241379	4260.8033241	4691.72271386	5447.00588235	6096.92997199	6358.82939633	6692.79396985	7117.10199005
	4374.55799373	4410.72870662	4390.17206133	4233.61213235	4266.25875486	4278.26666667	4396.52150538	4174.06442577	4509.37345679	5165.8392283	5554.20645161	5836.38064516	6230.30091185	6816.56676558
	4235.6559322	4406.61374795	4525.2970297	4423.02930403	4386.56370656	4253.85044643	4337.87988827	4091.88955224	4584.46325879	4806.2371134	5136.59315589	5511.71062271	5967.80851064	6544.05947955
	4090.05524862	4548.15640599	4860.90208668	4852.54465849	4746.83969466	4583.34513274	4597.26315789	4170.64285714	4408.52442997	4597.73928571	4772.37903226	5070.8362069	5438.78165939	5979.2047619
	3847.49166667	4923.54103853	5249.80064309	5227.89690722	5162.69230769	4952.15686275	4770.79753086	4428.80701754	4322.97231834	4467.00401606	4729.75720165	4871.81531532	5031.65641026	5616.69444444
	3748.79383886	5153.52090592	5510.35255354	5604.46622735	5595.5869191	5334.02366864	5151.11792453	4652.38176638	4371.82817869	4645.45384615	4945.67647059	4818.21126761	5066.14136126	5351.67080745
	3427.60273973	4848.91666667	5396.40138408	5693.86409396	5705.26079447	5575.32591093	5381.89145497	4785.87931034	4592.60465116	4612.93774319	4651.8125	4787.05633803	4708.61271676	4991.39189189
	2947.38110749	4399.08965517	5297.58646617	5585.43267504	5505.13743219	5246.91719745	5264.24235294	5106.69451697	4786.68025078	4881.93939394	4732.81081081	4991.45306122	4951.32275132	4944.40123457
	2745.08178439	4032.99726027	4723.92906178	5076.85093168	5122.5300207	5144.27213823	5190.22988506	5083.01470588	5136.32231405	5155.01510574	4983.27112676	5038.22580645	5092.32075472	4856.49704142
	2550.16942149	3796.60759494	4181.47411444	4724.25783133	4870.09010989	4945.47826087	5030.66262136	5171.56666667	5340.99747475	5430.03542234	5382.02140673	5394.91638796	5361.35458167	5069.34391534
	2521.27510917	3645.09059233	4215.38461538	4485.53964194	4679.7262181	4940.20094563	5017.71153846	5292.68309859	5447.6962963	5580.62628866	5638.77808219	5608.25304878	5537.34843206	5497.81858407
