	35.2473954909	45.8762677693	67.8550197917	37.0950076403	38.7440797157	49.2927153844	58.7348774595	86.4002711727	99.679243783	25.4696656427	15.6515685011	18.881358563	34.6741054405	45.5591321573	55.2623559791	90.8291604546	111.478442662	120.509140256
	63.8877028512	77.2094308742	86.7172943169	73.7884735836	65.0690957178	76.5926972279	103.050299719	123.599719772	101.954091834	47.7325437135	19.0192589863	24.3861419486	62.7771648073	80.5712747178	86.2961233277	106.427090347	166.863544417	198.508937647
	82.8066271502	87.2886741691	105.598884333	108.410677446	99.5606215184	95.3950802035	112.241505132	132.517742303	156.452996912	91.4199166273	57.6646325823	51.8443890751	80.416923981	92.6305995271	105.147519568	132.468594549	396.860908151	679.256562524
	49.0	98.7612197958	98.8838534978	113.914376199	104.788178692	121.082617317	124.928441302	167.1575377	167.244479176	114.50284836	108.103842245	92.2548370723	92.190554568	112.915734785	114.348420564	143.910502372	657.378927898	939.512445727
	23.0	94.9391852129	98.3692470513	100.693252956	104.084195982	123.914114531	149.304735962	152.433768744	139.638592951	123.312647879	117.979620308	112.325342274	118.129491877	115.842293714	121.426644189	151.111232943	419.71703787	760.990401989
	3.0	53.3793967744	80.799401049	97.7164408446	99.3053522868	129.778524982	138.620486052	154.213923316	135.38303172	122.04005878	122.812745507	126.422689266	129.969704165	149.726031606	155.059824615	153.77585077	174.777143847	640.118319781
	nan	nan	65.5	111.09449187	117.188100657	117.332852514	138.397414049	137.660754317	156.136590589	133.311590967	124.548712178	133.322160133	149.409111404	156.557370607	133.398462575	149.209526211	153.940296005	548.0750932
	nan	nan	92.2563818931	149.411084257	112.080582289	119.119561906	118.556791747	129.538861738	152.071156607	136.155713927	130.434369585	131.582835594	156.137548038	537.173451838	651.603152289	172.560436588	935.143690146	1255.34768723
	nan	89.3903797956	143.77785334	127.928241911	102.208512948	123.625385647	124.021472365	120.688086184	139.657484204	137.337072264	137.183059626	138.084008986	143.279565251	474.149827603	804.956940556	673.381409989	773.342257384	1097.855407
	71.860422766	141.933713335	123.339602565	103.221052954	95.0277222007	115.307916336	120.125718294	115.652399768	132.205392394	131.882592456	131.752790449	132.735021382	135.70315653	484.550257983	850.200886711	890.954202043	1419.98978977	1312.93067379
	86.9689203559	101.077220903	100.969263645	88.7703333855	92.4890211991	105.463307488	111.511493625	117.749914555	128.072969479	118.009628207	130.215105369	117.065674991	131.678060489	577.929774959	344.853086176	1071.85335604	1029.94179959	1175.134203
	78.9766402675	94.7487188495	85.8386382043	86.7785202137	93.6995726806	102.539552281	106.5574987	117.003373131	120.518599806	108.78302527	104.677621603	113.27462402	124.043326839	253.59718819	769.234157173	911.514194512	1022.25275123	1250.95344089
	69.9892138855	87.6629559582	81.2543215263	84.4634579761	84.8380914408	90.2383359602	95.02722758	102.752298064	115.318394323	105.838971259	103.551940298	107.59276612	119.198306516	411.044700143	530.354299391	789.591699892	811.744453011	844.043109138
	49.5419375911	62.7628802459	67.2764836238	68.8157451871	72.9233196353	75.1008863932	75.8716555861	83.0694985719	96.8067885671	94.6488518393	94.7825392902	102.794297633	105.55942906	399.24004796	208.082679287	519.301990116	656.976518886	470.969776204
	44.1587561734	56.1895284523	60.4423565487	60.8264310625	64.6181376174	67.8190172543	66.6440999732	73.4646272438	77.8512268048	84.0232037342	95.1148026196	101.423972679	104.405421257	167.547335107	135.028323121	291.598027574	208.125772656	298.020835031
	44.0158466735	53.2386318505	53.9544703851	52.801086597	56.2466309871	57.9923982904	58.0401094427	65.6541466111	71.3171742938	74.4640197304	84.833533876	94.0342776759	237.872444509	308.766587828	131.18867613	141.70836038	310.109675101	410.197159657
	42.0688625513	51.356257133	49.5401740505	48.2451261264	51.5448197901	53.9837875096	58.1850658547	62.6725903324	68.9230567697	71.2159269248	82.1201336929	87.293410959	98.6394780719	755.590035756	113.921706829	177.902603569	187.620660217	327.100991257
