0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	5	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	
1	0	6	0	0	0	0	0	0	0	0	0	0	1	4	4	1	2	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	4	
5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	6	
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	7	
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	
3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	3	
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	2	
2	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	5	
7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	3	
4	6	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	
2	36	64	7	0	0	1	0	3	3	0	0	0	0	0	0	1	1	
3	142	160	22	1	0	1	1	3	3	0	0	0	0	0	0	0	3	
1	202	175	39	6	3	4	2	1	1	0	0	0	0	0	0	0	3	
5	290	176	39	9	14	10	2	2	1	0	0	0	0	0	0	0	4	
14	281	153	28	8	11	10	2	0	0	0	0	0	0	0	0	0	6	
17	188	157	56	2	0	0	0	0	0	0	0	0	0	0	0	0	2	

781
