	7033.4734252	6539.61160275	6659.30186824	6914.53097345	7406.56856857	7966.28672032	8546.29621849	8946.71286031	9411.4379845	9807.44204322	9961.22352941	10133.6439394
	6971.14163614	6557.47443182	6620.81799163	6744.40427699	7062.40447154	7446.20815451	7955.29521587	8312.79271357	8682.84242424	9029.36130536	9125.26005362	9264.54744526
	8262.0125	7303.23747277	7016.385	7046.11734164	7361.65681818	8028.70412518	8521.34150613	8819.92918455	9079.29012346	8999.27826087	8913.11160714	9072.6826087
	9494.5	8003.77031802	7592.49784483	7444.16122234	7734.93380615	8150.11823362	8573.975	8813.22429907	8924.48	8867.01818182	8935.0	9019.86285714
	8019.31818182	7724.85365854	7730.74793875	7591.78964758	7786.14512195	8122.81061693	8460.52963671	8790.15568862	8830.03821656	9109.53947368	9100.39285714	8973.44278607
	8029.49283668	7554.76631579	7655.01273885	7745.31719745	7912.43085106	8099.69730586	8420.1002045	8799.9375	8839.09649123	9198.078125	8983.62096774	8750.95669291
	7726.38737446	7282.23411978	7544.16719745	7845.84832451	7991.25515947	8193.30815109	8430.2462908	8756.99561404	8872.35416667	8958.625	8702.02547771	8366.93661972
	7035.29761905	6992.81669394	7224.55228758	7637.26482213	8049.98392283	8345.14213198	8544.98058252	8763.29090909	8727.65	8649.12751678	8538.97887324	7900.68350168
	6715.72061856	6661.24940618	6895.11418269	7393.73865415	7779.86861314	8452.09302326	8441.02247191	8484.92635659	8469.92170819	8415.58412698	8114.2967033	7447.82586428
	6569.99606299	6564.32391524	6810.12642487	7243.16517286	7919.07748184	8443.75847458	8582.18877551	8607.58024691	8517.1995842	8383.10126582	7863.39385475	7228.71585903
	6508.48078818	6549.96395469	6787.33785311	7271.26380368	7967.35058824	8457.57489879	8761.17326733	8934.17105263	8663.875	8384.37205651	7741.42467532	7090.24291939
	6506.81692913	6530.01506373	6821.62972973	7297.1280389	7955.44819277	8482.04098361	8797.68979592	8986.88768116	8845.08188586	8443.95812395	7709.42119205	6934.34216102
	6600.3013834	6582.47514451	6807.07647908	7261.48747913	7864.48433735	8515.91158537	8760.55555556	8876.52507375	8790.75757576	8556.45286885	7691.1127923	6795.07643979
	6757.61461461	6645.91294387	6810.88863109	7203.75084175	7890.31734317	8478.16414141	8804.70631068	8733.65776699	8680.79706601	8456.07520325	7911.56784661	6795.24583333
	6964.90344828	6857.27939464	6986.42049934	7346.89987326	7929.06284658	8359.9255079	8668.12128713	8651.25543478	8523.56020942	8464.51463415	7972.55813953	7007.87103825
	7186.31926407	7061.49530201	7387.69502408	7583.26610169	7995.21658206	8345.59831461	8642.75289575	8637.17427386	8674.17672414	8779.72767857	8525.44602273	7662.53256151
	7370.61438679	7374.68886044	7483.36352201	7698.14054726	8019.53061224	8345.72727273	8564.4141791	8664.98173516	8691.38251366	9060.27631579	8816.60869565	8632.34615385
	7828.79444444	7370.37203791	7420.43117409	7463.80664653	7634.88642659	7843.84991274	8180.05139186	8408.47682119	8634.46728972	8885.36551724	8967.5620915	8789.0962963
	8352.98848168	7317.20481928	7111.84251969	7040.97722772	7232.38345106	7567.52663438	7768.69751381	8217.88945578	8655.79754601	8835.38541667	8873.17766497	8766.45774648
	8596.16821465	7255.39211823	6920.5	6790.82497542	6930.47939698	7234.44628099	7733.71360382	8204.00145773	8767.60798122	9046.84274194	8860.96202532	8774.92397661
	8044.43548387	7061.02760736	6699.11996067	6564.28023599	6692.04129794	7069.437251	7592.47830688	8303.59118727	8702.40605096	8952.38515081	8927.67179487	8658.06911447
