	609.6471219741032	644.3236492936237	670.1244079613252	680.4010929771068	676.6909795513906	659.7855753723265	633.632480087181	604.5925893047121	580.1419625219098	563.6722362544228	546.4642869886484	524.0725031825867	498.5037171224983	467.6387224286102	447.5502414780841	421.66620083463624	403.61741120278595	391.47122972865213	385.77028518948947	384.5894788701554	381.00250240924305	379.61985458994627	374.23919777792196	376.11425517555216	386.28377852317135	408.6720235902795	438.97581644530567	463.5029048022362	477.5886812274398	473.04164609969035	463.21037035722395	445.8240462129846	421.95346699110934	387.3381874085368
	626.1824448561179	655.9089063905722	676.8448803857235	681.958514301286	677.8575223963719	666.7112284373858	638.8357673955404	614.4639551946383	590.6562657099608	572.765225583372	558.2098467004392	539.0749848259636	512.3090662305491	484.47518141335775	461.91899277097116	439.4312496235405	422.63563556944126	412.27365425570406	407.77419143850204	413.8043327889439	412.080165614744	410.2008448933846	407.6875661269488	407.10345372169587	417.2477869387244	438.1988695226969	466.34804581320486	495.46642435502923	508.4114584742516	510.8530432392211	500.87070926547784	482.6523980973714	458.2344524941698	423.6941132873444
	626.0219908927967	652.8803693957037	670.4281891403751	674.2352945723177	671.1894180978618	656.1198283343651	632.6917539465306	606.3804863397796	582.3772629960424	564.8408694020173	549.5526500050427	529.7794607879346	505.58548645972456	485.15844195992935	461.0922266403371	438.30794767240735	425.2004821140584	418.9328130571246	421.42756333174754	425.72802877318577	428.5612728194941	429.47940381769314	427.6441384507059	432.3526194261505	439.96410084727256	462.6111634187696	496.9531475834264	525.5441604107386	533.5413784995236	532.9719203150973	528.7294117144547	507.1304534432683	481.42618042875074	446.4299959652206
	619.7329151443656	641.9712331463559	654.1509056293821	663.4522192923849	658.3495392137324	642.316302227644	619.7325278118083	597.5274133452613	574.8612121630722	556.4369130249436	541.5280371795209	530.0002919102316	507.56928735814193	480.8561677833517	459.52062993908356	441.3286928547045	429.8278865441021	425.6040272964643	430.3428397924901	439.8941577759693	445.6136167409281	449.06772657161576	450.49545051797816	456.0212984298065	464.8954491524512	489.251758649704	516.5487713887903	537.1686190411995	546.9848714083175	550.4465428054718	541.9770976364717	524.6853022210161	490.44439393172615	456.5442819286787
	612.9829861180832	630.84277536876	642.4370315734975	649.7580697661252	650.8982569861868	627.4435596219723	610.1198198801005	591.6993081117677	569.0340807664196	549.1377948249994	535.4494518111634	518.9514633349702	502.08502640450473	475.95377173620227	456.9220429408148	436.4289855881434	427.5118447760515	428.8027379755065	434.86681060295797	441.4504857055204	451.56923831545237	459.60716435907943	464.1448790543256	468.7364697730387	480.27629026717295	498.1687712134736	529.7784345082473	550.9562267356004	553.4758687226079	559.6945522548721	552.4159585592546	531.5397349539384	502.1887460389763	467.6743112306272
	602.1576021631187	616.8201557227989	628.9784079796162	629.2791966141806	626.0375799139553	610.9198216186471	591.3318066834963	567.3152011842595	548.3338167823929	538.9079570797578	522.788780665794	506.93360409710544	490.5746570950578	469.02952529901154	451.1393739548899	432.4349715076539	421.2761487725762	418.5878502312494	427.1534770594627	440.2259473198153	451.5966336911944	462.45485284595685	471.80353413370335	482.85323721405103	493.0708346884629	515.8680469429326	538.6780335877158	555.0976149360836	562.8779540642712	569.8158256585783	561.6850060846854	543.667634083673	515.1562647039361	477.19424109599237
	599.0590131938128	603.0318318613497	610.2139138192935	610.253927972393	608.5763006656028	590.2939997843682	573.1922646782497	550.4599632198815	535.5997423801407	522.5615358003887	509.527594411761	494.47593307911336	477.8800041503714	459.11695046094087	441.6489875336223	423.4015806336846	412.94791918607706	416.21058480552267	422.1773679797971	439.1043310032562	454.1433639434253	469.55850452204044	482.9307814214386	490.42379125438026	506.2171110832281	530.0295942054023	555.4593713302183	571.357038102349	573.4257681780068	590.5947347071811	575.4371417123245	549.2921270365858	519.2528487032369	488.00073763170263
	587.4426993539516	594.5915961157787	584.7407903937487	587.8831492755966	580.5174426900372	570.1072907722631	551.6348669012533	535.9978751239562	521.5818070514839	507.3028734946765	496.97589637176094	485.6864633625574	468.38032402000607	452.3313861634933	432.91978176664014	418.39690305151936	408.59730196540363	409.04515301151787	416.9536129550057	431.6744323755566	450.601214108698	472.5828566200758	482.73227264225727	496.84944632402386	515.5068676321542	537.4152682527258	565.2299457174605	584.3923185460264	590.567501952515	597.2345490889359	578.9219480822334	553.0852777023453	524.3312687029186	488.69836425270415
	574.4968264005855	574.1453381252942	573.8348903259316	566.1654890605555	555.3094699296381	551.0822845447476	529.1793655407658	514.008461833621	502.2341554844514	493.44617247384326	481.45548873749175	470.9426202569855	456.0683003728566	436.7992973876423	421.41159936154384	405.82668415097476	397.8161117750406	400.24588725119446	411.1799377441999	427.24588258925763	449.17839981811	470.8955288693462	486.35261921892425	501.9821319368393	522.6159603606794	545.6507201682456	577.3148749461064	596.7561311104387	605.7138086565711	596.6247944417217	584.4193441738403	556.1512516822266	529.9938442970803	493.85184632831294
	574.0533095347654	567.0251519069191	562.7272158926661	550.8396682598977	544.4774200458181	531.0381558519473	512.2492789069793	496.77826399495314	486.82002490468636	477.73165634336624	469.8731913908386	460.0510302286089	446.8472813400538	428.0240640657843	412.6430015886745	401.09670986398265	391.82962534153904	392.4126117583837	405.40906623029224	423.00687173583134	448.5360397369829	471.41468737468944	484.292248585183	506.75068784907444	526.1786300912046	553.0791657805439	584.9201253719347	601.5386345105966	613.2808834524113	601.993324721259	582.2948178966985	555.4296929789485	525.7146911461169	493.99991096368933
	567.1928745516987	554.5721685356915	555.1109906802459	543.3423872856654	529.7180572642862	517.073072440114	495.48240518864395	483.81759923397976	471.744439440399	464.43321953332986	461.1923570167193	448.36253068211175	435.0622622095509	424.06335044427937	409.66015981224746	396.49062743146555	390.6518429270128	390.6190167873298	403.10178529433387	424.58362035882675	448.8316860694492	472.441744629321	489.92331367021984	507.59098748055186	524.6246305983469	556.698037312519	588.8604230798852	609.9022929299053	614.3872338666152	600.9368935943156	584.0225686920757	550.5003727709966	522.1327677676827	491.3368860960214
	567.8326291232178	552.0503811820063	545.4873766954155	529.07293666316	512.4686614142176	498.08215164272	477.08443777930034	462.5563184589098	454.0903079071167	449.4096823667533	444.42842006409177	434.52956983813186	424.8963016445855	410.98528730498793	404.76348293678075	393.0173461961703	386.5544905222759	390.3849692070963	402.72879665664544	424.8428124713742	453.5704313560949	473.787166975925	493.96538011010057	507.1944808413066	529.3239333099967	554.7614318254181	592.25192019455	606.7128687606842	614.5968692689354	602.5271420026867	584.2017082393701	547.5726371850493	516.1334263519329	486.69716574202033
	561.4639170203	547.0759372814847	534.5135741137731	520.4665418405059	498.76733289150167	483.3749306422574	458.296802261243	446.47989649909135	439.95849073404077	433.7538523401776	430.10400100415063	421.5157728879808	412.9914505483604	401.5727230655107	395.84860777309837	383.2468797494288	382.23583426047037	389.00265357389867	403.7244794641013	425.2146881562568	453.0419753014521	482.0260398018881	493.42586897715665	511.70518295629034	529.3374706290226	554.7412086841042	586.8710561863525	598.2280996084047	605.5439520186642	598.2855541872557	576.0132150897714	546.4355994945777	515.58817830929	486.9896351101809
	555.1873242009433	543.9027264975168	524.392330426326	507.9884224767118	490.9541415766873	469.499234924254	445.37404619592587	432.06332643603247	424.64633970117615	421.3231710376081	413.7837598194311	409.8150565932471	402.5946358779177	392.3085799967395	383.4431948539163	379.00540160309237	380.55876037851374	387.65184996626994	404.97221332674053	432.02284883788906	460.36848555594554	487.8712577737828	495.0284492461265	513.1288356945021	531.6993550987836	552.9872576826467	576.3698050221901	591.40319682654	595.36864318995	592.7350023012037	570.7720871474637	550.5258431888195	518.8185056455764	485.0961417465967
