	4221.370581527936	4203.041049030787	4173.765108323832	4167.216647662486	4197.54275940707	4199.6567844925885	4160.863169897378	4146.989737742303	4161.288483466363	4179.428734321551	4195.748004561004	4211.566704675029	4237.871151653364	4267.532497149373	4266.03078677309	4262.4668949771685	4298.139110604333	4316.235159817352
	4218.718358038768	4187.885974914481	4148.306727480046	4133.5838084378565	4157.015963511973	4165.441277080958	4145.05929304447	4126.427594070696	4123.316989737742	4138.110604332954	4165.808437856328	4203.750285062713	4242.062713797035	4252.924743443557	4243.768529076397	4254.521094640821	4274.226909920182	4268.025085518814
	4202.011402508552	4171.9110604332955	4136.596351197263	4121.348916761687	4134.29874572406	4142.4059293044465	4133.185860889395	4118.293044469783	4113.4025085518815	4126.491448118586	4147.145952109464	4174.873432155074	4210.7787913340935	4228.24401368301	4220.51425313569	4221.400228050171	4238.0957810718355	4260.194982896237
	4178.627137970353	4150.724059293045	4122.728620296465	4113.413911060434	4120.9076396807295	4125.741163055873	4123.605473204105	4114.06385404789	4110.328392246294	4124.342075256556	4136.581527936146	4152.129988597491	4183.566704675029	4206.157354618016	4202.289623717218	4194.129988597491	4199.820980615736	4235.812998859749
	4159.376282782212	4139.3432155074115	4115.076396807298	4108.7719498289625	4119.185860889395	4128.318129988597	4120.052451539339	4106.251995438996	4109.2417331813	4129.104903078677	4135.245153933865	4135.39338654504	4155.136830102622	4182.60205245154	4188.220068415051	4174.549600912201	4162.493728620297	4186.387685290764
	4147.428734321551	4132.327251995439	4115.140250855188	4114.499429874572	4128.050171037628	4139.567844925884	4123.557582668187	4103.2177879133405	4112.251995438996	4135.555302166476	4139.122006841505	4133.007981755986	4143.262257696693	4168.766248574687	4178.197263397948	4164.249714937287	4145.396807297606	4164.551881413911
	4135.372862029647	4123.865450399087	4117.297605473204	4120.647662485747	4130.5940706955535	4142.263397947549	4126.053591790193	4104.671607753706	4116.152793614595	4139.776510832383	4141.109464082098	4135.986316989738	4139.784492588369	4156.76054732041	4165.644241733181	4157.39794754846	4144.931584948688	4159.720638540479
	4146.684150513113	4138.515393386545	4135.584948688712	4137.328392246294	4140.5838084378565	4145.7924743443555	4127.352337514253	4107.745724059293	4118.93614595211	4140.370581527936	4144.456100342075	4142.206385404789	4142.8973774230335	4151.355758266819	4159.811858608894	4156.927023945268	4149.1026225769665	4161.205245153934
	4169.90992018244	4159.179019384264	4147.245153933865	4143.043329532497	4149.233751425313	4153.709236031927	4135.100342075257	4120.187001140251	4132.746864310148	4148.93614595211	4152.618015963512	4150.499429874572	4148.474344355758	4154.8973774230335	4164.358038768529	4163.948688711516	4159.706955530217	4168.736602052451
	4181.508551881414	4165.877993158495	4142.793614595211	4142.371721778792	4159.7229190421895	4168.15393386545	4154.740022805017	4146.326111744584	4152.576966932726	4160.18472063854	4162.383124287343	4158.81755986317	4154.827822120867	4162.411630558723	4175.293044469783	4182.822120866591	4174.101482326112	4166.069555302167
	4173.949828962372	4155.456100342075	4138.261117445838	4156.42417331813	4188.249714937287	4196.661345496009	4191.021664766248	4188.525655644242	4178.629418472064	4164.517673888256	4159.7822120866595	4161.1584948688715	4164.375142531357	4177.768529076397	4194.94070695553	4202.754846066135	4185.501710376283	4170.132269099202
	4138.342075256556	4142.7160775370585	4144.732041049031	4188.589509692132	4234.557582668187	4234.338654503991	4227.066134549601	4233.434435575827	4207.807297605474	4166.774230330673	4154.187001140251	4165.119726339794	4182.84606613455	4209.289623717218	4225.686431014823	4220.556442417332	4202.984036488027	4192.88141391106
