	968.2276422764228	968.8231707317074	969.2414578587699	971.1658767772511	961.125	963.7863636363636	975.420054200542	983.5071868583162	981.8763326226012	979.6405405405405	972.5884955752213	967.75	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2329.818181818182	2400.875	2681.3125	2696.909090909091	2683.8571428571427	2552.75	2486.616666666667	2510.5336322869957	2546.91061452514	2505.3888888888887	2428.98202247191	2403.5243128964057	2432.1311475409834
	967.380081300813	968.5243902439024	971.6930894308944	973.8272357723578	972.9161425576519	974.0511247443762	979.130612244898	980.9532520325204	979.010162601626	978.9451219512196	980.5365853658536	981.4265306122448	980.175983436853	976.6706730769231	975.7278350515464	977.234215885947	979.8893528183717	983.1415730337079	990.8548895899054	986.3240506329114	987.063768115942	988.8565488565489	982.4898550724638	988.2025052192067	989.2767857142857	989.2310838445808	977.9068825910931	983.3006535947712	994.0453333333334	987.4344569288389	994.4668367346939	973.7272727272727	974.3092783505155	980.7894736842105	969.125	971.8	965.5454545454545	980.0	1000.4191176470588	978.3137254901961	989.4133333333333	983.751269035533	977.2307692307693	985.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2044.5	nan
	965.5020325203252	967.05081300813	970.7764227642276	973.3963414634146	973.099593495935	974.030487804878	977.4247967479674	977.8882113821138	976.4613821138212	977.3231707317074	979.7073170731708	979.9776422764228	978.6829268292682	977.6361788617886	976.5264227642276	978.2279260780288	980.7825203252032	983.1036585365854	985.859756097561	986.1666666666666	986.3821138211382	986.729674796748	986.9471544715448	987.4369918699186	988.2540650406504	987.3455284552846	986.8739837398374	991.6280487804878	994.2540650406504	992.819105691057	989.5020325203252	987.7642276422764	989.7154471544716	990.9349593495934	992.0955284552846	991.5813008130082	989.3739837398374	990.2866242038217	991.8333333333334	989.8648648648649	991.6158536585366	991.2403258655804	988.5813008130082	988.7317647058824	990.9659685863875	991.8475452196383	984.9468438538206	972.25	974.3913043478261	972.9142857142857	971.3333333333334	965.2857142857143	969.1666666666666	971.3333333333334	973.0	nan	nan	976.0
	966.0447154471544	967.0426829268292	969.5040650406504	972.0020325203252	973.6056910569106	974.9329268292682	976.8516260162602	976.6239837398374	975.760162601626	976.7987804878048	978.9044715447154	978.6849593495934	978.0020325203252	978.4166666666666	978.4735772357724	979.489837398374	980.9613821138212	982.3455284552846	984.5934959349594	984.9085365853658	984.2235772357724	985.079268292683	986.4166666666666	986.6686991869918	987.2012195121952	986.75	985.599593495935	987.9735772357724	988.8882113821138	987.4532520325204	986.109756097561	985.6565040650406	987.4918699186992	988.8414634146342	989.380081300813	989.420731707317	988.0162601626016	988.3882113821138	988.7560975609756	988.2378048780488	990.849593495935	992.0040650406504	990.0325203252032	989.4613821138212	990.2987804878048	990.9471544715448	990.8821138211382	991.3660531697342	992.580375782881	991.5082304526749	988.5761316872428	989.5020325203252	990.8952772073922	987.2307692307693	984.6230248306998	986.7767653758542	987.9783653846154	984.0439882697947
	966.9166666666666	968.0284552845528	969.7174796747968	971.4857723577236	973.4918699186992	974.7276422764228	976.0264227642276	976.1666666666666	975.489837398374	976.430894308943	978.9735772357724	978.9085365853658	978.170731707317	979.1483739837398	979.9552845528456	980.5020325203252	980.7581300813008	981.709349593496	983.4979674796748	983.849593495935	982.9837398373984	984.4268292682926	986.4126016260162	985.6422764227642	985.829268292683	986.3150406504066	985.2276422764228	985.810975609756	985.8434959349594	985.6036585365854	985.9471544715448	985.8170731707318	986.8861788617886	988.5813008130082	988.1829268292682	987.5934959349594	987.4817073170732	987.5325203252032	987.9024390243902	987.4186991869918	988.7723577235772	989.6585365853658	989.6239837398374	989.9126016260162	989.3841463414634	989.1646341463414	988.9817073170732	989.640243902439	990.6930894308944	989.3536585365854	987.770325203252	988.2077393075357	988.7627811860941	986.5142276422764	985.0	986.7581300813008	988.1370143149285	986.837067209776
	966.3069105691056	967.9878048780488	970.4186991869918	971.3455284552846	971.910569105691	972.6463414634146	974.8028455284552	975.8536585365854	975.4918699186992	976.7560975609756	979.4573170731708	979.6341463414634	978.540650406504	979.4471544715448	981.140243902439	981.5853658536586	981.0833333333334	981.640243902439	982.6463414634146	983.030487804878	982.4146341463414	984.260162601626	986.4552845528456	985.2520325203252	985.7052845528456	986.619918699187	985.0914634146342	984.810975609756	985.0650406504066	984.969512195122	985.4674796747968	985.930894308943	987.0386178861788	988.7276422764228	987.939024390244	986.2215447154472	986.3841463414634	987.4776422764228	987.609756097561	987.3211382113822	987.9369918699186	987.5386178861788	987.8516260162602	989.0975609756098	989.0284552845528	988.780487804878	988.4939024390244	989.0162601626016	989.4979674796748	988.5589430894308	987.1910569105692	987.219512195122	988.209349593496	986.930894308943	986.109756097561	987.180894308943	987.9410569105692	986.5060975609756
	965.7967479674796	967.4065040650406	970.609756097561	970.9329268292682	970.0284552845528	970.6483739837398	973.670731707317	975.6686991869918	976.3089430894308	977.6869918699186	979.1117886178862	978.6260162601626	978.0142276422764	979.7479674796748	982.5487804878048	982.8882113821138	981.75	981.8353658536586	982.4166666666666	982.9735772357724	982.9573170731708	984.6138211382114	987.170731707317	986.1056910569106	986.1788617886178	987.3252032520326	985.5182926829268	984.8231707317074	985.3882113821138	984.9878048780488	985.2621951219512	986.209349593496	987.05081300813	988.2642276422764	987.9878048780488	986.2825203252032	986.010162601626	987.390243902439	987.6077235772358	988.020325203252	988.7886178861788	987.4715447154472	987.1463414634146	988.4979674796748	989.4126016260162	989.6443089430894	989.2357723577236	989.2540650406504	989.2154471544716	988.5264227642276	987.1646341463414	986.8028455284552	988.2479674796748	988.1138211382114	987.7418699186992	987.8069105691056	988.1036585365854	986.6768292682926
	966.7642276422764	967.4146341463414	970.4654471544716	970.7357723577236	969.6138211382114	970.6544715447154	973.5182926829268	975.829268292683	977.7052845528456	979.3577235772358	979.4552845528456	978.3780487804878	977.6951219512196	979.7337398373984	982.7825203252032	983.4126016260162	982.5142276422764	982.2642276422764	982.4126016260162	983.209349593496	983.7886178861788	985.8272357723578	988.3882113821138	987.140243902439	986.2032520325204	987.19918699187	986.1463414634146	985.0182926829268	985.6280487804878	985.9878048780488	986.2256097560976	986.5731707317074	986.290650406504	987.1585365853658	987.3170731707318	986.8556910569106	987.329268292683	987.7865853658536	987.709349593496	988.3414634146342	989.5833333333334	988.05081300813	986.9817073170732	988.5325203252032	990.4573170731708	991.1788617886178	990.2154471544716	989.3373983739838	989.0589430894308	988.4166666666666	987.8353658536586	987.8455284552846	988.5853658536586	988.670731707317	988.310975609756	988.2784552845528	988.140243902439	986.4024390243902
	967.9878048780488	967.8922764227642	970.6971544715448	971.2743902439024	971.0223577235772	972.0548780487804	974.4166666666666	976.170731707317	977.9735772357724	980.0914634146342	980.2154471544716	979.0284552845528	978.30081300813	980.0284552845528	982.7113821138212	983.1626016260162	982.7947154471544	982.619918699187	982.599593495935	983.0650406504066	984.3353658536586	986.510162601626	988.2947154471544	986.9044715447154	985.8130081300814	986.7825203252032	986.189024390244	985.2865853658536	985.6910569105692	986.2784552845528	986.8150406504066	986.5630081300814	985.8353658536586	986.9817073170732	987.1747967479674	986.8211382113822	987.7540650406504	987.9227642276422	987.3089430894308	988.6463414634146	989.8252032520326	988.0833333333334	987.3414634146342	989.2378048780488	990.4735772357724	990.3252032520326	989.5650406504066	989.280487804878	989.1727642276422	988.7215447154472	988.6321138211382	988.5345528455284	988.4085365853658	988.2378048780488	987.7987804878048	987.8231707317074	987.2459349593496	985.7459349593496
	968.5650406504066	968.4573170731708	970.8373983739838	971.8943089430894	972.930894308943	974.0182926829268	976.0934959349594	977.1260162601626	977.1727642276422	978.5284552845528	979.4817073170732	979.2174796747968	979.0020325203252	980.130081300813	982.410569105691	982.9349593495934	982.920731707317	983.05081300813	983.0325203252032	983.2134146341464	984.2256097560976	985.5934959349594	987.0365853658536	986.9573170731708	986.5752032520326	987.2073170731708	986.2256097560976	985.900406504065	985.6829268292682	985.9552845528456	986.8943089430894	987.2052845528456	986.9430894308944	987.4735772357724	988.3089430894308	987.9471544715448	987.3943089430894	987.2479674796748	987.7540650406504	989.2825203252032	989.3983739837398	987.6361788617886	988.5813008130082	990.0325203252032	989.5711382113822	988.689024390244	988.6544715447154	988.8150406504066	988.8414634146342	988.589430894309	988.6077235772358	988.270325203252	987.8373983739838	987.469512195122	986.7215447154472	986.9146341463414	986.5243902439024	985.4024390243902
