	6791.64567679	5353.9779329	4810.05975826	4398.92058828	3992.37770262	3943.74882476	3944.04764077	3854.73612016	3780.26087112	3692.99383007	3592.84387369	3473.92141297	3348.21692809	3243.97452222	3168.4722897	3135.96653833	3126.33210358	3147.90091958	3195.22186879	3257.51548497	3338.47840758	3459.79012103	3605.5754249	3773.58454969	3961.09044755	4163.17235253	4388.11896107	4625.54520886
	5497.35164324	4836.21001588	4402.82883796	4072.03128027	3810.4364092	3682.75770118	3580.62191032	3504.46119907	3463.08274955	3394.09284295	3318.70301538	3236.83527216	3152.41064915	3084.37062536	3029.37683216	3015.37643905	3018.0237573	3033.71324782	3077.44316328	3133.85255653	3214.89087057	3318.38179353	3454.82526708	3595.41995883	3765.52498437	3965.38422474	4177.82544933	4399.74138437
	5592.92286716	4761.0857879	4178.91945307	3801.86989056	3581.90234511	3454.5997835	3370.57574094	3322.18983483	3285.70994901	3228.5009481	3172.76364914	3107.77961368	3039.55941089	2987.34943058	2947.84560577	2934.27257833	2941.67077238	2960.93607771	2997.64700645	3043.17531624	3109.34361028	3203.69434114	3319.69004227	3457.56025935	3609.74317072	3804.52876539	4002.18659305	4217.9442718
	5390.37475736	4521.69519812	3935.85590498	3624.04225764	3452.45990907	3341.89139509	3275.05659245	3237.19069415	3195.17338154	3150.17998908	3093.18901409	3032.94054791	2977.21412171	2932.05044265	2896.03457873	2882.25167042	2882.35090444	2900.76548834	2930.84344645	2971.74755816	3030.5982891	3115.4484965	3219.6486743	3349.32348552	3498.1201416	3677.99191872	3865.21014707	4073.70989599
	5291.52550965	4367.75412995	3843.04693754	3542.86415035	3390.5691121	3283.19980041	3244.53859416	3203.08871559	3172.51531091	3123.86205155	3063.70133621	3003.66898898	2948.27148639	2900.43538314	2871.27713548	2853.29347297	2855.67892477	2860.57337901	2878.27448284	2918.72824748	2971.51906324	3044.71386195	3142.67246293	3260.27883889	3406.84619329	3571.83996461	3749.13834676	3943.38442489
	5329.44461331	4342.74642711	3822.87343434	3557.26113022	3385.50630606	3289.36352177	3247.80365284	3206.31343932	3170.49404933	3122.1029756	3055.8981491	2994.53652678	2935.3197929	2882.84761809	2853.33875045	2822.55160907	2818.64749729	2828.81413899	2848.84536943	2880.31226463	2927.90590945	2994.32477543	3084.23998138	3193.66428308	3331.87755035	3488.31698269	3645.64839988	3827.32450266
	5325.2388915	4327.16852838	3866.03416956	3581.6925737	3426.57528445	3318.34402228	3258.59913011	3221.62495043	3178.82234897	3125.78155222	3062.20549917	2989.61337116	2925.73242201	2873.98844422	2833.62416806	2802.52040307	2792.98381569	2797.79547209	2818.87932988	2849.2117257	2890.39828514	2949.94413444	3034.12981426	3128.07867217	3253.08266791	3396.66454264	3548.65239295	3712.55275488
	5377.09230099	4375.13395879	3891.22179254	3605.46737395	3435.85466998	3336.45644269	3269.81107143	3232.49364101	3183.5807162	3127.77981529	3057.76324045	2984.05689347	2919.49647543	2859.6503246	2822.74544375	2787.59887404	2775.39152704	2779.11179698	2796.34700881	2819.13436382	2862.38299145	2913.12057907	2981.33654813	3067.58497182	3185.14008875	3318.67555451	3447.81849881	3595.32867988
	5353.67186941	4371.15733916	3880.71676359	3621.89965421	3450.91258541	3335.85085698	3275.26916717	3232.62320413	3187.18656396	3130.6171326	3055.96921122	2979.97774318	2909.42237354	2852.34875258	2811.93814938	2775.53543784	2760.06788008	2759.9383307	2777.60952031	2796.69397605	2832.52826718	2875.98081971	2938.14378698	3023.51207812	3125.32890725	3240.06610297	3355.10504724	3485.67137759
	5170.02500224	4326.25829397	3869.88513534	3619.74404856	3447.67951404	3335.38193371	3273.12773058	3232.0500147	3184.01919704	3125.8978262	3053.72683586	2981.58296054	2909.20983446	2851.83628779	2806.57239962	2775.25434324	2753.94846578	2747.75611429	2760.32198339	2775.71490764	2802.36350316	2842.20940044	2900.19888274	2968.71066591	3066.02074696	3165.57582092	3266.96327173	3373.3269316
	5003.42498081	4225.24902246	3812.90570338	3580.08058065	3442.62908791	3325.50195007	3261.72408581	3228.89288627	3173.39163116	3122.95764019	3054.89530585	2979.25925008	2906.93057763	2848.30433507	2799.88336278	2767.36092137	2747.93831257	2736.99696829	2744.9047332	2753.28568688	2777.74048756	2815.04163514	2864.91495147	2927.23515891	3009.05146431	3092.33233882	3181.16897615	3270.90699046
	4784.67377814	4106.89011904	3720.72820712	3537.87841292	3405.29780192	3302.29839794	3248.16384172	3205.19786853	3160.33872235	3115.8741511	3051.61855774	2978.95368371	2903.84768674	2843.66694629	2797.26778165	2766.12380497	2742.06637912	2726.63043734	2731.80926956	2739.61178849	2761.9399943	2788.72582851	2827.2137899	2887.14163113	2954.30027373	3030.58741243	3098.71511855	3178.29247645
	4512.57078692	3972.52748991	3633.37713778	3491.87560638	3365.96094008	3278.45395612	3215.82162069	3188.56142258	3148.16967345	3104.99592628	3044.93590573	2980.33290247	2903.05116709	2841.57416579	2795.59497763	2763.40950448	2732.86109168	2717.21124338	2718.09119917	2723.48646444	2740.60109876	2761.23933333	2795.03954315	2841.90853105	2897.7952869	2956.79543529	3017.53195317	3079.21976767
	4262.14211265	3803.48461573	3540.74371288	3410.70498269	3313.20082075	3242.8207667	3186.75281336	3163.13030355	3128.33259338	3094.22042223	3038.24096079	2974.36271654	2900.7730141	2840.48293192	2792.51323708	2757.07582733	2724.42174789	2710.41833421	2709.26505453	2707.68286295	2721.51246079	2742.87130993	2767.49232391	2806.31315941	2853.20725095	2905.94647803	2953.40312781	3005.76903018
	3995.41413543	3642.15237144	3422.51752439	3351.8872596	3266.36564456	3197.54128772	3156.36356058	3137.53025929	3109.2137641	3074.35267853	3027.28710522	2971.17669443	2898.93455958	2837.86452258	2787.79990888	2750.60431245	2721.82940741	2704.22845369	2695.10052688	2694.88040997	2704.76265211	2724.03535737	2747.26446774	2778.51898736	2819.28602665	2862.01609774	2902.50456162	2947.18140172
	3820.01030839	3523.53693139	3339.78211108	3263.71944575	3219.44789615	3163.52492848	3132.26899674	3110.8707043	3093.09317131	3060.84078726	3021.68621958	2974.99948311	2907.11686551	2846.12003369	2793.64695298	2752.10821714	2719.12222625	2704.21478338	2691.02098389	2697.98642908	2698.55424044	2712.47908194	2731.62489595	2762.62278069	2800.31040134	2831.32271849	2864.59071584	2899.59537769
	3680.18332698	3449.60854157	3281.97874243	3222.63492457	3183.79036395	3145.14885882	3109.88404309	3092.8742207	3077.12498511	3052.47927235	3019.03306581	2981.28453551	2913.63686226	2849.17212287	2799.84495218	2754.99218494	2722.10020891	2706.97710093	2689.7954455	2684.60820192	2691.59408006	2704.01534431	2720.0980198	2747.30043401	2772.88857603	2808.01027268	2837.33849707	2863.18500503
	3549.86472265	3361.85127826	3229.59393141	3175.23253914	3151.24159187	3118.77463626	3091.9863218	3080.99374526	3064.8346624	3046.22967924	3021.19015081	2986.70606264	2926.94676422	2860.81377249	2806.83430755	2763.51411869	2730.95345827	2710.26569673	2696.97739992	2692.05431139	2687.47083866	2697.54935034	2713.97997879	2739.8808814	2762.02742187	2789.20085552	2819.67802064	2839.24557031
	3452.23502721	3306.77465178	3202.44159162	3141.77078425	3121.81237584	3097.8707278	3075.31446171	3065.15221649	3052.19747741	3037.26833447	3015.97483768	2991.38765375	2938.43219471	2872.17162337	2816.34551415	2770.29225	2738.60018433	2720.36568385	2698.93064727	2688.00872369	2691.24369186	2701.21802802	2711.10145979	2730.92674611	2756.60844994	2778.41985599	2806.25752141	2822.71938701
	3410.17038376	3290.13672369	3179.03575791	3119.98324391	3104.61548868	3073.72062128	3056.04925316	3049.14807027	3042.32256615	3031.74929792	3015.28941757	2994.27752515	2950.8081255	2889.79853171	2834.18854214	2786.00447027	2749.4578728	2727.57192956	2705.06937723	2696.34161024	2693.36526577	2702.46310726	2711.96365567	2728.86392411	2749.16379121	2772.6578799	2802.86089043	2817.4274993
	3414.03707752	3299.99809044	3198.66443176	3136.44862784	3099.95061948	3065.35715783	3045.12018451	3038.0780931	3033.77770611	3026.04430652	3018.15122134	2996.94313621	2960.1095815	2909.36662867	2849.19913382	2799.71549524	2767.7080677	2731.33978863	2715.29554609	2705.49128665	2695.65790722	2706.72294553	2715.75620666	2732.19457203	2749.14006166	2774.78352669	2798.19004464	2813.85505526
	3438.31372884	3323.60575699	3209.14876397	3141.89441183	3094.69853673	3057.40073262	3037.34085003	3026.93466931	3020.6691497	3014.79598444	3005.13579897	2996.9519294	2966.68451122	2918.64023932	2864.99304229	2814.12558159	2775.7463145	2745.90558558	2723.2684543	2709.11312867	2706.8865227	2711.16791168	2722.68518715	2737.94936234	2754.79975829	2775.42659867	2801.58807702	2816.86522734
	3516.07845164	3375.05617524	3251.72962733	3159.97837969	3094.42908671	3062.15708253	3036.03342362	3020.44765405	3014.16971481	3011.45236674	3005.21325186	2999.18028777	2976.7180687	2936.09750795	2889.07014551	2827.11004374	2789.25701082	2756.91664795	2731.39074073	2716.10005792	2716.36450285	2718.34475752	2728.24852436	2743.57808467	2761.97658626	2786.01710605	2809.58281134	2825.13496939
	3652.95292115	3481.16714644	3318.53012529	3197.55654294	3123.06042309	3062.75591932	3028.24693569	3007.68911934	3003.76100785	3007.56672953	3001.89653733	2999.10916677	2980.6546614	2953.35462857	2910.49383855	2851.24085505	2797.91933715	2774.29170046	2745.99152919	2730.08773181	2730.47518863	2722.69608863	2736.92142136	2753.94947518	2773.10248026	2801.97459884	2822.92498459	2842.97430534
	3801.78776292	3574.44664804	3378.17412875	3246.8777004	3145.79837794	3058.01949518	3018.66098063	3001.12276444	2994.6324947	2994.54130074	2991.56500497	2993.76463669	2983.54472686	2964.67740046	2923.87308412	2867.54903927	2818.25522357	2785.76703173	2757.02661989	2749.56288404	2738.85737606	2736.49781476	2753.48324182	2770.98095904	2794.21461507	2828.17410024	2840.76378922	2868.78728978
	3949.16504412	3663.20199915	3441.02520045	3288.10242149	3150.69803067	3055.57182224	3010.5243975	2983.85495578	2977.87284675	2979.4644584	2980.06333536	2982.73155894	2977.3970889	2963.36645623	2933.86542855	2885.16110027	2832.11061008	2798.33369001	2773.7950211	2763.61314709	2757.77390047	2756.08382932	2770.41706163	2792.08218065	2818.16761426	2853.12658257	2879.5038215	2913.35451658
	4185.37147565	3793.96303546	3518.69889322	3344.72598896	3153.11681902	3047.78511956	2996.959575	2963.54057984	2958.14594255	2955.80512873	2958.34485376	2964.36848611	2966.15910219	2957.2293349	2938.34268932	2890.31219571	2836.25136457	2805.13593035	2786.1393516	2785.79417849	2778.46759141	2780.68154136	2790.8514492	2815.95579397	2847.69316627	2887.88020805	2926.58863431	2969.01743779
	4490.04776051	3966.02719103	3603.5168294	3354.88261223	3192.79104207	3048.46554477	2980.03692068	2938.98850656	2928.37485468	2928.95569894	2932.19363039	2940.37926228	2941.43911172	2946.21527981	2929.94534108	2894.11706309	2843.95630302	2810.19365172	2794.7097004	2798.12016957	2793.79548615	2800.00350009	2820.16483221	2847.69800892	2885.91086109	2935.0534433	2990.73583784	3044.49915284
	4856.42496683	4184.56661603	3713.59245015	3409.80217964	3216.59631792	3044.39284226	2962.75350502	2920.23375764	2904.79215099	2899.81648152	2901.77901276	2910.89340744	2917.77465844	2927.3466801	2921.55727574	2886.37889696	2850.22437938	2821.10118574	2809.53941134	2810.91808226	2813.27716751	2824.69283628	2848.88641139	2888.31946762	2938.59281855	3002.06034841	3071.14962119	3136.9884967
	5250.29291268	4393.50975621	3844.79136502	3471.45008975	3227.4439872	3030.03826707	2939.08378372	2896.13617024	2875.42034551	2869.66347281	2872.36271899	2883.66348367	2896.36154998	2909.64858278	2910.94147247	2885.18504344	2855.40682717	2835.44026145	2823.65674233	2833.8858295	2839.56664946	2855.78831228	2888.84552124	2939.33244669	3002.83628664	3081.09769341	3164.78439528	3251.63927399
	5566.73820262	4571.99361687	3962.58490085	3540.02125822	3237.82536702	3045.00165569	2930.32658177	2869.66105609	2846.58885908	2844.64510319	2846.97561786	2862.13520649	2877.63584411	2894.51792226	2902.89016396	2880.81519229	2859.43334939	2850.01783832	2837.67829686	2850.89433693	2864.00380656	2891.80451917	2933.90390475	2997.52199362	3081.86206232	3175.09982835	3287.3941367	3394.49306249
	5887.1461767	4771.04092215	4085.62162541	3634.76077073	3294.09142637	3062.04769125	2928.29826716	2847.66771463	2825.10070162	2816.08163604	2822.72743613	2837.85365063	2854.91407804	2874.76281586	2886.85466493	2872.98827453	2861.56196988	2858.45514141	2853.56175488	2871.07177835	2894.26663717	2933.87095982	2988.17891098	3065.62734228	3167.26205083	3288.09178235	3421.90041615	3542.70070497
	5998.64297109	4882.78404886	4177.7182591	3694.41201382	3342.40127026	3060.11365423	2923.55467676	2834.24194827	2808.43053071	2796.56992807	2795.06306884	2812.74127346	2829.44057051	2854.96682066	2868.75020321	2867.0829756	2865.20134449	2863.60834882	2868.13012004	2898.37794589	2929.62333764	2974.49663977	3046.332402	3141.08985415	3257.68382042	3397.37507549	3549.84186684	3693.19489797
	6188.6507194	5048.42253916	4278.31128787	3736.27752955	3375.94120774	3083.94054598	2921.87047652	2816.08535096	2786.65120539	2772.17445889	2774.71065852	2788.17919013	2812.38009177	2835.55841088	2853.41183805	2861.89239675	2867.03876737	2871.30149753	2887.02623338	2927.69873906	2960.03493509	3027.38451186	3109.02563235	3218.86341219	3352.76073253	3521.03986828	3681.32718049	3841.0985198
	6673.20329342	5280.38587618	4401.50819898	3858.95371472	3433.96210266	3135.56991016	2957.22908617	2830.37029814	2788.95878964	2769.20193821	2767.26357788	2784.41203611	2810.34289282	2843.31373594	2865.91067206	2873.74667756	2891.70489895	2907.567724	2930.81741034	2969.44747541	3027.6886226	3097.16036678	3188.85772343	3318.77739662	3474.80693431	3654.97361494	3829.93726126	4008.54426301
	7110.68381841	5557.86495338	4660.41213229	4028.43532406	3587.73694778	3244.23597678	3071.13381008	2901.54715103	2839.6649181	2809.41078768	2805.31238573	2826.58675026	2855.70401901	2890.26856389	2916.70885552	2931.84788692	2955.56749158	2977.08403283	3014.63365237	3062.95492284	3130.63863277	3209.81131511	3319.18123778	3457.11889357	3632.55788211	3833.46364673	4031.08447648	4217.88768526
	7451.68561651	5763.51089494	4930.43740413	4362.86675037	3869.22359642	3499.17542384	3255.10079332	3060.16849979	2965.94693069	2915.52617144	2902.16858545	2926.19192105	2959.08492167	2996.4944215	3025.89937753	3048.58717878	3081.05486407	3113.89021173	3147.48739277	3216.99416506	3295.16548326	3382.83107488	3493.35972764	3650.42500759	3851.4130933	4063.54784354	4274.36370624	4468.93845412
	8064.50652189	6138.6259146	4724.0754795	4575.67868359	4142.84099301	3810.33795652	3570.21463808	3336.30198943	3206.69533802	3126.43178122	3099.8085371	3127.72930332	3160.99523093	3192.23911729	3230.03508793	3254.71878553	3302.39067389	3341.10786437	3386.78629355	3459.94431015	3540.41591147	3633.50207031	3754.90323559	3923.54248381	4121.93390436	4341.03679678	4560.55464753	4762.83777782
	9505.23633042	7543.27426807	6135.31415775	5178.18171246	4657.06042711	4172.49659026	3714.42749743	3459.6140633	3370.65090871	3349.23601985	3357.42530493	3394.5970424	3478.38403199	3514.41024307	3554.4654829	3586.70340325	3640.27382387	3689.31905323	3743.53375908	3811.04901299	3898.8038686	3994.04829497	4105.68653348	4276.0052018	4481.29313647	4696.37144691	4907.22305304	5100.59981469
	11103.9904269	9066.95363354	7576.7727379	6589.92989901	5811.77091768	5118.55873583	4571.65057776	4228.47346619	4015.07224397	3894.2430516	3818.37480574	3886.21621721	3942.707171	3977.76507101	4009.43130041	4036.08864809	4125.16788048	4179.03128699	4216.31593005	4296.66076712	4371.29509866	4452.90753835	4566.32157312	4725.08856119	4903.84044631	5101.25594081	5310.62128843	5473.75671917
