	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	6727.74666667	20727.76	17717.9435294	21636.747451	21908.3709804
	0.0	0.0	0.0	17651.1129412	21678.0705882	21695.7639216	21765.2988235	21790.5207843	21895.6611765
	0.0	0.0	12321.2619608	21417.6109804	21550.4603922	21596.6509804	21706.7921569	21796.294902	21932.0070588
	0.0	2217.37333333	21297.4831373	21502.2117647	21655.412549	21682.4337255	21815.9670588	21955.7105882	22069.6760784
	0.0	4072.65098039	20719.1411765	20969.0337255	21067.0909804	21101.2878431	21641.4627451	21817.3121569	22002.2956863
	0.0	10552.694902	20794.8447059	20981.8745098	21200.6933333	21320.9419608	21512.1160784	21708.5858824	21926.4635294
	0.0	6458.65803922	20691.0494118	20952.6603922	21258.0980392	21442.5231373	21624.6839216	21391.7262745	22001.6258824
	0.0	255.277647059	19710.0290196	20756.2447059	21242.2690196	21437.9490196	21731.547451	22039.3976471	22307.4188235
	0.0	912.254117647	19383.2533333	20646.1615686	21157.4996078	21420.3035294	21753.2070588	22094.4917647	22449.252549
	0.0	5095.37411765	19910.8556863	20955.0431373	21264.2376471	21527.1811765	21863.8894118	22268.9035294	22676.2666667
	0.0	13670.0329412	20670.8423529	21056.7780392	21352.3733333	21663.6298039	22020.8768627	22464.1333333	22881.0329412
	0.0	16875.3152941	20866.6972549	21286.2023529	21565.0368627	21904.6854902	22339.2407843	22739.2062745	23086.6996078
	255.242352941	18702.2164706	21190.88	21480.7615686	21754.28	22062.3168627	22471.0705882	22893.134902	23231.1113725
