	0.0	0.0	0.0	196.277904363	504.376396866	1020.98691358	1614.62311405	2166.82038826	2315.59303455
	0.0	0.0	0.0	0.0	337.548565083	1010.73594196	1408.4832431	1779.78599903	2147.35288728
	3436.53440449	4212.99017477	2657.37500117	1067.32276535	2022.98819329	975.091304057	891.703744273	2072.65612826	2322.53680696
	4958.761809	5790.16628825	2937.70986714	2720.37256661	3003.0725531	2868.06233047	2672.16477385	2987.98137503	3031.55804701
	8200.45856185	7277.5920246	4541.04251334	4052.21039661	4004.08139411	3793.13986313	3373.23483697	3315.19335268	3283.95301245
	11043.7175481	8492.61765998	6768.55832696	6202.7760132	6204.0548327	5580.38007227	4002.21975436	3692.82349856	3626.21311735
	13611.394832	10421.9043257	7898.67157635	6701.28955509	6964.94895692	6933.35580712	5565.97263906	4019.49886832	4261.73121306
	15360.3787754	12575.0035287	8593.61491393	7665.39984758	7409.30570688	7830.59300979	5686.78184711	4894.71009978	4752.21557389
	16233.2441535	13727.1789755	9903.47619532	9124.20610301	8399.90838034	8221.14914115	8061.03953584	6187.33932602	5309.60291079
	15984.0201495	14288.6540383	10709.9032596	10204.8581807	9136.85110467	9083.75343751	7874.14144442	7235.62580901	5745.67744996
	14555.8189749	12905.7078496	11994.4020802	10586.2823358	10842.6740153	10412.4280526	8900.46570993	6704.01739019	5413.34390853
	11363.3954072	13437.2897916	11812.7575239	11321.9592839	11564.8858947	10991.055619	9035.53298674	5134.98915427	5029.51215242
	12399.7376733	12178.0492888	11120.1739311	10971.5741308	11552.2219312	10631.8269563	7929.22730274	5880.22478003	3757.64284493
	10606.2702782	11660.074979	10335.1863077	10194.8645018	10545.316523	9470.83643666	7706.53717145	5062.25540593	3988.77550925
	10709.9989592	10530.7287533	9394.15861597	8717.2861604	8886.45299073	8388.42840167	5560.94136047	5155.67429722	5475.30498437
