	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5942.14094825	10848.3470746	11041.7647446
	0.0	0.0	0.0	0.0	4266.94488208	7925.58461354	8067.37669822	6294.62308411	7683.8102598	7968.62819304	1674.25611185	1335.14860003	1525.43757763	0.0
	0.0	0.0	0.0	7086.6375876	10166.8680922	4721.67449987	4182.52608545	8434.03263654	10043.4139691	10721.0413294	8967.59010367	8996.73134129	10834.2881462	11013.4552008
	0.0	0.0	6984.84903685	8074.64183465	3342.49275473	1500.90103107	818.160830851	823.664268131	1246.84214166	6026.80878131	7488.64570577	6861.85333669	6254.42253632	6568.53943
	0.0	3726.73412314	8491.52957785	3135.97106812	1407.14944628	825.14849647	852.05292875	877.381779858	900.88115165	1136.40002441	2411.94160039	4647.70600914	5854.14110774	3932.0723913
	0.0	9944.75200834	7029.11186797	1561.36851733	854.539018289	828.121439027	844.396750614	850.493252302	842.102613512	857.114254575	2218.50252738	2226.72427224	2612.75839468	1961.50339005
	0.0	10405.5526943	4529.34802667	1185.28616866	981.255684708	705.154403872	975.319772328	1666.1930508	743.504953382	801.26426088	811.740964275	804.443330689	773.731759723	2179.82006464
	0.0	10520.5957744	6574.29515235	3758.84180082	5042.09448692	2214.9222227	4439.17495087	1041.37217731	826.805918802	4056.38413419	826.172501388	771.145769724	713.102184181	3911.61603355
	0.0	10479.5510289	6802.44121	3904.6766488	4684.36529055	3585.60198681	5018.12237603	4515.85293511	3647.10934702	1206.20345625	659.612011197	619.449521098	4754.93677002	7352.53773261
	0.0	10387.5927548	5926.76821856	2575.64744173	1737.06956095	3324.24226819	5864.00134798	4901.6113722	4737.9187422	1078.35153822	2167.31267993	3271.31845005	9252.01926318	10465.7627299
	0.0	5942.14094825	10848.3470746	11041.7647446	940.092972367	2615.14537025	4894.33596668	4829.73269817	5433.17376296	3464.21418139	7103.48870917	5334.97457705	9626.78334011	10691.8244129
	1860.51490672	10108.1869959	5231.1929055	1222.83216971	961.972405764	2141.4943664	7003.47245797	4608.16755517	5262.74455721	5344.83801191	6063.49514708	4940.41215064	8824.37067549	10778.513078
	2328.99206133	10912.010555	1967.22818867	1024.70037871	945.893450619	6162.93296944	6895.51233389	4709.58183771	6372.08679117	4756.02944475	3721.84878778	1958.21259637	7182.18662518	10913.0571377
	6870.21183468	8985.57360291	1870.30680442	1038.48722128	932.861319986	1913.66347863	4111.71248243	3771.50121151	5855.67946737	2507.84639975	4684.23318698	2570.74597446	7980.3932296	11342.4997726
	6695.26525279	5598.97636526	2670.8579356	1018.3690585	899.910888866	819.38445475	1488.60030004	5142.37655826	5621.40375838	4317.09236324	3789.87229106	730.715848969	6116.72634854	9918.53611216
	8028.9386125	5581.72670703	2338.05990129	1031.85386843	927.398816646	862.026478991	1501.14028107	1310.86281009	6229.61869117	6633.30414049	5331.15803598	2979.62397912	4568.57840367	4841.08082446
	8081.16766657	7206.5952827	2332.71337102	953.883263694	834.590618028	1294.72329675	3554.00627425	6837.58005706	8045.85770063	9229.72902035	5479.93779063	2497.92187964	1520.92500965	1246.22048401
	8190.76335961	9781.43910207	2489.36577397	1255.67641698	1889.95280736	3441.02001448	8008.85240785	8896.71143373	10752.782384	8497.50523207	7015.64181082	5663.48578328	2950.80004859	1187.20672135
	8610.57930448	9473.77659057	6431.08831591	5029.82027675	5695.03815959	8474.11239115	10238.4115961	10032.9342363	9274.26733188	8082.16385515	7835.97556932	5463.37739172	1554.71628947	1159.3972372
