	0.0	45.7348927875	944.814814815	5936.15692008	14285.6929825	21892.08577	20740.9522417	20384.2992203	16751.3625731	14250.9356725	14925.6471735	9878.11988304	9184.77192982	6785.19493177	11262.8674464
	0.0	0.0	941.832358674	5655.2748538	14448.6842105	19514.0077973	16490.6812865	14011.6461988	11688.3869396	19279.8879142	16960.0984405	17549.9561404	14625.4093567	13182.8001949	15360.1988304
	0.0	0.0	1044.90838207	6442.00097466	13929.785575	14746.288499	14145.7573099	8614.0497076	12381.8157895	20940.1003899	20259.3898635	19654.0506823	18162.6150097	18181.3635478	18344.2066277
	0.0	0.0	749.752436647	4764.19883041	7777.01754386	6964.66374269	5683.24074074	4479.98538012	14521.7875244	21705.9337232	20622.7807018	20092.3703704	19835.5623782	19210.0038986	18508.8060429
	0.0	0.0	371.656920078	2726.62183236	2530.61013645	1910.75633528	1118.07309942	5309.52923977	13451.8557505	20375.4688109	20533.9678363	20449.2270955	19951.1189084	19325.6081871	18710.7495127
	0.0	0.0	45.7348927875	232.410331384	301.155945419	289.300194932	1385.84990253	4908.05360624	13748.4873294	17734.2105263	19782.6403509	20060.0955166	19854.1023392	19395.2475634	18884.0194932
	0.0	0.0	0.0	63.701754386	319.988304094	848.734892788	3981.75048733	11488.8908382	19190.4522417	20228.208577	20378.9756335	20075.5409357	19715.2787524	19341.9814815	18944.6364522
	0.0	0.0	0.0	325.54288499	3080.39766082	5615.60623782	13249.4561404	17332.6423002	19425.4766082	20385.6978558	20283.0224172	20066.0516569	19753.8177388	19413.1033138	19091.9415205
	0.0	0.0	20.160331384	4337.01315789	7378.17933723	16614.9337232	18741.337232	19899.8274854	20203.1637427	20232.3245614	20208.8791423	20022.3557505	19750.2348928	19489.1842105	19233.9580897
	0.0	19.8187134503	2852.19785575	13279.5350877	18032.5331384	19946.788499	20387.0769981	20413.0087719	20386.3148148	20301.9366472	20192.4093567	20021.7660819	19813.9249513	19607.4015595	19426.6959064
	0.0	8289.73976608	17460.7261209	20556.3352827	20646.039961	20572.0945419	20495.7095517	20495.7076023	20452.7192982	20403.0048733	20296.0321637	20156.0896686	19961.5974659	19786.4015595	19656.1881092
	5297.03898635	16828.8840156	20542.3703704	20613.1949318	20575.2446394	20525.7251462	20464.3479532	20453.0302144	20434.9181287	20412.0721248	20362.6403509	20233.462963	20094.079922	19976.619883	19913.3245614
	14987.6481481	20426.4717349	20614.497076	20620.5126706	20563.9493177	20505.5643275	20443.4278752	20437.9590643	20435.9015595	20418.0019493	20387.1920078	20295.957115	20198.4249513	20133.6510721	20131.4892788
	19771.9044834	20587.874269	20626.6676413	20623.5448343	20536.5643275	20429.7573099	20366.462963	20350.7631579	20350.6393762	20337.1491228	20307.6734893	20256.8323587	20192.1998051	20202.5935673	20217.3859649
	20186.2378168	20645.7748538	20710.6851852	20722.6569201	20653.3206628	20579.1374269	20496.0984405	20477.1471735	20480.8001949	20473.1725146	20451.5048733	20405.3791423	20356.3430799	20354.1861598	20360.9230019
	20025.8479532	20821.0536062	20872.297271	20888.8752437	20839.5360624	20805.2651072	20738.6491228	20744.0448343	20759.8781676	20722.0506823	20678.0077973	20667.5282651	20633.9502924	20657.1452242	20736.6725146
	20681.9990253	20886.8664717	20974.9785575	20982.1189084	20945.3596491	20909.8508772	20864.9463938	20880.6042885	20925.3001949	20934.8148148	20983.2777778	20984.5380117	21054.2290448	21095.711501	21135.0341131
	20813.5789474	20960.3986355	21061.6101365	21082.2251462	21045.3684211	21032.542885	21014.4161793	21061.4931774	21212.1764133	21347.3830409	21437.3411306	21489.6325536	21502.9249513	21541.9454191	21602.8996101
	10919.8893762	10674.1598441	10565.5867446	10574.7183236	10563.5994152	21142.1413255	21164.8167641	21293.1481481	21485.1023392	21634.628655	21709.6042885	21783.3148148	21823.6491228	21931.1647173	22005.2465887
	20994.5419103	21127.5789474	21204.0311891	21238.6666667	21228.7446394	21224.9025341	21249.9307992	21395.3528265	21543.8333333	21707.0867446	21852.0360624	21976.6306043	22057.6354776	22215.1695906	22333.7378168
	20956.4269006	21223.0614035	21296.5614035	21315.4220273	21276.0341131	21317.6695906	21357.1666667	21456.4337232	21551.1959064	21746.1315789	21936.6988304	22085.8011696	22196.8908382	22370.7553606	22518.9230019
	21205.8430799	21288.1812865	21326.7017544	21324.1510721	21264.3635478	21270.0302144	21293.5311891	21365.6647173	21482.3957115	21712.3684211	21909.9249513	22113.7846004	22240.3654971	22412.17154	22620.4054581
	21343.6920078	21416.3674464	21400.0087719	21359.3274854	21305.0497076	21300.877193	21291.9824561	21331.039961	21439.9298246	21696.8255361	21946.4532164	22147.9083821	22275.502924	22476.4191033	22696.3732943
	21647.7651072	21585.5565302	21535.7066277	21457.2826511	21384.7231969	21320.5584795	21251.3966862	21259.1423002	21370.8752437	21661.5701754	21905.714425	22065.4717349	22145.0701754	22364.6725146	22596.9395712
	21816.7651072	21675.2504873	21570.3070175	21464.1384016	21378.0925926	21237.6754386	21091.0389864	21040.4259259	21126.0146199	21424.4483431	21683.8810916	21817.380117	21871.7348928	22075.5350877	22326.7105263
	21873.3849903	21660.288499	21512.0077973	21400.0438596	21290.877193	21044.0107212	20836.7894737	20764.4649123	20836.5272904	21105.1559454	21330.8196881	21442.2504873	21489.2309942	21655.6773879	21933.162768
	21713.1013645	21470.3469786	21300.2680312	21169.7729045	21024.4054581	20745.5740741	20504.6617934	20404.462963	20466.7417154	20696.6968811	20918.9902534	21000.831384	21026.6471735	21194.037037	21480.9152047
	21369.2758285	21190.880117	21017.0692008	20854.4395712	20731.911306	20450.4795322	20237.4619883	20139.1101365	20166.7709552	20375.1851852	20545.3430799	20585.3265107	20556.9220273	20693.5302144	20933.6033138
	12828.4488304	11777.6218324	10899.8367446	10448.9317739	10174.3684211	20106.2846004	19912.9990253	19833.5126706	19879.0438596	20029.9688109	20150.2202729	20134.1871345	20081.9259259	20159.7037037	20329.4249513
	20448.0974659	20361.0916179	20247.7007797	20128.0994152	20030.1549708	19778.9317739	19604.6403509	19528.9385965	19579.6539961	19697.8031189	19781.0497076	19741.8976608	19690.1452242	19697.4619883	19810.1939571
	20196.1637427	19925.2153996	19849.2748538	19764.994152	19634.9230019	19395.2709552	19237.4493177	19169.4805068	19215.294347	19306.8148148	19380.9619883	19335.1189084	19247.9551657	19214.1276803	19286.7124756
	19695.1705653	19327.6842105	19396.665692	19338.8762183	19162.917154	18977.1676413	18849.8869396	18803.7192982	18853.9405458	18929.2212476	18982.3226121	18923.3996101	18838.5555556	18783.2962963	18836.4074074
	19088.6647173	18750.5623782	18899.3538012	18876.3576998	18676.7173489	18540.2007797	18466.8732943	18478.4317739	18526.337232	18596.2007797	18615.8011696	18576.462963	18489.7865497	18442.1744639	18465.1111111
	18531.0945419	18229.4385965	18447.2300195	18455.917154	18263.9454191	18189.1189084	18192.877193	18237.8294347	18293.374269	18344.1247563	18336.4512671	18305.7748538	18246.5272904	18191.662768	18212.0555556
	18151.3762183	17918.8567251	18162.1754386	18200.3089669	18004.8001949	17991.5526316	18023.6978558	18067.3947368	18124.6023392	18151.3986355	18129.877193	18092.3703704	18053.0380117	18007.8615984	17974.1832359
	17951.6111111	17727.4434698	17993.3265107	18018.9590643	17826.7348928	17833.0594542	17865.5477583	17920.9259259	17989.1598441	18003.3908382	17975.17154	17906.3557505	17852.665692	17760.0760234	17704.6959064
	17564.2076023	17701.7719298	17851.0048733	17862.2046784	17787.6081871	17749.8167641	17766.6617934	17811.3888889	17853.1998051	17866.5438596	17809.4317739	17729.205653	17666.6988304	17587.6335283	17530.9259259
	17660.7592593	17642.7729045	17700.7231969	17711.8596491	17691.8167641	17666.0204678	17654.2007797	17667.4990253	17713.1101365	17712.119883	17647.0038986	17579.125731	17550.4103314	17513.5984405	17499.7846004
	13038.3089669	12395.6076998	11792.7699805	10276.4454191	9645.78508772	17604.8879142	17588.791423	17594.5964912	17621.6588694	17628.8411306	17565.8645224	17526.8996101	17505.3508772	17476.7202729	17492.5692008
	16759.4395712	17648.7651072	17720.1267057	17715.288499	17700.3196881	17663.4122807	17654.0038986	17684.8216374	17737.6091618	17756.417154	17704.5633528	17663.5126706	17630.58577	17590.5555556	17564.9951267
	17560.5672515	17876.751462	17904.4395712	17908.3304094	17890.9532164	17824.8070175	17785.6988304	17808.4707602	17877.9259259	17898.3177388	17844.3411306	17788.9269006	17738.6588694	17671.6890838	17638.5838207
	18137.2261209	18110.9366472	18129.705653	18114.3304094	18103.1374269	18033.208577	17972.1159844	17989.0623782	18047.1608187	18067.2329435	18031.1003899	17964.205653	17904.7280702	17792.1764133	17752.7719298
	18410.7105263	18385.6812865	18399.7592593	18351.3226121	18332.1276803	18227.9678363	18149.2602339	18154.0633528	18200.1783626	18238.3908382	18206.3664717	18132.4035088	18035.5146199	17891.0019493	17841.6335283
	18687.6968811	18612.2787524	18633.2962963	18586.2709552	18529.128655	18429.3762183	18343.745614	18328.6306043	18374.1871345	18424.9122807	18419.7007797	18356.5925926	18230.4795322	18079.6510721	18041.6413255
	19051.6822612	18905.2865497	18915.9424951	18876.4473684	18777.0614035	18662.5506823	18573.1091618	18552.4746589	18592.8011696	18640.665692	18641.8898635	18573.4502924	18446.9502924	18273.7436647	18243.002924
	19430.8011696	19240.7358674	19237.2875244	19149.3235867	18996.3499025	18877.7982456	18746.7134503	18714.411306	18742.5838207	18803.3732943	18799.7651072	18717.5116959	18572.3440546	18416.8031189	18387.6364522
	19879.6822612	19616.1803119	19589.6647173	19491.9834308	19325.9103314	19149.4580897	19023.9161793	18950.5808967	19002.0740741	19045.8196881	19028.2563353	18902.4074074	18716.4044834	18531.128655	18491.4307992
	20274.588694	20018.3469786	19937.3518519	19819.7251462	19625.9376218	19443.4376218	19297.8167641	19243.7582846	19247.6130604	19263.1783626	19184.3645224	19002.3586745	18770.9220273	18565.5263158	18517.4415205
	19284.4030214	17883.0891813	14996.1335283	12541.8684211	10421.0297271	19623.711501	19519.9551657	19465.6842105	19480.0808967	19419.9054581	19273.1500975	19036.9415205	18780.8830409	18577.2446394	18521.7495127
	20511.1676413	20208.1578947	20165.4181287	20036.6539961	19882.297271	19719.4590643	19641.791423	19627.4483431	19614.91423	19530.9035088	19332.6159844	19059.8586745	18776.5467836	18570.5146199	18507.8001949
	20351.3528265	20028.6783626	20033.1647173	19940.3606238	19797.4902534	19697.3469786	19667.8031189	19689.9366472	19660.7134503	19540.7826511	19310.3469786	19044.5263158	18755.3109162	18564.0838207	18495.462963
	20165.0506823	19882.9074074	19898.8518519	19838.2105263	19711.4035088	19678.6959064	19716.9249513	19755.8538012	19697.5087719	19529.4590643	19247.3898635	18976.7407407	18695.4746589	18495.1374269	18417.7846004
	19955.0955166	19723.2319688	19759.1530214	19735.539961	19635.6208577	19621.8294347	19695.2631579	19748.1023392	19640.1072125	19421.8538012	19121.6471735	18835.5769981	18568.3440546	18401.8684211	18302.5877193
	19866.6471735	19626.5916179	19700.9951267	19680.67154	19566.2729045	19532.8499025	19589.2192982	19609.045809	19449.4307992	19187.8937622	18864.960039	18595.2251462	18382.5867446	18221.0282651	18174.1325536
	19825.17154	19602.9512671	19673.7865497	19638.8157895	19498.8547758	19441.960039	19469.4288499	19447.1608187	19251.0009747	18966.8684211	18681.4844055	18478.0672515	18333.877193	18234.1072125	18229.1754386
	19858.2183236	19648.9181287	19700.0516569	19643.3245614	19485.6822612	19409.0964912	19390.331384	19311.3138402	19075.7699805	18796.754386	18575.5584795	18443.8547758	18371.785575	18327.0818713	18353.6520468
	19998.1101365	19786.6033138	19799.6968811	19712.1530214	19552.1773879	19416.0497076	19360.2076023	19262.2748538	19012.6871345	18769.128655	18607.3898635	18570.2709552	18591.9493177	18604.9580897	18639.7641326
