	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	659.277747633	4940.07406949	747.929664337	2798.75559794	1539.10269958	1945.32096416
	0.0	0.0	931.900580762	1021.71710771	380.160659908	369.35627034	280.46962368	196.239873468	176.256315048
	0.0	0.0	3451.36369361	355.44958689	373.242860502	379.689643809	328.191676054	232.193717427	203.029395547
	0.0	10385.1023722	414.124173267	371.903125001	386.576688329	388.913946356	395.069251815	313.21475818	315.53629793
	0.0	9503.11420049	383.415863388	323.974015465	300.842174078	311.047658406	375.745650731	352.655230418	278.832206155
	0.0	8797.71506377	369.012812231	373.47939348	408.173832973	411.270337766	392.881442128	419.748200937	442.007441027
	0.0	9992.59543306	780.529527745	439.71144197	484.414198012	480.268884778	478.844267846	1054.10743746	1453.87134182
	0.0	4227.07538539	3705.69326504	6025.79151322	2915.3660699	484.95467136	494.823294792	502.275194812	501.321226902
	0.0	3514.01330118	4085.91755724	1367.2193162	412.38994723	373.390190762	454.929638318	499.945700316	536.822692886
	0.0	4716.36276252	1961.73916197	478.06708571	395.20294254	417.008376106	455.554972421	522.911142704	908.308262987
	0.0	10069.2962534	515.104687155	464.915485664	405.074615051	438.676421636	488.563613411	559.552118557	1518.89396015
	0.0	8375.12899901	820.401679944	452.658805729	445.43847405	468.360688531	529.035387966	572.087667244	1149.54511423
	871.782249976	6368.858639	536.684623122	515.625769392	447.413128338	442.91650157	533.410886172	558.07026718	517.560215709
