	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8268.63895247	10180.5169402	10412.1327147
	0.0	0.0	0.0	0.0	6258.28786544	813.485749085	2625.83821557	2198.68834487	2200.41023931	3085.36837677	9922.86018509	7682.17549731	9804.08472666	11423.9248111
	0.0	0.0	709.089246472	3994.47128849	375.530531106	373.110778325	348.549335444	276.394233549	170.525461662	217.005587273	281.906306347	368.967977269	9988.73046737	9487.17458582
	0.0	0.0	7111.66100157	375.823556615	375.909066086	374.732407283	351.069431873	254.425189648	159.192994903	190.864277513	311.301737796	390.311904879	414.318777753	2524.51005131
	0.0	10260.012075	471.348588991	434.667549491	416.070622404	410.01663678	403.672287051	367.934447644	369.66757714	354.419002699	407.157442161	387.179095562	357.079413084	393.700044441
	0.0	10305.0555073	4376.56134046	818.625764559	403.307868144	406.989649369	426.168753298	418.668098222	421.366398616	415.221624022	361.194748907	352.848827875	450.833727011	420.609709299
	0.0	10151.152981	1913.76423163	495.220110697	503.531078961	480.673193223	435.121085158	416.75622297	456.19608768	366.366743362	248.118049105	376.459907925	889.019685215	336.733767996
	0.0	7099.33092825	2654.62833991	532.776038229	492.351811426	420.903300609	361.458546638	1855.37079156	1136.64853485	219.793158547	295.463186403	2583.06649375	7153.60297256	322.595510626
	0.0	1638.42665776	6669.54009362	1494.46014888	1135.5272439	514.685188057	1147.40756354	457.257911278	341.512556757	295.351350661	2072.95621447	1794.27106813	1181.50303608	410.985017262
	0.0	4778.49649171	7560.70563848	431.924384946	394.088940529	469.424725517	531.7278752	460.37248496	426.022337297	469.391301873	442.214398964	5116.00906352	969.549049157	2057.80012338
	0.0	8268.63895247	10180.5169402	10412.1327147	382.079212638	467.115071152	517.644786836	449.365511477	898.190705032	2108.51375962	920.595618269	576.910409772	597.678428523	8114.46134251
	0.0	9912.74975741	3169.64711625	423.149552738	392.927898339	488.744000396	524.095296842	370.788120999	1603.29911061	4700.7415435	1011.13146351	584.169491378	1763.95062504	595.786672175
	0.0	10045.6688981	4574.50476574	406.839371398	398.534232279	503.100344179	499.337124756	337.850968607	465.317480011	1470.74917509	589.067119879	524.221610361	551.293281077	588.227731893
	663.344815406	8171.90342242	549.977699131	467.36177127	426.054804807	483.567085123	480.841394676	338.719662788	487.900303252	2331.33916446	514.457569489	479.633673332	500.681406352	1006.59016757
	685.458556584	7944.18778756	857.403872129	453.297665953	497.190124779	506.05501084	385.107107265	435.645439032	526.650082273	604.426457664	515.02914311	977.512578423	4304.61133996	8930.3703914
	5612.79741125	5759.23443796	467.06039435	480.082889751	507.773256613	466.885569699	400.09244747	438.278135141	513.524396166	594.440730968	1290.27997947	2722.24624972	11567.3892754	4074.47622913
	7709.63065147	3448.58434038	569.797327259	537.725208236	488.467711882	431.594284258	412.270973555	476.488681666	540.214270118	2634.66272188	6117.37772459	6234.89639456	8615.09119332	5844.31760314
	9390.10712059	3977.34140561	514.090608499	460.358038631	424.76624485	429.45509815	479.278272051	575.08443297	2607.99921948	6797.82664017	11078.1011742	7248.70025374	5812.55472386	3818.50520748
	10581.3326202	6458.70497781	2097.4267025	485.350682316	452.147047753	448.535456446	4819.55518133	5810.62520396	7464.83819501	10484.3611253	7822.76163819	1155.25820026	2085.51691817	1456.46074159
	9324.29836356	7895.35190232	4152.73950783	570.781362452	535.806190232	2864.77836838	5219.61258235	6615.87826202	6452.318554	2983.42566652	895.922780952	892.991895242	849.455703615	752.054970543
	9922.86018509	7682.17549731	9804.08472666	11423.9248111	3514.02065056	4732.22953777	4548.45473783	6845.99884746	2605.71979931	1174.53120377	964.521498278	943.835287003	901.898069013	1045.33970239
	9995.31318594	9810.20937195	7536.53210631	7787.92504751	8170.44517121	7520.93884067	6695.74393168	6207.52883064	2192.93268982	1048.0115447	1051.01414038	1007.68515922	946.163925555	1070.11451659
	0.0	8437.3163498	11192.5736714	9839.85009562	9123.54112393	8466.02313588	7383.62839785	6386.89460609	3155.6015662	1456.5464081	1076.41798342	1031.1214221	970.81555432	878.345003797
	0.0	3945.52268552	10116.6563996	9927.7726546	8798.37048349	8391.79737616	7727.55861097	6174.27712853	3420.59669385	1610.53440434	1134.43353683	1096.54252495	1034.78345941	931.761205581
	1206.97869174	8725.91570927	10457.8969695	9562.84193215	8795.08543454	8455.32791574	7943.00323075	6457.55345107	4161.42091889	2059.18426352	1313.16701002	1086.9573296	1044.49220394	953.329292315
	923.042271777	9903.15274547	10134.7754314	9557.1259065	8564.56292799	8211.22590134	7553.9624724	6017.01209793	2753.4854979	1739.622247	1681.32448719	1379.85912001	1016.67600367	935.724851126
