	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4347.35039818	9351.13765643	10407.7189989
	0.0	0.0	0.0	0.0	19348.817975	21386.1422071	21257.0352673	21429.7155859	21463.4823663	21189.701934	15888.1131968	19371.7963595	17058.9562002	12233.225256
	0.0	0.0	23.9306029579	20462.8919226	21357.2286689	21368.2081911	21550.1911263	21664.6780432	21761.7326507	21762.5608646	21849.9590444	21989.5346985	15923.2753129	5231.48805461
	0.0	0.0	18222.9874858	21228.8486917	21324.1422071	21365.70876	21577.1228669	21711.4516496	21797.78157	21828.4232082	21930.2036405	22073.4960182	22294.5494881	22163.7224118
	0.0	8703.91353811	21124.9158134	21285.8100114	21444.0409556	21500.5073948	21700.1501706	21857.8885097	21977.85438	21989.0318544	22170.8202503	22383.8156997	22572.0193402	22710.7224118
	0.0	10842.486917	19958.4880546	21083.3196815	21295.5312856	21414.6097838	21648.5051195	21872.2070535	22090.1296928	22226.2445961	22470.1149033	22681.5494881	22997.0637088	23186.7656428
	0.0	11154.2127418	20544.5358362	20923.6416382	21161.4584755	21371.7656428	21636.7394767	21835.6848692	22153.629124	22392.5255973	22560.5824801	22777.589306	23082.440273	23304.8794084
	0.0	2929.91581342	20395.8555176	21052.6348123	21349.4277588	21575.3856655	21779.6746303	21834.1410694	22288.182025	22553.3731513	22678.9385666	22635.6734926	20768.3458476	23344.0022753
	0.0	135.813424346	18068.3583618	20761.3071672	21142.745165	21540.4675768	21827.8919226	22182.0830489	22467.7463026	22616.850967	22654.513083	23019.7394767	23354.7474403	23515.486917
	0.0	1222.10125142	17050.7940842	20776.9089875	21058.8600683	21387.2889647	21838.0773606	22294.7042093	22581.1581342	22889.930603	23193.5642776	22451.7212742	24008.7929465	23975.9488055
	0.0	4347.35039818	9351.13765643	10407.7189989	21107.2650739	21454.6825939	21903.2673493	22390.9522184	22707.1968146	22961.552901	23454.0011377	23997.814562	24423.2263936	21407.069397
	0.0	11864.3617747	20004.1592719	20862.894198	21151.6871445	21550.3481229	22058.3526735	22512.9055745	22735.8759954	22313.6939704	23818.447099	24365.0648464	24610.5745165	24837.5813424
	0.0	11718.0602958	19577.7656428	20981.1968146	21231.337884	21653.513083	22213.2844141	22563.8714448	22920.0045506	23402.4232082	24035.0750853	24453.2593857	24718.8236633	24807.3617747
	22.3868031854	16306.0989761	20693.5051195	21100.7667804	21409.3594994	21782.6075085	22313.069397	22624.7133106	23038.0238908	23507.6518771	24186.5221843	24467.0125142	24597.7929465	24559.6427759
	23.133105802	17206.5449374	21181.2036405	21486.7007964	21765.5039818	22262.29124	22575.7724687	22820.3651877	23310.8339022	23873.4209329	24153.9249147	24290.8794084	23559.4414107	20130.5290102
	1637.5847554	19668.2787258	21533.8065984	21766.5051195	22064.6302617	22417.6302617	22588.6313993	22783.6530148	23129.4493743	23486.3890785	23612.7519909	23465.2673493	14444.9749716	22620.1501706
	3283.21729238	21259.2536974	22014.2923777	22246.1422071	22401.7121729	22559.4027304	22582.4163823	22730.2116041	22910.5858931	22772.9579067	21350.9419795	21245.5676906	19099.6018203	21092.3686007
	5324.78953356	21699.92719	22563.8156997	22660.5210466	22635.2411832	22629.6780432	22581.1968146	22661.8430034	22435.8134243	20543.6370876	13831.3071672	19905.7258248	20748.2605233	21461.7201365
	15181.1103527	20776.2969283	22662.7155859	22852.5210466	22719.6359499	22595.1968146	21401.2935154	20809.1376564	19569.0750853	14803.8009101	18602.8077361	21530.662116	21213.6450512	21076.9510808
	17959.8566553	19802.4618885	22258.9180887	22937.6120592	22684.9738339	22100.036405	20900.3469852	19868.4778157	19706.9510808	20995.1877133	21009.0557452	20710.4300341	20547.3299204	20363.3242321
	15888.1131968	19371.7963595	17058.9562002	12233.225256	22007.8168373	21151.8691695	20817.92719	19092.8486917	20829.5426621	20676.5984073	20323.6825939	20028.4562002	19904.9078498	19747.7303754
	5996.82821388	17350.4698521	20114.4391354	19557.4163823	18679.0091013	18901.2116041	19089.4550626	19010.7713311	20254.6029579	20028.9886234	19712.5824801	19437.1934016	19382.3128555	19306.3754266
	0.0	3729.63822526	10133.4163823	16167.4527873	16843.0409556	17195.8737201	17823.7952218	18238.8759954	19389.2718999	19374.3993174	19130.2400455	18925.523322	18947.0147895	18967.1535836
	0.0	753.524459613	7085.97610922	15037.4948805	16591.8088737	16608.2901024	16908.6587031	17802.6222981	18791.4744027	18886.8395904	18690.4197952	18548.2491468	18589.3583618	18699.8782708
	70.4766780432	4742.60295791	10981.2377702	14914.6200228	15991.6382253	16050.0079636	16278.5369738	17290.6154721	18278.5779295	18626.9374289	18554.4448237	18436.9158134	18476.0637088	18600.5802048
	44.0739476678	7641.49488055	12268.0898749	14236.0022753	15959.4948805	16109.1729238	16566.4755404	17504.8407281	18676.2992036	18628.9704209	18494.5699659	18444.9920364	18503.930603	18610.3515358
