	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1036.01914785	6951.48900037	9715.1012377	9528.04324287
	0.0	0.0	0.0	0.0	656.382642955	2931.8671289	3200.93297496	2999.63539093	1219.9021192	679.817079126	0.0	0.0	645.53828131	8456.12164155	9983.07123615
	0.0	0.0	0.0	1384.30147703	4611.6080361	6417.51926399	6732.27596076	5037.80415803	3945.49230871	6057.48945472	10534.808733	10555.0003117	10577.1282045	10584.0419515	10571.7877213
	0.0	0.0	978.897148974	4355.80705942	8776.95018338	9813.45314253	9623.03428596	9378.58483629	10446.8176734	10908.0027587	10550.9268749	10479.0488459	10379.9995466	10283.3150918	10202.0503342
	0.0	704.99895661	3537.73172946	8865.76934745	11119.7422444	11507.4052889	11686.583022	11763.7362764	11680.5085131	11681.8694547	9481.81908799	9284.47264727	9203.36811851	9076.59205988	8968.46392318
	0.0	1551.11281804	6659.95672658	11385.8596723	11000.5256816	10065.3546125	10019.5129744	9684.62715394	9722.34373987	9824.69867294	8541.03013876	9175.79281156	10184.0772019	10464.0747006	10407.0412539
	0.0	2661.18731729	8601.48196401	11136.1382276	9302.48773111	8763.4966619	7029.39276869	7696.20884614	6989.68150047	7123.93577659	7840.65857967	9991.80958917	10985.8178764	6248.32872145	2938.74774448
	0.0	4433.25249486	8698.60148492	11411.3238124	10675.8967138	10878.1886753	11191.9471892	6953.27117634	3886.54795464	4024.4657261	7476.74039806	11261.5210339	10226.8158347	4094.21871855	2708.12217957
	0.0	4520.42792687	10334.7335763	11209.4502807	11443.542459	11862.5061832	11841.3302943	4495.68725526	3332.55862514	4570.96158124	11909.061685	10540.6686488	5946.92482893	1427.94271597	4339.53162632
	0.0	761.416347552	10407.6745101	11408.7628917	11769.9424587	11979.5069464	9925.66845988	3469.5394448	6212.54089459	11353.6537157	11723.9999398	8281.1662616	3220.37375089	1691.30957442	5294.97107427
	0.0	1036.01914785	6951.48900037	9715.1012377	9528.04324287	11360.0706494	8058.16159261	6527.09774468	5250.17125195	10320.4958896	11250.7161149	6683.49194461	4245.16461625	3961.31496163	7822.72340934
	0.0	1953.71662314	6709.94285523	10472.1481799	12274.608262	7396.39652368	5936.32622699	8725.52519882	8299.69178616	9263.9501532	11762.1863666	10365.8851163	7908.71445814	6670.71471621	9168.09996101
	0.0	1034.86249046	4693.70459378	10491.7852301	12218.7638231	8142.24133764	9296.16535013	9519.37729748	11373.0207989	11734.8547964	11036.6510508	10794.6493978	10176.7382924	9215.63396269	8925.44348902
	0.0	0.0	4678.39871841	10325.1013701	12187.6390802	10217.4372496	11703.9651449	12157.3995855	12071.9786103	8920.23657247	9703.34053042	8063.47739918	8976.33928922	8867.74981128	6794.48789834
	0.0	0.0	4939.70911825	10813.812425	12253.1252976	12121.0218749	12105.0060588	11604.3299474	11761.2156342	6503.38297755	5901.11543046	4984.41706256	5761.31496802	4279.25295914	1149.06985615
	0.0	0.0	4181.2963498	9688.11081729	11405.3536717	11025.4966762	10238.2822989	9285.85693411	11253.0664774	4279.90504138	4681.66665747	3609.88828067	1637.1933832	833.79744502	828.717586756
	0.0	0.0	2954.59031229	7679.01617821	7421.06045093	6530.68823552	4997.04163782	9751.27309175	11174.6678137	5940.58396716	4202.28979561	1932.57264075	890.345038738	609.235862176	603.081961644
	0.0	0.0	1034.86249046	2343.47849996	2659.9030184	2556.28649772	5427.20079567	9329.21143109	10683.4136955	8162.2770417	4852.64559004	2610.01458262	1245.58337955	606.779768327	584.208614515
	0.0	0.0	0.0	1176.32840123	2629.94404618	4218.130645	8337.39876741	10627.5064725	6300.24993162	3897.37304857	2058.84489805	1555.69714564	1222.51348322	828.022626754	578.856504855
	0.0	0.0	0.0	2587.77511116	7450.33087127	9290.56870889	10014.3045196	7844.06312492	5161.61731589	2080.44185504	1158.36332011	665.915951781	620.814747096	594.620349212	595.10029827
	0.0	0.0	645.53828131	8456.12164155	9983.07123615	8333.34361096	6099.95285216	3977.45879873	2659.48916823	1847.13236494	696.672319442	663.673408338	622.874147087	616.38866832	600.798394405
	0.0	634.508422242	7093.54087045	9951.78436983	6937.87259396	3651.38272043	1942.65324004	1459.25508545	721.798933974	720.554474934	683.768885631	654.587240942	615.115906304	608.051143841	599.83059753
	0.0	9973.61840249	7491.14082186	1780.26153287	791.284009312	971.177873421	943.537112207	667.749353503	683.860718721	694.744127367	681.041853184	663.365086188	617.842841314	603.081585032	602.030191564
	8853.62624679	7984.28480255	1415.34430449	815.78649252	777.61785465	724.431325329	687.447044766	657.846765238	675.103303858	669.719266098	651.502402451	642.524992189	630.099708566	612.694084104	614.226333856
	9059.31187503	1923.10665748	906.793036263	850.71189907	790.378920257	735.521139891	684.093222592	661.176021395	658.789405321	635.918612306	618.563599859	614.201113567	577.66522975	566.387990544	573.407242603
	3999.7805696	993.528945171	922.083943518	854.69920637	792.600613923	718.518432191	642.310908524	645.011375036	608.824349278	601.820396508	580.477735308	585.311985222	559.673150264	522.586757972	492.57065192
	3162.38238129	1201.7387018	958.698958636	892.737850996	843.176128647	738.474042816	661.673131096	613.21961409	570.594139957	552.056937328	533.39596167	529.426081842	475.474765541	427.492133055	446.234264079
	3954.18601549	1008.60905227	926.789379487	859.629752813	804.254094369	721.788534131	603.736364759	526.198842797	484.520194099	484.112275497	477.927759613	471.654637584	436.843996029	455.994405682	560.501486301
	1880.33736267	948.596027659	872.05217931	793.91674178	720.417786986	635.94623072	515.777586338	465.479183963	468.024100881	523.280750156	553.090404852	563.546290951	561.832954001	568.990200744	611.174084852
	1333.47602822	872.412052549	775.368525883	697.35980865	627.879544153	538.684380872	470.395190013	465.786287838	518.940015641	563.871953018	552.48362558	581.860053035	509.581597685	525.310214618	687.197295869
	10534.808733	10555.0003117	10577.1282045	10584.0419515	10571.7877213	549.48975136	517.782448795	524.934481646	509.982035626	505.353433843	490.690959048	502.908157934	507.382146875	598.677572188	793.992697766
	1400.88279278	743.234030884	692.300233325	650.477326612	616.495518447	559.869307582	527.427200973	519.642471816	502.93378908	484.930938271	480.101156562	525.066041515	554.550241581	687.798590478	896.174741946
	2000.71293458	711.142662265	665.89373807	618.564265653	586.837137817	567.777802089	558.56667944	554.29747785	589.044954733	603.305153648	614.01524349	643.3493055	674.266201222	801.999365375	1058.70740588
	721.835121903	694.840397258	625.886025174	580.578490482	543.180403438	541.23396488	588.938894077	643.828719264	730.807518426	760.460652649	803.042503482	831.743520571	839.557443952	963.855855886	1259.97213966
	1001.96745086	676.214434536	610.931255501	573.38593187	561.854937874	604.513358101	672.654076413	799.103268962	923.537242325	972.202863185	999.651577827	1009.6837197	999.11399175	1142.06972686	1414.62093368
	791.815242685	696.918828159	658.64285025	640.599410177	637.13826215	702.417268089	795.833572792	953.07138839	1095.19389724	1170.52298813	1162.86989434	1168.1679921	1142.92062477	1269.60724843	1547.35549488
	769.415856748	703.576421106	693.062853708	669.92953162	695.547925292	785.833642426	944.267219237	1115.63244979	1251.61039298	1312.93783703	1303.76358847	1261.71293408	1270.62036539	1396.12028882	1624.01299911
	753.319378933	714.325197594	728.32601863	730.616788637	786.828768687	915.031707757	1074.14166764	1242.3541255	1368.37795432	1416.8509158	1397.60849403	1358.00915395	1335.99461976	1445.29716088	1643.91962775
	1041.53853315	784.914608084	796.520665676	833.758838786	889.542469146	1025.81867409	1177.13741956	1331.81915012	1469.66617411	1503.3873354	1458.11313689	1384.04520394	1375.62672879	1470.80443127	1639.12462304
	1437.38109363	883.918422721	919.762251087	954.666129015	1002.11507752	1131.79752496	1256.29466511	1370.66669531	1456.37762103	1504.79298532	1438.29190959	1354.28375207	1317.7163481	1375.98872535	1543.63433386
	10550.9268749	10479.0488459	10379.9995466	10283.3150918	10202.0503342	1180.88587559	1295.60270056	1371.54972263	1438.87854758	1440.01934786	1383.65123178	1281.32067059	1215.31564434	1290.76285222	1429.02009758
	2260.64510412	1220.89339807	1010.58054414	1009.60720647	1079.20717071	1194.09477211	1285.28761441	1337.56315809	1357.466487	1350.91599068	1257.99229431	1153.27424478	1096.81592212	1113.74494834	1217.93790609
