	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	20.6833824975	20418.605703	21615.1081613	21389.2920354	21657.5958702	21621.2684366
	0.0	0.0	41.3667649951	21278.8692232	21454.6951819	21498.8977384	21671.8102262	21742.0235988	21787.4316618
	0.0	0.0	20400.8888889	21196.7669617	21310.8397247	21381.5280236	21606.0393314	21737.4051131	21804.7236971
	0.0	10851.0098328	21004.7109145	21171.3254671	21294.4867257	21340.6705998	21566.9665683	21750.8495575	21874.993117
	0.0	14275.6745329	20763.4749263	20958.3677483	21095.0078663	21165.0147493	21346.826942	21604.539823	21772.7826942
	0.0	15195.8534907	20374.0255654	20580.0324484	20729.7089479	20895.8033432	21105.2064897	21349.9419862	21568.0157325
	0.0	8969.86037365	20229.2438545	20532.26647	20798.1740413	21021.0294985	21302.726647	21525.3903638	21774.3756146
	0.0	940.571288102	19507.5437561	18517.4837758	20323.1828909	21017.6381514	21341.4405113	21693.432645	22038.1170108
	0.0	643.316617502	19310.7099312	20433.4788594	20844.0491642	21075.1347099	21352.7836775	21736.5054081	22142.6548673
	0.0	1191.01671583	20034.0147493	20601.5378564	20954.4650934	21200.4316618	21489.4591937	21918.5034415	22322.3421829
	0.0	9915.38643068	20401.7413963	20754.3726647	21083.4562439	21334.5172075	21656.4296952	22087.8121927	22446.9537856
	0.0	16056.8741396	20633.4218289	20958.8839725	21253.1347099	21542.2055064	21879.4169125	22306.4877089	22674.7010816
	38.6981317601	18333.1052114	20757.6568338	21144.3136676	21500.4218289	21753.0462144	22051.2251721	22513.4562439	22882.9429695
