	75.2407170294	54.5057618438	59.747759283	15.0217669654	67.6709346991	84.4071702945	89.1126760563	34.3815620999	29.6107554417	22.1395646607	74.9564660691	127.384122919	82.1344430218
	370.635083227	514.596670935	513.257362356	576.443021767	603.61971831	628.212548015	655.920614597	449.496798976	385.318822023	558.924455826	640.736235595	790.709346991	714.743918054
	659.419974392	782.227912932	801.217669654	784.154929577	937.770806658	1103.04097311	1242.73111396	1204.05761844	1158.88348271	1144.63764405	1190.87323944	1290.56978233	1397.75544174
	1135.9475032	1207.3943662	1316.95134443	1259.74775928	1388.1177977	1569.28681178	1529.72215109	1632.74135723	1627.49167734	1510.67861716	1562.11011524	1504.36491677	1506.93725992
	1390.95774648	1584.11523688	1704.37131882	1718.69014085	1705.44046095	1726.15364917	1664.62996159	1725.37900128	1728.43918054	1686.01152369	1671.27400768	1652.77464789	1676.64148528
	1477.85275288	1688.41357234	1720.23303457	1739.81177977	1679.09859155	1685.48399488	1618.12932138	1637.0793854	1644.61075544	1630.78873239	1640.90396927	1633.61075544	1656.63636364
	1551.64916773	1714.85275288	1754.55569782	1742.48015365	1685.69526248	1610.63380282	1556.14980794	1507.57106274	1496.38028169	1563.83866837	1597.16389245	1615.41997439	1618.32650448
	1418.28681178	1705.12163892	1723.41869398	1756.57490397	1666.03713188	1589.61331626	1460.5262484	1535.08962868	1403.59795134	1411.23303457	1525.68629962	1558.30729834	1598.87580026
	1162.5006402	1619.80793854	1720.57362356	1769.53137004	1704.17925736	1541.25224072	1421.19206146	1442.22023047	1464.85787452	1244.92701665	1426.14084507	1476.02176697	1580.48015365
	916.797695262	1414.87964149	1666.11139565	1729.52368758	1707.82074264	1630.21126761	1400.30857875	1467.01024328	1402.06786172	1341.74263764	1329.61971831	1430.25224072	1509.80665813
	629.282970551	1247.26632522	1520.37003841	1638.8681178	1692.58642766	1650.87323944	1547.81306018	1442.33546735	1444.37772087	1344.9078105	1386.18822023	1321.01024328	1487.78745198
	346.230473752	1005.85787452	1338.61715749	1489.66197183	1576.06017926	1625.07682458	1553.51984635	1550.45582586	1427.49039693	1365.2637644	1415.33930858	1424.59282971	1370.8681178
	117.09603073	691.254801536	1109.29321383	1302.9731114	1422.06017926	1472.11523688	1505.69526248	1509.94494238	1503.16901408	1320.87836108	1419.17541613	1400.80153649	1426.92445583
	58.4724711908	441.623559539	797.0	1041.82202305	1234.78104994	1309.0	1327.4084507	1455.62355954	1458.22535211	1376.0921895	1342.48527529	1390.24711908	1401.82970551
	24.1062740077	251.793854033	525.14084507	769.075544174	999.754161332	1118.6184379	1148.41613316	1335.09475032	1399.07298335	1318.50960307	1391.184379	1338.86171575	1344.02944942
	14.5172855314	142.400768246	320.839948784	498.610755442	739.915492958	904.882202305	965.338028169	1171.00128041	1261.47759283	1288.00640205	1323.87964149	1333.82970551	1252.38284251
	9.69654289373	79.5403329065	178.577464789	317.701664533	495.852752881	679.350832266	701.829705506	978.206145967	1108.84122919	1145.88860435	1240.43533931	1230.86427657	1242.08834827
	7.28553137004	48.3674775928	120.489116517	222.871959027	326.250960307	445.582586428	472.241997439	724.658130602	934.683738796	996.830985915	1108.09475032	1178.29449424	1216.17029449
	4.94750320102	43.3738796415	69.4084507042	153.839948784	225.184379001	297.673495519	313.510883483	543.18950064	731.790012804	814.261203585	977.819462228	1081.86555698	1188.9078105
	4.95518565941	19.6017925736	50.5928297055	108.038412292	157.00128041	180.645326504	223.499359795	354.545454545	483.464788732	592.997439181	827.165172855	933.976952625	1074.96158771
	4.97183098592	17.0537772087	46.1959026889	77.7221510883	122.989756722	128.655569782	151.368758003	221.95134443	296.490396927	329.654289373	581.025608195	731.208706786	910.895006402
	4.97183098592	17.2778489117	26.9103713188	58.7746478873	80.6517285531	100.102432778	102.298335467	165.411011524	199.124199744	165.843790013	345.719590269	518.404609475	726.120358515
