	303	282	285	293	273	256	205	181	162	146	125	128	122	112	129	126	121	115	112	104	101	85	80	67	61
	315	306	289	293	279	252	209	181	161	155	135	126	119	121	135	129	124	123	119	113	105	92	90	80	64
	317	312	298	294	254	245	211	196	173	170	151	136	123	129	134	135	138	129	116	113	108	104	100	86	62
	306	285	286	279	237	226	220	204	201	190	162	158	133	139	156	155	136	126	109	116	109	111	106	84	67
	280	271	255	262	230	229	219	228	220	207	201	173	155	150	163	154	155	136	121	113	117	116	107	88	70
	260	249	225	242	235	243	235	240	246	237	225	211	178	173	176	164	160	146	128	133	128	115	113	93	72
	226	211	199	223	236	265	254	257	269	262	252	238	213	197	199	179	174	160	148	144	135	121	118	100	73
	180	177	184	215	239	261	268	275	287	285	277	262	245	225	217	206	193	178	165	145	139	130	127	102	76
	148	165	184	232	247	258	278	290	314	303	291	290	272	250	237	224	217	198	177	159	149	141	136	118	90
	128	151	188	223	253	266	288	315	332	329	314	314	295	286	279	258	232	216	191	168	160	151	137	112	86
	117	146	188	221	260	279	305	336	347	348	343	332	317	317	307	284	250	228	213	188	170	152	142	114	93
	119	152	184	228	279	299	327	355	375	365	351	364	351	338	336	318	290	270	232	219	193	159	141	121	86
	118	156	194	241	289	315	336	368	383	387	378	381	379	353	346	343	319	293	265	231	194	171	150	121	89
	124	158	211	267	302	343	358	383	399	403	393	415	384	388	366	358	335	322	288	264	222	177	149	132	100
	136	176	236	288	326	358	380	402	418	423	416	419	404	396	392	373	356	342	307	278	237	182	151	138	114
	133	175	237	297	325	361	379	402	445	446	441	426	421	412	411	380	369	352	312	282	245	215	179	144	126
	137	184	244	297	322	366	388	424	456	452	452	436	423	431	414	401	378	360	330	289	259	226	193	151	120
	152	202	247	297	342	381	406	443	465	465	468	457	439	434	432	405	385	373	342	311	280	247	224	165	129
	141	197	246	295	350	389	425	446	470	476	479	466	441	445	442	422	388	384	359	325	297	264	226	182	139
	119	182	236	289	341	389	429	447	459	473	479	461	439	446	442	421	386	360	345	324	290	248	213	176	136
	118	171	228	272	321	365	383	413	430	442	441	434	416	414	406	386	358	344	321	295	242	205	176	144	119

1518
