	10055.918045705279	10047.210819411297	10042.101681345077	10054.46791226645	10100.542330259848	10159.882657463331	10183.407603890362	10214.667284522706	10222.819391634981	10207.222222222223	10164.911623439	10107.013461538461	10055.909002904162	9963.455252918287	9899.578217821781	9822.017839444996	9731.42441860465	9714.507751937985	9669.600574712644	9673.814956855225	9714.250726040658	9744.55996131528	9782.249521988528	9851.012404580153	9927.640375586854	10030.254646840149	10145.849492151432	10229.865384615385	10275.319890009167	10302.167141500475	10290.35140562249	10249.171634121274	10154.978282329714	10057.753438113949	9933.612380952381	9816.567039106145
	10158.386762360447	10148.302907915993	10141.619787408014	10126.632535094963	10169.07438715131	10204.038260869565	10217.240574506284	10233.569972196477	10224.916587677724	10204.147086914994	10130.265344664778	10077.803435114503	9987.913001912046	9930.472356935015	9890.506930693069	9779.41362290227	9698.285852713178	9646.44747081712	9625.119922630562	9647.153994225217	9652.45321637427	9682.81640625	9737.209661835748	9809.026948989413	9898.007561436672	10004.556505223172	10130.119850187266	10200.30599078341	10264.640407784986	10280.06807286673	10284.4126659857	10249.372285418822	10182.816221765914	10066.032705649157	9934.734435797665	9832.232447817836
	10204.170954356847	10181.988264878457	10161.230379746836	10143.434523809523	10135.23652173913	10142.949061662199	10171.619307832423	10161.213610586012	10150.894787644787	10117.550096339113	10064.069063386944	9981.9604519774	9923.884250474382	9861.847720659554	9826.794794794794	9740.214498510428	9680.566829268293	9624.51257253385	9597.514091350826	9605.032038834952	9635.57368941642	9665.57593688363	9703.925853658537	9772.040776699028	9881.94032723773	9974.964015151516	10101.354147250699	10186.202803738317	10250.786316776008	10283.110364683302	10279.36475409836	10255.818181818182	10210.283350568769	10112.806550665302	9960.957256461232	9857.6103515625
	10168.620658949243	10138.213070725156	10100.912186379928	10072.014401440145	10026.205081669692	9998.414364640885	10003.654460093896	10007.612934362935	9992.775710088148	9960.041708043695	9905.601156069364	9843.081904761904	9835.930367504836	9763.453557312252	9729.267068273093	9694.117053481332	9640.200199203187	9600.354616895875	9594.391772771793	9597.461764705882	9633.178	9647.773453093812	9691.84486166008	9756.01461988304	9866.142718446601	9965.97240723121	10072.287735849057	10151.257849666983	10226.51252408478	10262.986097318768	10273.969376979936	10271.168103448275	10227.722994652406	10148.741361256545	10019.58762886598	9871.252964426878
	10054.732090284593	9990.910939012585	9935.30459770115	9881.652298850575	9813.536328871893	9776.58679245283	9757.69034090909	9750.862403100775	9722.752763819095	9685.86175580222	9643.061938061937	9603.621674876847	9599.23023023023	9590.138351983724	9574.960743801654	9588.846234309623	9604.674586776859	9593.236055776892	9582.065153010859	9567.918048780488	9614.252465483234	9641.992133726648	9668.75730994152	9761.833333333334	9842.977734753145	9951.8536121673	10034.261567516525	10101.152298850575	10177.12342079689	10216.562749003984	10231.593395252838	10257.028815368196	10210.709609292502	10118.850730688935	9980.118421052632	9862.742156862745
	9907.977194982896	9816.556284153006	9755.533053515215	9686.321910695742	9593.314777327936	9524.670020120724	9460.413346613546	9423.754279959718	9403.671826625387	9353.14105263158	9315.110882956878	9287.046795523906	9321.05	9339.444212721584	9367.302575107296	9425.304721030043	9489.296493092455	9527.751037344398	9550.221997981836	9600.353754940712	9663.615612648222	9687.634218289086	9736.41592920354	9789.9522417154	9861.96224588577	9922.607547169811	9994.600947867299	10059.810394610202	10125.127576054956	10189.362	10213.058031088083	10202.3887113951	10150.48622881356	10072.005197505197	9933.12273641851	9830.972709551657
	9709.474846625766	9577.969157769869	9490.958762886597	9411.018867924528	9290.136017410228	9208.54749199573	9114.356756756757	9037.439102564103	9004.141292442497	8947.354945054945	8922.545353982301	8911.603139013452	8910.788013318535	8972.864388092614	9071.609673790776	9169.128571428571	9304.360086767896	9423.697424892704	9486.871308016878	9559.836458333333	9661.397074190178	9684.027551020408	9749.090180360721	9823.019841269841	9901.3881773399	9965.351115421921	9991.18688845401	10075.921782178219	10136.629667003028	10190.905699481866	10199.025806451613	10178.093612334802	10153.624595469255	10049.50625	9913.524048096193	9790.306297709923
	9472.289234760052	9360.816936488169	9222.764423076924	9112.155813953488	8982.399092970521	8853.498316498317	8754.301111111112	8682.661697247706	8615.544289044288	8581.473684210527	8465.741637831603	8449.253135689853	8510.077373974209	8546.371871275327	8699.400468384076	8834.324200913243	9013.558165548098	9151.480998914223	9305.508639308855	9455.603632478633	9565.016181229774	9659.635782747604	9718.038501560874	9810.130072840791	9905.89658738366	9966.292433537832	10025.994824016563	10091.111821086262	10138.328618063111	10163.289562289563	10186.740528128588	10193.191024165708	10131.72625698324	9996.844537815126	9869.759405940595	9717.899151743639
	9181.413265306122	9058.1175	8914.94066749073	8767.945690672963	8638.221187427242	8521.381818181819	8371.45890410959	8313.920897284534	8162.9559363525095	8121.627878787879	8039.8026004728135	8033.252643948296	8066.722819593788	8149.101941747573	8283.475211608222	8460.381406436234	8689.737442922375	8863.086009174312	9034.332214765102	9222.960088691796	9363.913580246914	9491.704081632653	9542.93659621802	9718.205479452055	9825.332962138085	9905.527012127894	10002.804274465692	10050.645454545454	10118.636576787807	10177.737288135593	10192.385749385749	10186.827669902912	10093.276497695853	9953.95057833859	9791.231671554253	9631.206703910615
	8949.900255754475	8819.138676844783	8606.363748458692	8464.618203309692	8288.383177570093	8140.690011481056	7986.801864801865	7868.518957345972	7753.678260869565	7642.066095471237	7601.49940688019	7593.329749103943	7625.805418719212	7780.0530209617755	7918.66125	8120.459459459459	8391.128113879004	8597.200235571261	8792.601851851852	9017.446280991735	9143.77358490566	9251.368421052632	9395.773170731707	9551.56304619226	9693.217283950617	9802.246722288439	9932.818934911242	10042.205596107056	10126.978343949044	10158.177691309987	10195.07874015748	10186.447667087012	10070.736046511627	9909.188025210084	9711.416100872939	9529.256198347108
