	411	419	428	427	420	446	447	470	485	480	469	450	415	400	394	397	390	385
	411	411	429	431	440	450	458	471	492	483	469	446	421	406	395	405	407	402
	420	431	455	451	444	448	453	482	505	493	458	457	433	411	420	410	415	406
	420	448	470	465	455	457	468	481	501	498	473	473	443	427	433	434	423	431
	426	463	489	473	465	461	480	488	500	491	481	466	458	449	464	458	442	448
	441	473	492	479	485	481	479	492	509	505	483	477	463	465	475	460	454	449
	443	468	491	480	486	486	489	498	517	498	487	481	475	465	487	473	456	458
	445	453	475	466	481	487	490	502	511	520	504	488	490	478	491	474	462	466
	444	457	478	460	483	491	494	516	528	522	509	496	508	492	506	487	492	471
	455	463	485	477	477	489	496	505	545	529	523	515	521	503	512	504	498	488
	473	475	490	491	491	494	507	532	554	552	527	521	526	522	520	518	499	509
	485	491	505	505	502	516	526	543	567	565	544	541	550	534	548	532	514	514
	488	501	524	530	529	538	538	554	577	569	561	558	551	551	557	553	530	524
	508	517	545	551	551	555	552	564	596	587	577	576	580	569	577	576	563	532
	509	528	557	564	565	568	576	582	600	599	588	595	597	594	600	584	567	555
	514	552	574	573	567	575	589	610	638	633	607	614	614	615	615	601	575	575
	511	548	576	561	566	593	608	638	650	649	644	637	627	630	637	597	585	571
	509	529	552	547	568	588	595	622	650	644	635	633	629	625	613	604	577	571
	471	503	520	523	535	561	569	597	632	628	615	610	607	607	607	586	575	565
	456	481	515	510	533	546	555	583	622	614	601	610	606	608	597	588	569	570
	440	465	500	498	510	524	554	583	617	610	592	591	592	594	597	579	564	561

1671
