	586.2530762447435	596.3848761925457	660.668971013914	698.2070856338783	702.8580786470801	721.3386223863057	802.9590132244037	838.0456464965441	866.4113585852631	899.6925807681837	930.9221461226243	995.595650763294	1039.6246006176286	1139.211472522158	1192.5945475194249	1247.6203218414028	1292.1771304799952	1241.3801802340377	1263.3968467489337	1231.9333678823266	1139.5245191654458	1109.1098007319606	1052.4646934917182	967.8075239798875	913.9194503620621	850.5048283437477	680.4193050741985	626.4473433603501	605.4894493623159	653.2772772212534	665.4518824373328	690.0952302852021	758.4265519293757	770.8556934413659	840.0803755418416	907.3000739979624
	542.6713029803155	571.2801678841261	609.2715515675968	659.5584048529388	649.1203589869417	663.8982794770805	739.361692489808	756.0266497619187	788.6907746804708	815.6328844787864	932.8873768180123	974.8219055918818	1066.634364340624	1131.5803335909084	1117.5626539910547	1230.1596826065972	1260.0354687212234	1262.8438700951097	1235.6498189132167	1132.8371782971149	1094.7948343378196	1067.4698388799259	1002.6617086214246	931.786810125574	883.0125922817182	815.8168587937247	691.1014770303531	679.469298473299	649.3583176682574	702.1656911855416	718.7435689869537	754.0563426684785	723.1328872282492	824.9545813973021	895.4697963244494	911.5340844666658
	494.2689079309177	539.4720447228711	562.9236820561798	618.8403977519076	672.3222879245308	701.3616719660774	711.58417949587	774.5211300123102	807.5692157073346	889.5605878173062	947.2342421576423	1023.3876668708559	1088.459186310762	1148.6944890558743	1151.2862045806814	1199.0257091115886	1207.2919503329454	1198.897766808243	1161.4356473438238	1120.8000453657912	1027.8533454548603	990.2447487260644	951.7540983734258	910.6986853096032	817.2321866350285	791.2235446248595	695.0486123679133	663.5281744657841	674.3095057471601	690.2789279532286	744.5021538708817	751.7950721962152	746.9097385638192	787.3877703902693	901.455716444113	919.0261168473575
	547.6383770211752	557.944497267859	627.9154134772584	605.4226795014412	707.3726185415858	797.0011874261332	759.9202656724178	778.5819228603392	839.4708069302701	885.2908858562822	957.0844147484314	1043.0756667782753	1027.8130295817464	1178.8250057104049	1201.7882203893103	1207.9354239017273	1224.250674455335	1175.8691150883105	1105.131560584837	1095.3474824737546	997.6898637933533	985.0012865498413	950.5373831897335	923.7254148752506	772.1416000354025	736.8276487856863	683.2339341086002	724.8831955009294	703.3512658800126	751.5733182044877	759.208601257779	748.2656943408789	772.8354386586105	765.8881024418785	807.5026162873236	922.5152061479616
	644.68949389106	716.4377280724434	782.7823552235699	770.1390721204792	849.2463232265801	887.5167003558109	893.3807055127503	908.396160152756	940.033386117203	989.3800758408177	991.5337034487358	1089.8998809368502	1107.5599749653254	1180.8522678637462	1238.218958238645	1218.048053684314	1167.0671824545632	1134.9808531015633	1092.5476985211362	1141.0720030790462	1061.3296447203224	1015.0369848273626	1000.3962044399563	879.3225610319965	833.3296737183982	758.0615371854425	700.0390698295465	749.4525145949184	730.8910940596174	798.2400580562655	822.366177455164	750.7850478468665	749.9630945812967	769.0847851423547	875.090862341147	927.4306618483802
	728.9976464057397	859.5560042415633	885.1420995640087	867.1203474700364	948.9111441105844	975.1979398552827	1029.9719513553948	1042.332251106231	1058.3198123548348	1104.501418883055	1112.6031502947637	1199.6369126212753	1181.4108024877266	1229.3487847569118	1270.0309637137404	1279.2388879591576	1226.1737062047587	1135.4577276568268	1141.8732397341805	1117.7792218016195	1021.2040021974411	999.7138016849887	941.8769337708948	924.2857685422148	862.2746172279313	882.9737205963692	859.0419247249348	836.6943789582349	803.0404217441164	804.9592902476497	797.9951853259374	806.6029352307328	815.8266226350945	803.5238638429388	884.1289845913458	908.1647138065757
	919.2298772117445	1064.292609314804	1115.6660452531871	1089.7757300052035	1110.4971575315055	1106.2352899306488	1161.360410232046	1277.438063014607	1294.3645342007776	1280.3915559903426	1272.4162551074237	1247.612293314557	1315.508155641337	1380.6364910898617	1351.7246299882943	1349.0549284417236	1235.1178900107964	1088.125263334059	1119.7821905729925	1160.0152546248935	1094.0739150392387	1117.1616331341959	1047.7968306309808	1031.5451797859644	971.991590639558	988.3039665296365	1008.1198099325203	896.2501069891216	845.7082768267254	817.5516934226807	823.2643987819278	811.6641325968641	756.3777953638978	801.8079466395122	859.0033564868982	927.8097087276
	1121.3514014928123	1149.6380371882349	1223.186283804772	1224.897704851274	1273.6855905528428	1336.1711394766128	1407.9953611819453	1375.6821265479687	1404.2315225006173	1380.6251125706028	1444.2705594243498	1443.3742274793951	1364.8132727635345	1420.6272465046968	1426.5829915089216	1382.638109365249	1292.47359761496	1244.420428096871	1230.2646712689293	1184.120129342163	1166.936694020013	1127.703420552578	1178.6536136072154	1128.1766088288337	1095.54013898673	1066.436380926882	1045.5896416524854	1023.0424947002438	894.5509257845081	917.1596392778276	854.3278632946242	771.1802801546544	769.1163106880758	839.0376471353957	864.9785635389037	948.2570698435284
	1286.7090913817465	1335.8345289345348	1367.3386740788446	1400.74218457667	1447.6432808722948	1480.0868500734443	1533.885358810504	1503.0168928017292	1594.6922113612982	1579.9108846210233	1582.5412188187634	1533.0732445218664	1484.3584487628166	1442.094803279838	1466.0566082273258	1444.473239334562	1352.1106431567475	1308.3430792476665	1307.6462606916716	1281.5829720115203	1265.6920742720406	1236.0247099609837	1362.8614247029127	1214.149306175674	1207.7576433182592	1191.1044970613361	1087.0633374368197	1057.4524088699186	992.7938170219454	841.6986298698895	855.9433312623836	786.5792301802034	813.1279123791275	843.7080359481175	913.0877544921734	967.8992966838882
	1435.7567215418565	1423.6654998009328	1497.093713762002	1545.0938932962176	1577.4745248464192	1638.5828144597465	1648.6137548630957	1667.814653621598	1636.0477075723911	1681.7985973198986	1669.9450494755024	1626.9976501615236	1544.9953079368856	1563.0379824399854	1546.0142145201762	1477.3394698883956	1402.9549522557584	1367.95715651091	1325.5944382148712	1260.7257384578677	1339.800376098174	1354.2286300502387	1393.735049273309	1375.5529856433443	1258.2279542620447	1269.9823748124659	1194.8408580606763	1091.2488226843805	977.7822707319698	988.0776464184727	860.459758747996	701.2842013006759	802.3120739771316	839.0647588109352	928.5417571936678	992.0900513056247
	1489.3137602674842	1545.0282032033995	1585.0530346987475	1650.2906114395087	1678.3645428308807	1746.0818561432463	1749.4023641939311	1776.6135842603348	1743.4714412379612	1739.961220798126	1671.313393793782	1616.536254649652	1609.833064513887	1590.7507583110796	1556.681708976913	1496.680975924407	1468.4017293851641	1435.5249626502668	1439.019258401189	1440.9172546052728	1449.1286261371376	1418.7936502791886	1416.3096307857766	1349.243434511118	1332.0628657970713	1218.2261071491953	1295.0821222585953	1134.0017732171875	1110.2582206138738	971.0587472512519	892.2724716676108	935.814211130208	861.0859389210839	880.5134447700382	1005.059992460903	1005.4228991398936
	1494.3584956402178	1605.863214052865	1680.4779362478573	1724.2731746599145	1739.755742953285	1797.922249315169	1799.7998674228315	1782.7848579280496	1767.4780727454736	1750.4797239393022	1667.4148457792598	1612.7112639842965	1657.6887115961886	1653.4235609213217	1584.180188319745	1501.3784203617279	1498.524153265094	1495.5363611957275	1467.2297782801943	1495.4843879867856	1508.8379162842957	1495.1994557325352	1459.9870954643218	1456.4983780622929	1380.3009699078602	1358.9595776117865	1274.7880747542774	1109.8180256417772	1085.8542893627155	1027.906830037065	1042.7285847703479	1031.0785429050225	945.8328426761631	944.3443654866497	1029.872504978635	1081.8709595164767
	1570.3018583291353	1676.7237234245624	1760.391872236144	1787.1036322082862	1802.375301473277	1819.604916686745	1816.9743005951868	1783.646861630569	1754.1181939358419	1744.9304103679256	1724.6021108992234	1666.57534963129	1647.1144868425022	1654.6332866137093	1624.491949067548	1562.1251970614494	1535.0986710207842	1525.0246421001184	1553.7756211846208	1587.5458133282789	1556.1726478622727	1557.2923701247807	1517.012747067849	1557.0679263137158	1349.5950116365132	1393.719070312852	1282.6564677061524	1261.995240270446	1160.8376276996216	1152.8196634718647	1061.5014504193434	1078.4573477651295	1049.385291525173	1074.5701013215412	1132.4968125984797	1105.4220227532114
